panel,support,transform,bootstrap_unit,target_a,target_b,full_map_correlation,full_map_sign,full_map_top_decile,bootstrap_sign_matches_full_fraction,bootstrap_top_decile_inclusion_fraction,repeats,valid_repeats,seed
PKIS2,released_full_panel,two_way_centered,butina_cluster,AKT2,ROCK1,0.2531048964567386,1,True,1.0,0.4385,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,AKT2,SRC,-0.2821866697367646,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,CSF1R,-0.35574609870760804,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,EGFR,-0.10392293653723188,-1,False,0.967,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,FGFR1,-0.03822434609094873,-1,False,0.7485,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,IGF1R,0.18725915561767673,1,False,0.9965,0.163,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,JAK2,0.012571242548489153,1,False,0.616,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,KDR,-0.1785918220764829,-1,False,0.9975,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,KIT,-0.2226845766743193,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,LCK,-0.27943901250644515,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,MAP2K1,0.015899996933798906,1,False,0.6335,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,MAPK1,0.24476628961847718,1,False,1.0,0.437,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,MAPK14,-0.01933407642763803,-1,False,0.691,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,MAPKAPK2,0.1998147867389387,1,False,0.9985,0.146,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,MET,0.0007823868860750275,1,False,0.5015,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,PLK1,0.15829284054860213,1,False,0.9975,0.0505,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,PTK2,0.23475840324296657,1,False,1.0,0.3475,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,ROCK1,-0.0737512151859733,-1,False,0.9095,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CDK2,SRC,-0.1651985830754145,-1,False,0.982,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,EGFR,-0.1584650289612293,-1,False,0.988,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,FGFR1,-0.06716874679698082,-1,False,0.818,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,IGF1R,-0.3100306070535155,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,JAK2,-0.1795061218814871,-1,False,0.997,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,KDR,0.49490513519933693,1,True,1.0,0.9985,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,KIT,0.6821694791205932,1,True,1.0,1.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,LCK,0.31230055084703856,1,True,1.0,0.834,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,MAP2K1,-0.21623573261954432,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,MAPK1,-0.42772024941791775,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,MAPK14,-0.13660349046846895,-1,False,0.998,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,MAPKAPK2,-0.3326860344483352,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,MET,-0.012867531738545617,-1,False,0.5805,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,PLK1,-0.3611257026384038,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,PTK2,-0.34663078072637943,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,ROCK1,-0.2266995286942176,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,CSF1R,SRC,0.13346098480678414,1,False,0.993,0.0135,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,FGFR1,-0.18872622921009843,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,IGF1R,0.031037912607048204,1,False,0.716,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,JAK2,-0.13161120612623634,-1,False,0.9965,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,KDR,-0.22702161360989384,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,KIT,-0.14023320459201558,-1,False,0.988,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,LCK,0.21371249800158212,1,False,1.0,0.2185,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,MAP2K1,0.10596600947670198,1,False,0.9855,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,MAPK1,-0.03318898057162448,-1,False,0.7285,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,MAPK14,0.08932765430218698,1,False,0.98,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,MAPKAPK2,0.08157770144541782,1,False,0.9615,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,MET,-0.1702253397830667,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,PLK1,-0.04998547021933361,-1,False,0.872,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,PTK2,-0.24975125157165246,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,ROCK1,-0.08818492169831665,-1,False,0.9545,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,EGFR,SRC,0.10865324343605086,1,False,0.984,0.0005,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,FGFR1,IGF1R,0.004503839846151842,1,False,0.5525,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,FGFR1,JAK2,0.058646347064824425,1,False,0.846,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,FGFR1,KDR,0.1380046786953403,1,False,0.9445,0.0875,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,FGFR1,KIT,-0.12271854908373694,-1,False,0.9735,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,FGFR1,LCK,-0.09821104825856528,-1,False,0.946,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,FGFR1,MAP2K1,-0.13464734833736972,-1,False,0.9795,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,FGFR1,MAPK1,-0.06812552388893585,-1,False,0.843,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,FGFR1,MAPK14,-0.09390897446200977,-1,False,0.958,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,FGFR1,MAPKAPK2,-0.19141475765077176,-1,False,0.9995,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,FGFR1,MET,0.021865210180858113,1,False,0.632,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,FGFR1,PLK1,0.02967276295466521,1,False,0.666,0.001,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,FGFR1,PTK2,0.1083699400444236,1,False,0.966,0.016,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,FGFR1,ROCK1,-0.07998664204628939,-1,False,0.893,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,FGFR1,SRC,0.01892489280567683,1,False,0.604,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,IGF1R,JAK2,-0.05997858425331155,-1,False,0.886,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,IGF1R,KDR,-0.24136167992683058,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,IGF1R,KIT,-0.3226660019151264,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,IGF1R,LCK,-0.3225551651417461,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,IGF1R,MAP2K1,0.13784544302173862,1,False,0.994,0.019,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,IGF1R,MAPK1,0.289187658348516,1,True,1.0,0.6895,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,IGF1R,MAPK14,0.037592483838463545,1,False,0.7765,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,IGF1R,MAPKAPK2,0.29388746130043575,1,True,1.0,0.686,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,IGF1R,MET,0.14456740609052388,1,False,0.9925,0.0325,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,IGF1R,PLK1,0.14845324383277442,1,False,0.999,0.0185,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,IGF1R,PTK2,0.23581572417496688,1,False,1.0,0.3325,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,IGF1R,ROCK1,-0.04347419509001506,-1,False,0.7795,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,IGF1R,SRC,-0.19579589270191838,-1,False,0.9975,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,JAK2,KDR,-0.1233187133720227,-1,False,0.987,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,JAK2,KIT,-0.15906571725664478,-1,False,0.9975,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,JAK2,LCK,-0.1948352332043961,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,JAK2,MAP2K1,-0.05957598315660428,-1,False,0.9185,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,JAK2,MAPK1,-0.03630456756352643,-1,False,0.748,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,JAK2,MAPK14,-0.25215126172123314,-1,False,1.0,0.0,2000,2000,21360851
PKIS2,released_full_panel,two_way_centered,butina_cluster,JAK2,MAPKAPK2,-0.09785811936364511,-1,False,0.9835,0.0,2000,2000,21360851
