target_support,ligand_support,component,descriptor,descriptor_spearman_rho,dockstring_target,docking44_slope_per_descriptor_sd,dockstring_term_slope_per_descriptor_sd
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,heavy_atoms,0.7333333333333333,DRD2,-0.0364321346513515,-0.11480461249412871
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,heavy_atoms,0.7333333333333333,LCK,-0.099457348017531,-0.016388757878438208
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,molecular_weight,0.7,NR3C1,0.181761587978138,-0.16167076484123816
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,molecular_weight,0.7,ADRB2,-0.1933161663540562,-0.23247673247680192
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,molecular_weight,0.7,ADRB1,-0.304916058350481,-0.20870636669177245
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,molecular_weight,0.7,ADORA2A,0.0330735591252509,-0.018318300356333802
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,molecular_weight,0.7,AR,0.4173901626894785,0.617308421770343
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,molecular_weight,0.7,PTGS2,0.4112464691827339,0.21599564239647512
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,molecular_weight,0.7,ACHE,-0.0931613913374121,-0.0891397730466462
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,molecular_weight,0.7,DRD2,-0.0166485895484512,-0.10900739934429873
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,molecular_weight,0.7,LCK,-0.0940592354136013,-0.013984727409726979
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,labute_asa,0.7333333333333333,NR3C1,0.2156763470327827,-0.15957312997067183
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,labute_asa,0.7333333333333333,ADRB2,-0.2502513265205406,-0.2391127684803553
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,labute_asa,0.7333333333333333,ADRB1,-0.3304521165517704,-0.2180161857794164
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,labute_asa,0.7333333333333333,ADORA2A,0.0064905522552032,-0.018060263967606214
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,labute_asa,0.7333333333333333,AR,0.4743633768218913,0.640833248435905
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,labute_asa,0.7333333333333333,PTGS2,0.4456430435808976,0.21416062176264683
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,labute_asa,0.7333333333333333,ACHE,-0.1504079342810922,-0.08959513963686702
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,labute_asa,0.7333333333333333,DRD2,-0.0299788607145813,-0.11331863234754087
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,labute_asa,0.7333333333333333,LCK,-0.1001945423042306,-0.017317750016094216
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,tpsa,0.6833333333333333,NR3C1,0.1544859566020453,-0.0763459807423159
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,tpsa,0.6833333333333333,ADRB2,-0.1069883827121139,-0.11014320143827579
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,tpsa,0.6833333333333333,ADRB1,-0.2058612332109472,-0.09390976948718024
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,tpsa,0.6833333333333333,ADORA2A,0.1023532738095877,-0.007813663925225652
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,tpsa,0.6833333333333333,AR,0.22931481780664,0.29782811120343466
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,tpsa,0.6833333333333333,PTGS2,0.2757108812879421,0.11079725856388893
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,tpsa,0.6833333333333333,ACHE,-0.021464799057545,-0.06330273328126843
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,tpsa,0.6833333333333333,DRD2,0.0078206912916749,-0.06619014981899975
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,tpsa,0.6833333333333333,LCK,-0.0715454745119449,0.009080128925942023
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,clogp,0.7999999999999998,NR3C1,0.0888282267253159,-0.028542923426264306
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,clogp,0.7999999999999998,ADRB2,-0.1292093941431153,-0.10073466041022808
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,clogp,0.7999999999999998,ADRB1,-0.11020336204996,-0.12266535592995188
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,clogp,0.7999999999999998,ADORA2A,-0.1204180974671162,-0.03597228883162269
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,clogp,0.7999999999999998,AR,0.1652051279087681,0.36546542957245237
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,clogp,0.7999999999999998,PTGS2,0.0736524268481949,0.06446404589152298
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,clogp,0.7999999999999998,ACHE,-0.1255919874659024,-0.061687931393679736
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,clogp,0.7999999999999998,DRD2,-0.0433081478964118,-0.040695964295415235
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,clogp,0.7999999999999998,LCK,-0.0387194876479238,-0.03963035117681356
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,rotatable_bonds,0.2666666666666666,NR3C1,0.1033963472975031,-0.11152305769728282
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,rotatable_bonds,0.2666666666666666,ADRB2,-0.1198092063249794,-0.10967801408122681
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,rotatable_bonds,0.2666666666666666,ADRB1,-0.1353347276622611,-0.06866131377661666
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,rotatable_bonds,0.2666666666666666,ADORA2A,0.0213544842673491,0.01046983907045329
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,rotatable_bonds,0.2666666666666666,AR,0.0866283457685421,0.22380077843764493
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,rotatable_bonds,0.2666666666666666,PTGS2,0.2273209355523062,0.07031259677031856
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,rotatable_bonds,0.2666666666666666,ACHE,-0.0074452921725787,-0.06728272536449775
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,rotatable_bonds,0.2666666666666666,DRD2,-0.0084592699909194,-0.025131712864697824
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,rotatable_bonds,0.2666666666666666,LCK,-0.051182140678297,0.0776936095059052
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,ring_count,0.7166666666666666,NR3C1,0.1808728054418931,-0.11908368284272652
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,ring_count,0.7166666666666666,ADRB2,-0.2918932615534004,-0.1908355156196216
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,ring_count,0.7166666666666666,ADRB1,-0.2888038371157874,-0.1915974475960247
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,ring_count,0.7166666666666666,ADORA2A,-0.0684379445172921,-0.01446411147765983
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,ring_count,0.7166666666666666,AR,0.539277715515936,0.5896096196045997
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,ring_count,0.7166666666666666,PTGS2,0.3541913741352515,0.15154128531745606
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,ring_count,0.7166666666666666,ACHE,-0.2528490510517092,-0.04506619693102803
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,ring_count,0.7166666666666666,DRD2,-0.062601907343823,-0.12045213379396523
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_gauss2,ring_count,0.7166666666666666,LCK,-0.0575172140944752,-0.05965181666103019
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,heavy_atoms,-0.5333333333333333,NR3C1,0.2260202592664451,0.8095278715295808
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,heavy_atoms,-0.5333333333333333,ADRB2,-0.2666998880366934,0.06874606998473418
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,heavy_atoms,-0.5333333333333333,ADRB1,-0.3336395894984085,-0.0016092473962053184
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,heavy_atoms,-0.5333333333333333,ADORA2A,4.4595495800410814e-05,-0.07246517464951986
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,heavy_atoms,-0.5333333333333333,AR,0.4828635088286998,-0.26963335383345555
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,heavy_atoms,-0.5333333333333333,PTGS2,0.4437132110090549,-0.2183642730031489
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,heavy_atoms,-0.5333333333333333,ACHE,-0.1729644194779466,0.028110702135531893
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,heavy_atoms,-0.5333333333333333,DRD2,-0.0364321346513515,-0.17083674124166615
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,heavy_atoms,-0.5333333333333333,LCK,-0.099457348017531,-0.17347585352585143
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,molecular_weight,-0.5,NR3C1,0.181761587978138,0.7775904481187913
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,molecular_weight,-0.5,ADRB2,-0.1933161663540562,0.07223790113678509
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,molecular_weight,-0.5,ADRB1,-0.304916058350481,0.0005034393518402007
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,molecular_weight,-0.5,ADORA2A,0.0330735591252509,-0.070421587334603
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,molecular_weight,-0.5,AR,0.4173901626894785,-0.24605444409211236
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,molecular_weight,-0.5,PTGS2,0.4112464691827339,-0.2198071055436139
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,molecular_weight,-0.5,ACHE,-0.0931613913374121,0.03199196612301041
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,molecular_weight,-0.5,DRD2,-0.0166485895484512,-0.17705241210835265
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,molecular_weight,-0.5,LCK,-0.0940592354136013,-0.16898820565174516
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,labute_asa,-0.5333333333333333,NR3C1,0.2156763470327827,0.8037417544628759
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,labute_asa,-0.5333333333333333,ADRB2,-0.2502513265205406,0.07234912731455809
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,labute_asa,-0.5333333333333333,ADRB1,-0.3304521165517704,-0.0014829486967300447
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,labute_asa,-0.5333333333333333,ADORA2A,0.0064905522552032,-0.07449101969254023
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,labute_asa,-0.5333333333333333,AR,0.4743633768218913,-0.2592098843628975
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,labute_asa,-0.5333333333333333,PTGS2,0.4456430435808976,-0.22240799790984941
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,labute_asa,-0.5333333333333333,ACHE,-0.1504079342810922,0.024882668040410713
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,labute_asa,-0.5333333333333333,DRD2,-0.0299788607145813,-0.17084517189068227
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,labute_asa,-0.5333333333333333,LCK,-0.1001945423042306,-0.1725365272651452
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,tpsa,-0.41666666666666663,NR3C1,0.1544859566020453,0.3679812028538262
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,tpsa,-0.41666666666666663,ADRB2,-0.1069883827121139,0.056687548503037116
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,tpsa,-0.41666666666666663,ADRB1,-0.2058612332109472,0.013886587543422625
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,tpsa,-0.41666666666666663,ADORA2A,0.1023532738095877,-0.024922336576958984
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,tpsa,-0.41666666666666663,AR,0.22931481780664,-0.17853628563867877
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,tpsa,-0.41666666666666663,PTGS2,0.2757108812879421,-0.07908685787235237
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,tpsa,-0.41666666666666663,ACHE,-0.021464799057545,0.024037211885433698
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,tpsa,-0.41666666666666663,DRD2,0.0078206912916749,-0.1042250799106291
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,tpsa,-0.41666666666666663,LCK,-0.0715454745119449,-0.07582199078710054
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,clogp,-0.43333333333333324,NR3C1,0.0888282267253159,0.39120437460824053
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,clogp,-0.43333333333333324,ADRB2,-0.1292093941431153,0.009122357342755981
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,clogp,-0.43333333333333324,ADRB1,-0.11020336204996,-0.02851455487865956
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,clogp,-0.43333333333333324,ADORA2A,-0.1204180974671162,-0.048654562507452766
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,clogp,-0.43333333333333324,AR,0.1652051279087681,-0.10491652635643446
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,clogp,-0.43333333333333324,PTGS2,0.0736524268481949,-0.07303804241962622
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,clogp,-0.43333333333333324,ACHE,-0.1255919874659024,0.056907288920823945
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,clogp,-0.43333333333333324,DRD2,-0.0433081478964118,-0.10378040975973887
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,clogp,-0.43333333333333324,LCK,-0.0387194876479238,-0.09832992494990866
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,rotatable_bonds,0.5833333333333333,NR3C1,0.1033963472975031,0.3703074293692733
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,rotatable_bonds,0.5833333333333333,ADRB2,-0.1198092063249794,-0.02841224732798552
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,rotatable_bonds,0.5833333333333333,ADRB1,-0.1353347276622611,-0.05281403618268067
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,rotatable_bonds,0.5833333333333333,ADORA2A,0.0213544842673491,-0.0719732023488652
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,rotatable_bonds,0.5833333333333333,AR,0.0866283457685421,0.05277642403601528
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,rotatable_bonds,0.5833333333333333,PTGS2,0.2273209355523062,0.04624835147369702
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,rotatable_bonds,0.5833333333333333,ACHE,-0.0074452921725787,-0.04157617703348002
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,rotatable_bonds,0.5833333333333333,DRD2,-0.0084592699909194,-0.1518171592581392
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,rotatable_bonds,0.5833333333333333,LCK,-0.051182140678297,-0.12273938272783488
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,ring_count,-0.6166666666666666,NR3C1,0.1808728054418931,0.650880321870811
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,ring_count,-0.6166666666666666,ADRB2,-0.2918932615534004,0.07492668903431667
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,ring_count,-0.6166666666666666,ADRB1,-0.2888038371157874,0.023966226895897197
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,ring_count,-0.6166666666666666,ADORA2A,-0.0684379445172921,-0.06864126011775734
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,ring_count,-0.6166666666666666,AR,0.539277715515936,-0.33477636222197904
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,ring_count,-0.6166666666666666,PTGS2,0.3541913741352515,-0.2168125546875701
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,ring_count,-0.6166666666666666,ACHE,-0.2528490510517092,0.04819238487194739
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,ring_count,-0.6166666666666666,DRD2,-0.062601907343823,-0.0477307438946493
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_repulsion,ring_count,-0.6166666666666666,LCK,-0.0575172140944752,-0.1300047017510164
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,heavy_atoms,0.7999999999999999,NR3C1,0.2260202592664451,-0.005524936589527138
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,heavy_atoms,0.7999999999999999,ADRB2,-0.2666998880366934,-0.1113466477031708
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,heavy_atoms,0.7999999999999999,ADRB1,-0.3336395894984085,-0.11238896568110598
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,heavy_atoms,0.7999999999999999,ADORA2A,4.4595495800410814e-05,-0.05260561321730278
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,heavy_atoms,0.7999999999999999,AR,0.4828635088286998,0.14986577929682277
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,heavy_atoms,0.7999999999999999,PTGS2,0.4437132110090549,0.21457083894830498
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,heavy_atoms,0.7999999999999999,ACHE,-0.1729644194779466,-0.020716972007978975
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,heavy_atoms,0.7999999999999999,DRD2,-0.0364321346513515,-0.06204666993286439
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,heavy_atoms,0.7999999999999999,LCK,-0.099457348017531,0.00019318688682223314
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,molecular_weight,0.75,NR3C1,0.181761587978138,-0.01334587400281818
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,molecular_weight,0.75,ADRB2,-0.1933161663540562,-0.10718388726820241
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,molecular_weight,0.75,ADRB1,-0.304916058350481,-0.10641625757801208
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,molecular_weight,0.75,ADORA2A,0.0330735591252509,-0.04459840001601489
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,molecular_weight,0.75,AR,0.4173901626894785,0.1383148789276629
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,molecular_weight,0.75,PTGS2,0.4112464691827339,0.20982795507547328
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,molecular_weight,0.75,ACHE,-0.0931613913374121,-0.01792668996718681
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,molecular_weight,0.75,DRD2,-0.0166485895484512,-0.053302679191801414
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,molecular_weight,0.75,LCK,-0.0940592354136013,-0.005369045979100423
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,labute_asa,0.7999999999999999,NR3C1,0.2156763470327827,-0.0061813062321635
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,labute_asa,0.7999999999999999,ADRB2,-0.2502513265205406,-0.11144019296193468
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,labute_asa,0.7999999999999999,ADRB1,-0.3304521165517704,-0.11367836202025204
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,labute_asa,0.7999999999999999,ADORA2A,0.0064905522552032,-0.050594836374005345
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,labute_asa,0.7999999999999999,AR,0.4743633768218913,0.1474766105021361
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,labute_asa,0.7999999999999999,PTGS2,0.4456430435808976,0.2179815645197744
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,labute_asa,0.7999999999999999,ACHE,-0.1504079342810922,-0.021642066483976645
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,labute_asa,0.7999999999999999,DRD2,-0.0299788607145813,-0.06188933395900007
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,labute_asa,0.7999999999999999,LCK,-0.1001945423042306,-3.207699057829142e-05
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,tpsa,0.6166666666666666,NR3C1,0.1544859566020453,-0.03712494877231471
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,tpsa,0.6166666666666666,ADRB2,-0.1069883827121139,-0.05189224413687097
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,tpsa,0.6166666666666666,ADRB1,-0.2058612332109472,-0.013839257036981282
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,tpsa,0.6166666666666666,ADORA2A,0.1023532738095877,0.003326045613063033
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,tpsa,0.6166666666666666,AR,0.22931481780664,0.029314368253827116
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,tpsa,0.6166666666666666,PTGS2,0.2757108812879421,0.0689059961129206
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,tpsa,0.6166666666666666,ACHE,-0.021464799057545,0.015545294518887112
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,tpsa,0.6166666666666666,DRD2,0.0078206912916749,0.009050603207646687
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,tpsa,0.6166666666666666,LCK,-0.0715454745119449,-0.023285857760177556
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,clogp,0.7166666666666666,NR3C1,0.0888282267253159,0.04072767372421258
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,clogp,0.7166666666666666,ADRB2,-0.1292093941431153,-0.058383103109484906
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,clogp,0.7166666666666666,ADRB1,-0.11020336204996,-0.10258020412424444
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,clogp,0.7166666666666666,ADORA2A,-0.1204180974671162,-0.06243000302390891
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,clogp,0.7166666666666666,AR,0.1652051279087681,0.15319544070242885
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,clogp,0.7166666666666666,PTGS2,0.0736524268481949,0.11105600920692499
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,clogp,0.7166666666666666,ACHE,-0.1255919874659024,-0.05563911430116651
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,clogp,0.7166666666666666,DRD2,-0.0433081478964118,-0.05989375077081056
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,clogp,0.7166666666666666,LCK,-0.0387194876479238,0.03394705169604884
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,rotatable_bonds,0.5666666666666665,NR3C1,0.1033963472975031,-0.02122664966011542
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,rotatable_bonds,0.5666666666666665,ADRB2,-0.1198092063249794,-0.04763894435054434
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,rotatable_bonds,0.5666666666666665,ADRB1,-0.1353347276622611,-0.0349747665035858
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,rotatable_bonds,0.5666666666666665,ADORA2A,0.0213544842673491,0.006176043640722335
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,rotatable_bonds,0.5666666666666665,AR,0.0866283457685421,0.024170322506823105
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,rotatable_bonds,0.5666666666666665,PTGS2,0.2273209355523062,0.05176714397844252
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,rotatable_bonds,0.5666666666666665,ACHE,-0.0074452921725787,0.0003000958277836772
all_9_mapped_targets,released_scores_reproduced_within_0.10_kcal_mol,post_hydrophobic,rotatable_bonds,0.5666666666666665,DRD2,-0.0084592699909194,-0.004357728514584522
