dataset,fold,pilot_ligands,panel_k,panel_selector,random_panel_draw,panel_indices,selected_targets,omitted_targets,training_outcome,surface,predictor,ridge_alpha,pilot_gcv,variance_weighted_r2,pooled_rmse,median_target_pearson,median_ligand_profile_pearson,mean_ligand_profile_pearson
DOCKSTRING-58,1,500,8,fixed_random_panel,1,0|1|9|13|26|28|32|51,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.35816854390918951,0.17170723825970835,0.91789193390483148,0.3878934159092261,0.43940527561535958,0.39325744408236818
DOCKSTRING-58,1,500,8,fixed_random_panel,1,0|1|9|13|26|28|32|51,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.05367705556205804,0.98111362156370008,0.17855077261831431,0.24117254818596601,0.20841451124279972
DOCKSTRING-58,1,500,8,fixed_random_panel,2,0|2|3|14|18|22|35|40,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.35412330845627071,0.68640752187534115,0.60330749195099231,0.86624979607632024,0.49142796110132975,0.44168089520384063
DOCKSTRING-58,1,500,8,fixed_random_panel,2,0|2|3|14|18|22|35|40,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.65243313268674274,0.63514821909562724,0.85652162221596706,0.40866676742756713,0.30041507722627492
DOCKSTRING-58,1,500,8,fixed_random_panel,2,0|2|3|14|18|22|35|40,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.35412330845627071,0.17607475247700244,0.9111635774611816,0.39595788899279383,0.4343400135066473,0.3990809348262756
DOCKSTRING-58,1,500,8,fixed_random_panel,2,0|2|3|14|18|22|35|40,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.076851967152864353,0.9644686595729477,0.21085215730857762,0.29401990984696835,0.24502815499226835
DOCKSTRING-58,2,500,8,pilot_residual_r2_exact_kmedoids,-1,6|7|9|17|21|24|26|57,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.26898359938982708,0.66755515082291361,0.5250238289886151,0.84285714062199935,0.48508725690232896,0.45094524713095474
DOCKSTRING-58,2,500,8,pilot_residual_r2_exact_kmedoids,-1,6|7|9|17|21|24|26|57,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.58365693739374636,0.58755006274902466,0.79127235682028541,0.22356059848268545,0.15184579115117344
DOCKSTRING-58,2,500,8,pilot_residual_r2_exact_kmedoids,-1,6|7|9|17|21|24|26|57,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.26898359938982708,0.20273139999177381,0.89568712705222997,0.4464348009079272,0.44831806103206145,0.42329727051238253
DOCKSTRING-58,2,500,8,pilot_residual_r2_exact_kmedoids,-1,6|7|9|17|21|24|26|57,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.055737901511758392,0.97476579577354305,0.263914685252089,0.21539890164803799,0.19493962917504984
DOCKSTRING-58,2,500,8,pilot_residual_r2_exact_kmedoids,-1,6|7|9|17|21|24|26|57,8,50,direct_residual_outcome,raw_row_centered_residual,multivariate_ridge_gcv,10,0.77716262100683087,0.20274569563535194,0.8956790968342303,0.44657720416745134,0.44824870425519958,0.42329564109003021
DOCKSTRING-58,2,500,8,pilot_residual_r2_exact_kmedoids,-1,6|7|9|17|21|24|26|57,8,50,direct_residual_outcome,raw_row_centered_residual,selected_target_pc1,-1,-1,0.033652229606159434,0.98609947369621742,0.15227770916524555,0.1837684686949736,0.16318529868715886
DOCKSTRING-58,2,500,8,fixed_random_panel,0,0|1|7|14|21|27|33|53,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.29514151656501247,0.64196213579124628,0.54995498855319747,0.84391338320341402,0.50064713651589376,0.45328762691203633
DOCKSTRING-58,2,500,8,fixed_random_panel,0,0|1|7|14|21|27|33|53,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.57262448421754364,0.60085196511865802,0.81132402391029446,0.31192581389628149,0.22803024696551225
DOCKSTRING-58,2,500,8,fixed_random_panel,0,0|1|7|14|21|27|33|53,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.29514151656501247,0.18641746099138734,0.90586887524944826,0.40955543872019551,0.44927849304463013,0.41640177204251805
DOCKSTRING-58,2,500,8,fixed_random_panel,0,0|1|7|14|21|27|33|53,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.051395466873479179,0.97815375443558639,0.17034822803114294,0.23598848541193534,0.20136569087243986
DOCKSTRING-58,2,500,8,fixed_random_panel,1,0|1|8|11|14|29|37|56,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.29508375386331753,0.64074028627024371,0.5516383984098997,0.84738481610290695,0.48353384803277144,0.44193733834772303
DOCKSTRING-58,2,500,8,fixed_random_panel,1,0|1|8|11|14|29|37|56,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.58299899266508937,0.59431785950894567,0.82400326044785266,0.32089341407735789,0.23966653485685044
DOCKSTRING-58,2,500,8,fixed_random_panel,1,0|1|8|11|14|29|37|56,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.29508375386331753,0.18078842883346513,0.90574933252428114,0.39474721410518265,0.44208523058241156,0.40949624373809351
DOCKSTRING-58,2,500,8,fixed_random_panel,1,0|1|8|11|14|29|37|56,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.058076941885681133,0.97122018072006167,0.17641814976201131,0.23740754536705233,0.20984591410207232
DOCKSTRING-58,2,500,8,fixed_random_panel,2,0|3|13|25|35|45|47|55,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.29066962445823152,0.64444210083533127,0.54837557177317586,0.84324328644310387,0.48627257449574035,0.44662066132988826
DOCKSTRING-58,2,500,8,fixed_random_panel,2,0|3|13|25|35|45|47|55,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.57985572347198255,0.59610417058596532,0.81580063759023236,0.30993494387896448,0.22867381892567615
DOCKSTRING-58,2,500,8,fixed_random_panel,2,0|3|13|25|35|45|47|55,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.29066962445823152,0.18753462741300087,0.90219329855795594,0.41774957363847642,0.44496500816433004,0.41304675582356248
DOCKSTRING-58,2,500,8,fixed_random_panel,2,0|3|13|25|35|45|47|55,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.057159177655964011,0.97188830389936409,0.2186131998025326,0.23653628652900854,0.21593372816024684
DOCKSTRING-58,3,500,8,pilot_residual_r2_exact_kmedoids,-1,6|7|11|20|21|31|49|57,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.32936671448810706,0.70002245232395466,0.58287064473482753,0.8543390106622506,0.48295704987938703,0.45495443829016524
DOCKSTRING-58,3,500,8,pilot_residual_r2_exact_kmedoids,-1,6|7|11|20|21|31|49|57,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.63659254982055846,0.64154145003518159,0.83477147199821244,0.2512696261868318,0.19419886978431419
DOCKSTRING-58,3,500,8,pilot_residual_r2_exact_kmedoids,-1,6|7|11|20|21|31|49|57,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.32936671448810706,0.21229753833477616,0.889154055874953,0.43362708411628514,0.46335883478994999,0.4403255343792194
DOCKSTRING-58,3,500,8,pilot_residual_r2_exact_kmedoids,-1,6|7|11|20|21|31|49|57,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.073474295079460239,0.9643277153364751,0.2770272498742653,0.24500987644062189,0.22815939263539969
DOCKSTRING-58,3,500,8,pilot_residual_r2_exact_kmedoids,-1,6|7|11|20|21|31|49|57,8,50,direct_residual_outcome,raw_row_centered_residual,multivariate_ridge_gcv,10,0.78553753573091634,0.2122780393306386,0.88916506098929793,0.43376493634949237,0.46333982394291651,0.44031664124758502
DOCKSTRING-58,3,500,8,pilot_residual_r2_exact_kmedoids,-1,6|7|11|20|21|31|49|57,8,50,direct_residual_outcome,raw_row_centered_residual,selected_target_pc1,-1,-1,0.052854342197863335,0.97499928856348128,0.19244092730240808,0.22254878097929759,0.197105182297802
DOCKSTRING-58,3,500,8,fixed_random_panel,0,0|2|8|19|28|35|42|43,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.35951683018379477,0.67669282997734859,0.60514146117789047,0.85576289510543946,0.48748552502131404,0.4453985223568212
DOCKSTRING-58,3,500,8,fixed_random_panel,0,0|2|8|19|28|35|42|43,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.62666355768888171,0.6502785576901865,0.84053517489640006,0.36337319101245014,0.27057355772265146
DOCKSTRING-58,3,500,8,fixed_random_panel,0,0|2|8|19|28|35|42|43,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.35951683018379477,0.18048590451636848,0.9078149451458748,0.39018293495778023,0.42978045237730556,0.39683964054806736
DOCKSTRING-58,3,500,8,fixed_random_panel,0,0|2|8|19|28|35|42|43,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.0599601103244638,0.97228202247003881,0.19782012843272162,0.25666428940618802,0.21735643744311967
DOCKSTRING-58,3,500,8,fixed_random_panel,1,0|3|4|26|32|36|37|49,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.36002449700991779,0.66720004954960643,0.61446633704873566,0.85641841428958221,0.47083348733117514,0.4237161183102377
DOCKSTRING-58,3,500,8,fixed_random_panel,1,0|3|4|26|32|36|37|49,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.6261273058453638,0.65128090132017225,0.83995085687069138,0.35640427264319802,0.26714419248782206
DOCKSTRING-58,3,500,8,fixed_random_panel,1,0|3|4|26|32|36|37|49,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.36002449700991779,0.15759823301478526,0.92264724358992267,0.3702391247444714,0.41206732085520431,0.38163865068720393
DOCKSTRING-58,3,500,8,fixed_random_panel,1,0|3|4|26|32|36|37|49,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.058202029905049746,0.9755621206506887,0.19596629027996645,0.2426408181238465,0.21329676166878092
DOCKSTRING-58,3,500,8,fixed_random_panel,2,0|3|8|9|12|13|20|45,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.35952742417189293,0.68090068358175504,0.60196012511706276,0.86024448800459974,0.4597534018548648,0.41947774547765498
DOCKSTRING-58,3,500,8,fixed_random_panel,2,0|3|8|9|12|13|20|45,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.63225598863198917,0.64621582838492198,0.84279056689162646,0.32098403006151599,0.2370013017552271
DOCKSTRING-58,3,500,8,fixed_random_panel,2,0|3|8|9|12|13|20|45,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.35952742417189293,0.15726721250758435,0.92119876367746034,0.35921550959342141,0.39158300963187426,0.37218766680054166
DOCKSTRING-58,3,500,8,fixed_random_panel,2,0|3|8|9|12|13|20|45,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.053280916941850776,0.97638020632146205,0.20257540552782666,0.21714221428735497,0.19555130748023211
DOCKSTRING-58,4,500,8,pilot_residual_r2_exact_kmedoids,-1,7|9|20|25|31|33|43|57,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.30721116900374779,0.69795572802552797,0.55039166518610239,0.8491157227932149,0.52674705039404546,0.49147530555551383
DOCKSTRING-58,4,500,8,pilot_residual_r2_exact_kmedoids,-1,7|9|20|25|31|33|43|57,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.63167042853574751,0.60779180542077138,0.83929925175447662,0.31050242407345596,0.23439899969621705
DOCKSTRING-58,4,500,8,pilot_residual_r2_exact_kmedoids,-1,7|9|20|25|31|33|43|57,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.30721116900374779,0.2192108741945733,0.87517211221262792,0.46699446028812697,0.46570611647993598,0.44477648423122507
DOCKSTRING-58,4,500,8,pilot_residual_r2_exact_kmedoids,-1,7|9|20|25|31|33|43|57,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.059453293849515698,0.96054292062832503,0.20796951702532879,0.22998664765507165,0.20293523469105132
DOCKSTRING-58,4,500,8,pilot_residual_r2_exact_kmedoids,-1,7|9|20|25|31|33|43|57,8,50,direct_residual_outcome,raw_row_centered_residual,multivariate_ridge_gcv,10,0.77844508742103091,0.21921024050677551,0.87517246735703103,0.46702127013597755,0.46571117179708915,0.44476936843306208
DOCKSTRING-58,4,500,8,pilot_residual_r2_exact_kmedoids,-1,7|9|20|25|31|33|43|57,8,50,direct_residual_outcome,raw_row_centered_residual,selected_target_pc1,-1,-1,0.052933019492708677,0.96386661860971301,0.17900097071075927,0.22213969820576751,0.18978647205679575
DOCKSTRING-58,4,500,8,fixed_random_panel,0,0|1|5|41|52|55|56|57,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.33340746632507517,0.67021998086036394,0.57477575406402337,0.84569580309683445,0.48105717720837127,0.45369652125071913
DOCKSTRING-58,4,500,8,fixed_random_panel,0,0|1|5|41|52|55|56|57,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.60153934561020783,0.63179908465724699,0.81376873692574947,0.32868482483751915,0.2301254853275434
DOCKSTRING-58,4,500,8,fixed_random_panel,0,0|1|5|41|52|55|56|57,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.33340746632507517,0.19458207786311832,0.8849601384625484,0.43766544398126617,0.44004513632075459,0.41807034723065112
DOCKSTRING-58,4,500,8,fixed_random_panel,0,0|1|5|41|52|55|56|57,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.059663246175981843,0.95621327800638989,0.24588669912290145,0.25929302113850583,0.21441311632532545
DOCKSTRING-58,4,500,8,fixed_random_panel,1,0|2|20|24|34|44|51|54,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.3210732976751321,0.68465059638099368,0.56222033275332028,0.84761950734069647,0.45858566217036967,0.41879274928015442
DOCKSTRING-58,4,500,8,fixed_random_panel,1,0|2|20|24|34|44|51|54,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.59015544606743853,0.64094405715643787,0.78782397539939153,0.18256671633699378,0.14534018914995608
DOCKSTRING-58,4,500,8,fixed_random_panel,1,0|2|20|24|34|44|51|54,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.3210732976751321,0.17688453451986785,0.89625540363639078,0.39383347542563663,0.41053587172400707,0.38759256313168622
DOCKSTRING-58,4,500,8,fixed_random_panel,1,0|2|20|24|34|44|51|54,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.038291822002255671,0.96877530749077301,0.20612577277298844,0.16329704286270755,0.16103641842528291
DOCKSTRING-58,4,500,8,fixed_random_panel,2,0|3|9|21|32|42|45|54,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.34226211430252634,0.66023412649922664,0.58368882150975976,0.84914095045363536,0.48493197714723235,0.43612065391501725
DOCKSTRING-58,4,500,8,fixed_random_panel,2,0|3|9|21|32|42|45|54,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.61205388032365293,0.62370209716927116,0.83433939397211532,0.35659743016535517,0.25887538526545012
DOCKSTRING-58,4,500,8,fixed_random_panel,2,0|3|9|21|32|42|45|54,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.34226211430252634,0.16729836511606333,0.90435960923244652,0.38479221353036408,0.42243180843102202,0.38671420936920048
DOCKSTRING-58,4,500,8,fixed_random_panel,2,0|3|9|21|32|42|45|54,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.056913565223107199,0.96243674999856776,0.17682564864865757,0.24408401158295034,0.2073363768837575
DOCKSTRING-58,5,500,8,pilot_residual_r2_exact_kmedoids,-1,13|17|20|25|28|31|33|43,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.28616569673034886,0.69465654971576196,0.54851865214652129,0.85269705780598182,0.52795254402151048,0.49017595625332888
DOCKSTRING-58,5,500,8,pilot_residual_r2_exact_kmedoids,-1,13|17|20|25|28|31|33|43,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.6273560519920629,0.60596024431354667,0.83729204319292871,0.32360586747821396,0.24800883332227031
DOCKSTRING-58,5,500,8,pilot_residual_r2_exact_kmedoids,-1,13|17|20|25|28|31|33|43,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.28616569673034886,0.22131880722754005,0.88717959217191356,0.45422571276875456,0.47442677879315143,0.44924654335354763
DOCKSTRING-58,5,500,8,pilot_residual_r2_exact_kmedoids,-1,13|17|20|25|28|31|33|43,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.066120089216512468,0.97157698153396455,0.23595370125545861,0.24100906753725315,0.22416297431040061
DOCKSTRING-58,5,500,8,pilot_residual_r2_exact_kmedoids,-1,13|17|20|25|28|31|33|43,8,50,direct_residual_outcome,raw_row_centered_residual,multivariate_ridge_gcv,10,0.7460137981127577,0.22132756351860938,0.88717460397863812,0.45418279764421243,0.47435959613601197,0.44924749192316932
DOCKSTRING-58,5,500,8,pilot_residual_r2_exact_kmedoids,-1,13|17|20|25|28|31|33|43,8,50,direct_residual_outcome,raw_row_centered_residual,selected_target_pc1,-1,-1,0.058086354378219518,0.97574704506816134,0.1933456439410329,0.22765731820981189,0.20822282898092287
DOCKSTRING-58,5,500,8,fixed_random_panel,0,0|3|7|14|17|48|49|57,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.34233443913751299,0.64624519368160338,0.59191805266401976,0.84745609238847486,0.479841260519282,0.43806523663984642
DOCKSTRING-58,5,500,8,fixed_random_panel,0,0|3|7|14|17|48|49|57,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.59359464886322533,0.6344393621153237,0.82421554507286088,0.37159129147690628,0.26473842976451811
DOCKSTRING-58,5,500,8,fixed_random_panel,0,0|3|7|14|17|48|49|57,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.34233443913751299,0.18440424326042149,0.90755400832102884,0.42610657901842691,0.43777307362938411,0.40962179555043743
DOCKSTRING-58,5,500,8,fixed_random_panel,0,0|3|7|14|17|48|49|57,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.064308776457424166,0.97207836727176444,0.19311733847507134,0.26048398508677628,0.22953210375416738
DOCKSTRING-58,5,500,8,fixed_random_panel,1,0|4|8|9|10|46|51|56,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.33753698734557752,0.6501732935523401,0.58823505627519246,0.84925854690932667,0.48226203157995406,0.41833968434508445
DOCKSTRING-58,5,500,8,fixed_random_panel,1,0|4|8|9|10|46|51|56,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.6048049178922501,0.62521615049507129,0.8303819193401093,0.3661604622796813,0.25690394110327336
DOCKSTRING-58,5,500,8,fixed_random_panel,1,0|4|8|9|10|46|51|56,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.33753698734557752,0.15677923250758374,0.92208131211033162,0.38032066907117246,0.41488334864442722,0.37747410779780388
DOCKSTRING-58,5,500,8,fixed_random_panel,1,0|4|8|9|10|46|51|56,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.057662978853686431,0.97476897918846683,0.16735901012997523,0.23731936952265092,0.2075739033889015
DOCKSTRING-58,5,500,8,fixed_random_panel,2,0|5|9|10|29|44|45|50,8,50,raw_outcome,raw,multivariate_ridge_gcv,10,0.33776501349847277,0.64852291248416549,0.58940289501460463,0.84159589564679782,0.46535009753405676,0.41817192742686471
DOCKSTRING-58,5,500,8,fixed_random_panel,2,0|5|9|10|29|44|45|50,8,50,raw_outcome,raw,selected_target_pc1,-1,-1,0.60236844011718627,0.62690852933590935,0.82675819930680694,0.36642372581725879,0.25866646775386526
DOCKSTRING-58,5,500,8,fixed_random_panel,2,0|5|9|10|29|44|45|50,8,50,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,0.33776501349847277,0.15433372321962269,0.92413183183344705,0.36347892005709082,0.38300744067279424,0.36542122176202019
DOCKSTRING-58,5,500,8,fixed_random_panel,2,0|5|9|10|29|44|45|50,8,50,raw_then_derived_residual,raw_row_centered_residual,selected_target_pc1,-1,-1,0.060321238559283397,0.97414617415594906,0.1952876503177671,0.24062305762516256,0.21211993568890117
