panel_scope,k,method,metric,observed,random_mean,observed_minus_random_mean,delta_2.5_percentile,delta_97.5_percentile,one_sided_target_panel_p,random_panels
PKIS2,3,residual_vina_deim,held_out_mean_row_spearman,0.2239854081167351,0.2462560210518316,-0.0222706129350965,-0.06863125094999242,0.04268211354309167,0.7306346826586707,2000
PKIS2,3,residual_vina_deim,held_out_top5_overlap,0.3872868217054264,0.40589953488372094,-0.018612713178294552,-0.05024806201550386,0.019534883720930263,0.7851074462768616,2000
PKIS2,3,sequence_diverse,full_target_r2,0.2329802323420369,0.2631074470032598,-0.03012721466122285,-0.06945630567576244,0.02499482567871697,0.8280859570214892,2000
PKIS2,3,sequence_diverse,full_mean_row_spearman,0.30982339569854866,0.35512133356647435,-0.04529793786792565,-0.13313050067028043,0.06675059742379202,0.8115942028985508,2000
PKIS2,3,sequence_diverse,full_top5_overlap,0.35503875968992255,0.402331007751938,-0.04729224806201545,-0.13519379844961238,0.05612403100775193,0.8245877061469266,2000
PKIS2,3,sequence_diverse,held_out_target_r2,0.09903197164878705,0.13310638545272876,-0.0340744138039417,-0.07995831894155947,0.034863809612619895,0.8160919540229885,2000
PKIS2,3,sequence_diverse,held_out_mean_row_spearman,0.2245972032223742,0.2462560210518316,-0.02165881782945739,-0.06801945584435332,0.043293908648730776,0.7271364317841079,2000
PKIS2,3,sequence_diverse,held_out_top5_overlap,0.39472868217054263,0.40589953488372094,-0.011170852713178307,-0.04280620155038761,0.02697674418604651,0.7076461769115442,2000
PKIS2,3,conservative_residual_vina_deim,full_target_r2,0.2944627288366853,0.2631074470032598,0.03135528183342552,-0.007973809181114067,0.08647732217336535,0.0769615192403798,2000
PKIS2,3,conservative_residual_vina_deim,full_mean_row_spearman,0.3016214955994638,0.35512133356647435,-0.05349983796701055,-0.14133240076936532,0.05854869732470713,0.8405797101449275,2000
PKIS2,3,conservative_residual_vina_deim,full_top5_overlap,0.3541085271317829,0.402331007751938,-0.048222480620155064,-0.136124031007752,0.05519379844961231,0.8320839580209896,2000
PKIS2,3,conservative_residual_vina_deim,held_out_target_r2,0.16564851278286297,0.13310638545272876,0.032542127330134216,-0.013341777807483551,0.10148035074669581,0.11044477761119441,2000
PKIS2,3,conservative_residual_vina_deim,held_out_mean_row_spearman,0.2239854081167351,0.2462560210518316,-0.0222706129350965,-0.06863125094999242,0.04268211354309167,0.7306346826586707,2000
PKIS2,3,conservative_residual_vina_deim,held_out_top5_overlap,0.3872868217054264,0.40589953488372094,-0.018612713178294552,-0.05024806201550386,0.019534883720930263,0.7851074462768616,2000
PKIS2,5,raw_vina_deim,full_target_r2,0.39709373545386395,0.3795849147435181,0.017508820710345874,-0.015784825203170583,0.0669282083949212,0.1889055472263868,2000
PKIS2,5,raw_vina_deim,full_mean_row_spearman,0.45178061432651395,0.45202647432534826,-0.000245859998834301,-0.08754496706883486,0.10998233956985488,0.5477261369315343,2000
PKIS2,5,raw_vina_deim,full_top5_overlap,0.45829457364341086,0.4519068217054264,0.006387751937984497,-0.09147286821705414,0.11597674418604646,0.47126436781609193,2000
PKIS2,5,raw_vina_deim,held_out_target_r2,0.19431301200751908,0.1729128773969714,0.02140013461054768,-0.02222075721148794,0.08992368455350232,0.20889555222388806,2000
PKIS2,5,raw_vina_deim,held_out_mean_row_spearman,0.2785714285714286,0.27547291528239204,0.003098513289036555,-0.041791528239202645,0.06831464562569199,0.5137431284357821,2000
PKIS2,5,raw_vina_deim,held_out_top5_overlap,0.4567441860465117,0.4569193798449612,-0.00017519379844957157,-0.031015503875968933,0.03969767441860465,0.5517241379310345,2000
PKIS2,5,residual_vina_deim,full_target_r2,0.3896650386161181,0.3795849147435181,0.010080123872600042,-0.023213522040916413,0.059499511557175366,0.3408295852073963,2000
PKIS2,5,residual_vina_deim,full_mean_row_spearman,0.4723646325115113,0.45202647432534826,0.02033815818616303,-0.06696094888383752,0.13056635775485223,0.36481759120439783,2000
PKIS2,5,residual_vina_deim,full_top5_overlap,0.5010852713178294,0.4519068217054264,0.04917844961240306,-0.04868217054263557,0.15876744186046501,0.1774112943528236,2000
PKIS2,5,residual_vina_deim,held_out_target_r2,0.18563264664433457,0.1729128773969714,0.012719769247363174,-0.030901122574672445,0.08124331919031781,0.3553223388305847,2000
PKIS2,5,residual_vina_deim,held_out_mean_row_spearman,0.2717607973421927,0.27547291528239204,-0.0037121179401993086,-0.04860215946843851,0.061504014396456134,0.6216891554222889,2000
PKIS2,5,residual_vina_deim,held_out_top5_overlap,0.46108527131782945,0.4569193798449612,0.0041658914728681965,-0.026674418604651164,0.04403875968992242,0.4407796101949025,2000
PKIS2,5,sequence_diverse,full_target_r2,0.3496812035360003,0.3795849147435181,-0.02990371120751778,-0.06319735712103423,0.019515676477057545,0.9115442278860569,2000
PKIS2,5,sequence_diverse,full_mean_row_spearman,0.37981465291134814,0.45202647432534826,-0.07221182141400011,-0.15951092848400067,0.03801637815468907,0.9155422288855573,2000
PKIS2,5,sequence_diverse,full_top5_overlap,0.38170542635658916,0.4519068217054264,-0.07020139534883721,-0.16806201550387584,0.03938759689922476,0.9010494752623688,2000
PKIS2,5,sequence_diverse,held_out_target_r2,0.13251359866230333,0.1729128773969714,-0.04039927873466806,-0.08402017055670367,0.028124271208286568,0.9150424787606197,2000
PKIS2,5,sequence_diverse,held_out_mean_row_spearman,0.22006090808416393,0.27547291528239204,-0.0554120071982281,-0.1003020487264673,0.00980412513842734,0.9480259870064968,2000
PKIS2,5,sequence_diverse,held_out_top5_overlap,0.4294573643410852,0.4569193798449612,-0.027462015503876027,-0.05830232558139539,0.012410852713178197,0.9260369815092454,2000
PKIS2,5,conservative_residual_vina_deim,full_target_r2,0.3896650386161181,0.3795849147435181,0.010080123872600042,-0.023213522040916413,0.059499511557175366,0.3408295852073963,2000
PKIS2,5,conservative_residual_vina_deim,full_mean_row_spearman,0.4723646325115113,0.45202647432534826,0.02033815818616303,-0.06696094888383752,0.13056635775485223,0.36481759120439783,2000
PKIS2,5,conservative_residual_vina_deim,full_top5_overlap,0.5010852713178294,0.4519068217054264,0.04917844961240306,-0.04868217054263557,0.15876744186046501,0.1774112943528236,2000
PKIS2,5,conservative_residual_vina_deim,held_out_target_r2,0.18563264664433457,0.1729128773969714,0.012719769247363174,-0.030901122574672445,0.08124331919031781,0.3553223388305847,2000
PKIS2,5,conservative_residual_vina_deim,held_out_mean_row_spearman,0.2717607973421927,0.27547291528239204,-0.0037121179401993086,-0.04860215946843851,0.061504014396456134,0.6216891554222889,2000
PKIS2,5,conservative_residual_vina_deim,held_out_top5_overlap,0.46108527131782945,0.4569193798449612,0.0041658914728681965,-0.026674418604651164,0.04403875968992242,0.4407796101949025,2000
PKIS2,10,raw_vina_deim,full_target_r2,0.6065350257803075,0.6183884151169159,-0.011853389336608379,-0.050595125411561415,0.04018591460347504,0.7021489255372314,2000
PKIS2,10,raw_vina_deim,full_mean_row_spearman,0.6660674943171884,0.6569784076470245,0.009089086670163834,-0.05917304890132304,0.090047677332867,0.4217891054472764,2000
PKIS2,10,raw_vina_deim,full_top5_overlap,0.6127131782945737,0.6050111627906977,0.007702015503876062,-0.0862170542635658,0.11411627906976744,0.4362818590704648,2000
PKIS2,10,raw_vina_deim,held_out_target_r2,0.22264028481617623,0.237068201351698,-0.014427916535521773,-0.08768955588605554,0.08256707626879552,0.6416791604197901,2000
PKIS2,10,raw_vina_deim,held_out_mean_row_spearman,0.32433168898285175,0.3177479445618981,0.006583744420953703,-0.04627296217993895,0.08251444679351648,0.4702648675662169,2000
PKIS2,10,raw_vina_deim,held_out_top5_overlap,0.6176744186046512,0.6167517829457364,0.0009226356589147984,-0.02635658914728678,0.03442635658914732,0.5047476261869065,2000
PKIS2,10,residual_vina_deim,full_target_r2,0.6492019849254265,0.6183884151169159,0.0308135698085106,-0.00792816626644244,0.08285287374859401,0.07796101949025487,2000
PKIS2,10,residual_vina_deim,full_mean_row_spearman,0.6468869849041208,0.6569784076470245,-0.01009142274290376,-0.07835355831439064,0.07086716791979941,0.6281859070464768,2000
PKIS2,10,residual_vina_deim,full_top5_overlap,0.568062015503876,0.6050111627906977,-0.03694914728682164,-0.1308682170542635,0.06946511627906975,0.782608695652174,2000
PKIS2,10,residual_vina_deim,held_out_target_r2,0.2886157168956898,0.237068201351698,0.05154751554399182,-0.02171412380654194,0.14854250834830912,0.11544227886056972,2000
PKIS2,10,residual_vina_deim,held_out_mean_row_spearman,0.33126614987080105,0.3177479445618981,0.013518205308903002,-0.03933850129198965,0.08944890768146578,0.38780609695152424,2000
PKIS2,10,residual_vina_deim,held_out_top5_overlap,0.623875968992248,0.6167517829457364,0.00712418604651153,-0.020155038759690047,0.04062790697674405,0.3473263368315842,2000
PKIS2,10,sequence_diverse,full_target_r2,0.6562708361027931,0.6183884151169159,0.03788242098587726,-0.0008593150890757762,0.08992172492596068,0.02948525737131434,2000
PKIS2,10,sequence_diverse,full_mean_row_spearman,0.5878859940549047,0.6569784076470245,-0.06909241359211982,-0.1373545491636067,0.011866177070583347,0.9545227386306847,2000
PKIS2,10,sequence_diverse,full_top5_overlap,0.5317829457364341,0.6050111627906977,-0.07322821705426352,-0.16714728682170538,0.03318604651162786,0.9255372313843079,2000
PKIS2,10,sequence_diverse,held_out_target_r2,0.3091012341872693,0.237068201351698,0.0720330328355713,-0.0012286065149624483,0.1690280256398886,0.02798600699650175,2000
PKIS2,10,sequence_diverse,held_out_mean_row_spearman,0.25632135306553916,0.3177479445618981,-0.061426591496358894,-0.11428329809725155,0.014504110876203883,0.9450274862568716,2000
PKIS2,10,sequence_diverse,held_out_top5_overlap,0.5981395348837208,0.6167517829457364,-0.018612248062015575,-0.045891472868217154,0.014891472868216942,0.889055472263868,2000
PKIS2,10,conservative_residual_vina_deim,full_target_r2,0.6492019849254265,0.6183884151169159,0.0308135698085106,-0.00792816626644244,0.08285287374859401,0.07796101949025487,2000
PKIS2,10,conservative_residual_vina_deim,full_mean_row_spearman,0.6468869849041208,0.6569784076470245,-0.01009142274290376,-0.07835355831439064,0.07086716791979941,0.6281859070464768,2000
PKIS2,10,conservative_residual_vina_deim,full_top5_overlap,0.568062015503876,0.6050111627906977,-0.03694914728682164,-0.1308682170542635,0.06946511627906975,0.782608695652174,2000
PKIS2,10,conservative_residual_vina_deim,held_out_target_r2,0.2886157168956898,0.237068201351698,0.05154751554399182,-0.02171412380654194,0.14854250834830912,0.11544227886056972,2000
PKIS2,10,conservative_residual_vina_deim,held_out_mean_row_spearman,0.33126614987080105,0.3177479445618981,0.013518205308903002,-0.03933850129198965,0.08944890768146578,0.38780609695152424,2000
PKIS2,10,conservative_residual_vina_deim,held_out_top5_overlap,0.623875968992248,0.6167517829457364,0.00712418604651153,-0.020155038759690047,0.04062790697674405,0.3473263368315842,2000
three_panel_mean,3,raw_vina_deim,full_target_r2,0.28202786785628814,0.21043926727212908,0.07158860058415906,-0.020043591658136184,0.2214637779008544,0.0944527736131934,2000
three_panel_mean,3,raw_vina_deim,full_mean_row_spearman,0.41115121598755094,0.38352246258318373,0.027628753404367257,-0.07395700861603993,0.17726593708338761,0.42778610694652675,2000
three_panel_mean,3,raw_vina_deim,full_top5_overlap,0.44910594315245483,0.4165147750707518,0.032591168081703,-0.04650108588655098,0.13008920881013908,0.30434782608695654,2000
three_panel_mean,3,raw_vina_deim,held_out_target_r2,0.15810720520139568,-0.3389854614277285,0.4970926666291242,-0.02601867237498176,3.4639532627000205,0.10394802598700649,2000
three_panel_mean,3,raw_vina_deim,held_out_mean_row_spearman,0.3156392287750587,0.29159327458912077,0.02404595418593793,-0.052698579738743034,0.13434594700821753,0.41579210394802596,2000
three_panel_mean,3,raw_vina_deim,held_out_top5_overlap,0.43907013658176447,0.42229242168081704,0.016777714900947423,-0.03946804478897503,0.08369772671342432,0.35082458770614694,2000
three_panel_mean,3,residual_vina_deim,full_target_r2,0.23445888369168763,0.21043926727212908,0.024019616419558548,-0.06761257582273669,0.17389479373625388,0.3743128435782109,2000
three_panel_mean,3,residual_vina_deim,full_mean_row_spearman,0.3757310940696148,0.38352246258318373,-0.007791368513568887,-0.10937713053397607,0.14184581516545147,0.657671164417791,2000
three_panel_mean,3,residual_vina_deim,full_top5_overlap,0.4015123661867848,0.4165147750707518,-0.015002408883967012,-0.094094662852221,0.08249563184446906,0.6671664167916042,2000
three_panel_mean,3,residual_vina_deim,held_out_target_r2,-1.9799489837250919,-0.3389854614277285,-1.6409635222973633,-2.1640748613014695,1.325897073773533,0.8580709645177411,2000
three_panel_mean,3,residual_vina_deim,held_out_mean_row_spearman,0.3129042941465992,0.29159327458912077,0.021311019557478456,-0.05543351436720251,0.13161101237975806,0.4607696151924038,2000
three_panel_mean,3,residual_vina_deim,held_out_top5_overlap,0.4252384643779992,0.42229242168081704,0.002946042697182179,-0.053299716992740276,0.06986605450965908,0.5937031484257871,2000
three_panel_mean,3,sequence_diverse,full_target_r2,0.15996556571497764,0.21043926727212908,-0.050473701557151446,-0.1421058937994467,0.09940147575954389,0.8115942028985508,2000
three_panel_mean,3,sequence_diverse,full_mean_row_spearman,0.31198349972383893,0.38352246258318373,-0.07153896285934476,-0.17312472487975195,0.0780982208196756,0.7931034482758621,2000
three_panel_mean,3,sequence_diverse,full_top5_overlap,0.36424043312415405,0.4165147750707518,-0.05227434194659779,-0.13136659591485175,0.045223698781838295,0.7816091954022989,2000
three_panel_mean,3,sequence_diverse,held_out_target_r2,0.04762314864292474,-0.3389854614277285,0.3866086100706533,-0.1365027289334527,3.3534692061415496,0.7336331834082959,2000
three_panel_mean,3,sequence_diverse,held_out_mean_row_spearman,0.2397381278092632,0.29159327458912077,-0.05185514677985754,-0.1285996807045385,0.05844484604242207,0.7641179410294853,2000
three_panel_mean,3,sequence_diverse,held_out_top5_overlap,0.3911317829457364,0.42229242168081704,-0.031160638735080633,-0.08740639842500308,0.035759373077396274,0.751624187906047,2000
three_panel_mean,3,conservative_residual_vina_deim,full_target_r2,0.23445888369168763,0.21043926727212908,0.024019616419558548,-0.06761257582273669,0.17389479373625388,0.3743128435782109,2000
three_panel_mean,3,conservative_residual_vina_deim,full_mean_row_spearman,0.3757310940696148,0.38352246258318373,-0.007791368513568887,-0.10937713053397607,0.14184581516545147,0.657671164417791,2000
three_panel_mean,3,conservative_residual_vina_deim,full_top5_overlap,0.4015123661867848,0.4165147750707518,-0.015002408883967012,-0.094094662852221,0.08249563184446906,0.6671664167916042,2000
three_panel_mean,3,conservative_residual_vina_deim,held_out_target_r2,-1.9799489837250919,-0.3389854614277285,-1.6409635222973633,-2.1640748613014695,1.325897073773533,0.8580709645177411,2000
three_panel_mean,3,conservative_residual_vina_deim,held_out_mean_row_spearman,0.3129042941465992,0.29159327458912077,0.021311019557478456,-0.05543351436720251,0.13161101237975806,0.4607696151924038,2000
three_panel_mean,3,conservative_residual_vina_deim,held_out_top5_overlap,0.4252384643779992,0.42229242168081704,0.002946042697182179,-0.053299716992740276,0.06986605450965908,0.5937031484257871,2000
three_panel_mean,5,raw_vina_deim,full_target_r2,0.3360834230227838,0.32727521139142174,0.008808211631362127,-0.08001564431593924,0.145640296648871,0.48125937031484256,2000
three_panel_mean,5,raw_vina_deim,full_mean_row_spearman,0.5082112331400669,0.484748557022401,0.023462676117665924,-0.054165075410009,0.16383512491083746,0.3658170914542729,2000
three_panel_mean,5,raw_vina_deim,full_top5_overlap,0.5033574504737296,0.4788279061769411,0.024529544296788528,-0.04651073889504126,0.1309785529715762,0.31434282858570717,2000
three_panel_mean,5,raw_vina_deim,held_out_target_r2,-2.122189626119972,-0.5867109056613786,-1.5354787204585933,-2.357508400495855,1.5889401686109448,0.8075962018990505,2000
three_panel_mean,5,raw_vina_deim,held_out_mean_row_spearman,0.3633122637944067,0.33437904394522666,0.028933219849180007,-0.03175566415519696,0.14062012702367768,0.2353823088455772,2000
three_panel_mean,5,raw_vina_deim,held_out_top5_overlap,0.5047295434969854,0.4852581980435585,0.019471345453426884,-0.022017964808662464,0.08557567675649072,0.22138930534732634,2000
three_panel_mean,5,residual_vina_deim,full_target_r2,0.38927238210205567,0.32727521139142174,0.06199717071063397,-0.0268266852366674,0.19882925572814283,0.13843078460769614,2000
three_panel_mean,5,residual_vina_deim,full_mean_row_spearman,0.49185444785829463,0.484748557022401,0.007105890835893666,-0.07052186069178125,0.1474783396290652,0.5137431284357821,2000
three_panel_mean,5,residual_vina_deim,full_top5_overlap,0.49078503752922353,0.4788279061769411,0.011957131352282466,-0.05908315183954732,0.11840614002707014,0.4312843578210895,2000
three_panel_mean,5,residual_vina_deim,held_out_target_r2,0.19623220358576124,-0.5867109056613786,0.7829431092471398,-0.039086570790121455,3.907361998316678,0.1629185407296352,2000
three_panel_mean,5,residual_vina_deim,held_out_mean_row_spearman,0.3359936784791436,0.33437904394522666,0.001614634533916907,-0.05907424947046006,0.11330154170841458,0.5627186406796602,2000
three_panel_mean,5,residual_vina_deim,held_out_top5_overlap,0.48195434969853573,0.4852581980435585,-0.003303848345022784,-0.04479315860711213,0.06280048295804105,0.600199900049975,2000
three_panel_mean,5,sequence_diverse,full_target_r2,0.2658712502749387,0.32727521139142174,-0.06140396111648301,-0.15022781706378438,0.07542812390102585,0.8490754622688655,2000
three_panel_mean,5,sequence_diverse,full_mean_row_spearman,0.36173867115185526,0.484748557022401,-0.1230098858705457,-0.20063763739822063,0.017362562922625835,0.9610194902548725,2000
three_panel_mean,5,sequence_diverse,full_top5_overlap,0.3866901685738895,0.4788279061769411,-0.09213773760305156,-0.16317802079488136,0.014311271071736109,0.9535232383808095,2000
three_panel_mean,5,sequence_diverse,held_out_target_r2,0.07855178343358542,-0.5867109056613786,0.6652626890949641,-0.1567669909422973,3.7896815781645024,0.7091454272863568,2000
three_panel_mean,5,sequence_diverse,held_out_mean_row_spearman,0.2290187909789239,0.33437904394522666,-0.10536025296630278,-0.16604913697067974,0.006326654208194891,0.9665167416291854,2000
three_panel_mean,5,sequence_diverse,held_out_top5_overlap,0.4215916082195152,0.4852581980435585,-0.06366658982404332,-0.10515590008613267,0.002437741479020508,0.967016491754123,2000
three_panel_mean,5,conservative_residual_vina_deim,full_target_r2,0.38927238210205567,0.32727521139142174,0.06199717071063397,-0.0268266852366674,0.19882925572814283,0.13843078460769614,2000
three_panel_mean,5,conservative_residual_vina_deim,full_mean_row_spearman,0.49185444785829463,0.484748557022401,0.007105890835893666,-0.07052186069178125,0.1474783396290652,0.5137431284357821,2000
three_panel_mean,5,conservative_residual_vina_deim,full_top5_overlap,0.49078503752922353,0.4788279061769411,0.011957131352282466,-0.05908315183954732,0.11840614002707014,0.4312843578210895,2000
three_panel_mean,5,conservative_residual_vina_deim,held_out_target_r2,0.19623220358576124,-0.5867109056613786,0.7829431092471398,-0.039086570790121455,3.907361998316678,0.1629185407296352,2000
three_panel_mean,5,conservative_residual_vina_deim,held_out_mean_row_spearman,0.3359936784791436,0.33437904394522666,0.001614634533916907,-0.05907424947046006,0.11330154170841458,0.5627186406796602,2000
three_panel_mean,5,conservative_residual_vina_deim,held_out_top5_overlap,0.48195434969853573,0.4852581980435585,-0.003303848345022784,-0.04479315860711213,0.06280048295804105,0.600199900049975,2000
three_panel_mean,10,raw_vina_deim,full_target_r2,0.5621805513080725,0.5659026726687368,-0.003722121360664283,-0.07404166150991089,0.13338643925587557,0.6056971514242878,2000
three_panel_mean,10,raw_vina_deim,full_mean_row_spearman,0.7047293048050173,0.6793662055605052,0.025363099244512098,-0.019686508098411482,0.08930582373708347,0.1729135432283858,2000
three_panel_mean,10,raw_vina_deim,full_top5_overlap,0.6485975144579795,0.6313944166974284,0.017203097760551223,-0.03416504860342072,0.08610407591977338,0.3003498250874563,2000
three_panel_mean,10,raw_vina_deim,held_out_target_r2,-2.4053199474578695,-1.41642321879611,-0.9888967286617592,-2.72911364521873,3.609336215538873,0.6711644177911045,2000
three_panel_mean,10,raw_vina_deim,held_out_mean_row_spearman,0.4231912107415983,0.38674871889437007,0.03644249184722827,-0.024625078582055322,0.12140942630438738,0.17041479260369816,2000
three_panel_mean,10,raw_vina_deim,held_out_top5_overlap,0.6590131659899102,0.6462709355850867,0.012742230404823493,-0.021775532176694885,0.055969988925802856,0.26786606696651677,2000
three_panel_mean,10,residual_vina_deim,full_target_r2,0.6429232012640586,0.5659026726687368,0.07702052859532174,0.006700988446075132,0.21412908921186158,0.010994502748625687,2000
three_panel_mean,10,residual_vina_deim,full_mean_row_spearman,0.6991140170470472,0.6793662055605052,0.019747811486542054,-0.025301795856381527,0.08369053597911343,0.24987506246876562,2000
three_panel_mean,10,residual_vina_deim,full_top5_overlap,0.6323116771256306,0.6313944166974284,0.0009172604282023265,-0.050450885935769615,0.06981823858742449,0.5387306346826587,2000
three_panel_mean,10,residual_vina_deim,held_out_target_r2,0.34823898961179167,-1.41642321879611,1.764662208407902,0.024445291850931108,6.362895152608535,0.005497251374312844,2000
three_panel_mean,10,residual_vina_deim,held_out_mean_row_spearman,0.4502706951389122,0.38674871889437007,0.06352197624454216,0.002454405815258568,0.14848891070170125,0.017991004497751123,2000
three_panel_mean,10,residual_vina_deim,held_out_top5_overlap,0.6801544235265166,0.6462709355850867,0.033883487941429834,-0.0006342746400885446,0.0771112464624092,0.02798600699650175,2000
three_panel_mean,10,sequence_diverse,full_target_r2,0.6187141338990677,0.5659026726687368,0.05281146123033088,-0.01750807891891571,0.18992002184687073,0.10694652673663169,2000
three_panel_mean,10,sequence_diverse,full_mean_row_spearman,0.6237705272779586,0.6793662055605052,-0.05559567828254661,-0.10064528562547019,0.008347046210024755,0.9590204897551224,2000
three_panel_mean,10,sequence_diverse,full_top5_overlap,0.5648747385259013,0.6313944166974284,-0.06651967817152699,-0.11788782453549894,0.0023812999876951678,0.968015992003998,2000
three_panel_mean,10,sequence_diverse,held_out_target_r2,-1.8195570552763114,-1.41642321879611,-0.403133836480201,-2.1433507530371716,4.195099107720432,0.527736131934033,2000
three_panel_mean,10,sequence_diverse,held_out_mean_row_spearman,0.3478797647944935,0.38674871889437007,-0.03886895409987655,-0.09993652452916015,0.046097980357282554,0.8470764617691154,2000
three_panel_mean,10,sequence_diverse,held_out_top5_overlap,0.6463851359665312,0.6462709355850867,0.00011420038144451483,-0.03440356220007386,0.04334195890242388,0.5197401299350325,2000
three_panel_mean,10,conservative_residual_vina_deim,full_target_r2,0.6429232012640586,0.5659026726687368,0.07702052859532174,0.006700988446075132,0.21412908921186158,0.010994502748625687,2000
three_panel_mean,10,conservative_residual_vina_deim,full_mean_row_spearman,0.6991140170470472,0.6793662055605052,0.019747811486542054,-0.025301795856381527,0.08369053597911343,0.24987506246876562,2000
three_panel_mean,10,conservative_residual_vina_deim,full_top5_overlap,0.6323116771256306,0.6313944166974284,0.0009172604282023265,-0.050450885935769615,0.06981823858742449,0.5387306346826587,2000
three_panel_mean,10,conservative_residual_vina_deim,held_out_target_r2,0.34823898961179167,-1.41642321879611,1.764662208407902,0.024445291850931108,6.362895152608535,0.005497251374312844,2000
three_panel_mean,10,conservative_residual_vina_deim,held_out_mean_row_spearman,0.4502706951389122,0.38674871889437007,0.06352197624454216,0.002454405815258568,0.14848891070170125,0.017991004497751123,2000
three_panel_mean,10,conservative_residual_vina_deim,held_out_top5_overlap,0.6801544235265166,0.6462709355850867,0.033883487941429834,-0.0006342746400885446,0.0771112464624092,0.02798600699650175,2000
