dataset,calibration_ligands,repetition,panel_targets_k,reference_scope,cluster_adjusted_rand_index,sample_vs_fixed_full_source_panel_medoid_overlap,sample_vs_fixed_full_source_panel_medoid_jaccard,fixed_full_source_panel_mean_nearest_distance_on_reference_map,sample_map_medoids_mean_nearest_distance_on_reference_map,sample_minus_fixed_full_source_panel_mean_nearest_distance_on_reference_map,sample_map_medoids_maximum_nearest_distance_on_reference_map,random_panels_on_reference_map,fraction_random_panels_with_mean_coverage_no_worse_than_sample,random_mean_nearest_distance_median,random_mean_nearest_distance_q025,random_mean_nearest_distance_q975
DOCKSTRING-58,500,4,10,row_disjoint_complement_map,0.85039967419166795,7,0.53846153846153844,0.5075291320984272,0.51095064198792783,0.0034215098895006291,0.80718444592016492,200,0,0.55386613478856728,0.5346512145451976,0.58765462542155034
DOCKSTRING-58,500,5,6,full_source_map_including_calibration_rows,0.91344574284261337,3,0.33333333333333331,0.56629741220678864,0.57003974289056425,0.0037423306837756076,0.90010195828734063,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,5,6,row_disjoint_complement_map,0.91344574284261337,3,0.33333333333333331,0.56630176603685956,0.57006200358824299,0.0037602375513834385,0.90007219809570649,200,0,0.62941781758205229,0.59719482187181228,0.67917955202370384
DOCKSTRING-58,500,5,8,full_source_map_including_calibration_rows,0.66476852115483176,5,0.45454545454545453,0.53608801513880355,0.53984481075819002,0.003756795619386466,0.88694435278989781,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,5,8,row_disjoint_complement_map,0.66476852115483176,5,0.45454545454545453,0.53609184974131596,0.53986985387014719,0.0037780041288312249,0.88706980145273107,200,0,0.5913975291994793,0.56339162221121897,0.62761495030667891
DOCKSTRING-58,500,5,10,full_source_map_including_calibration_rows,0.76797669683869751,8,0.66666666666666663,0.50753775223979436,0.50986226895740205,0.0023245167176076942,0.80568874168266769,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,5,10,row_disjoint_complement_map,0.76797669683869751,8,0.66666666666666663,0.50754641084003782,0.50988411682706858,0.0023377059870307582,0.80581804845838545,200,0,0.55387202315020789,0.53463800862231869,0.5876440402385763
DOCKSTRING-58,500,6,6,full_source_map_including_calibration_rows,0.70147209766430074,4,0.5,0.56629741220678864,0.5680493928123771,0.0017519806055884546,0.90010195828734063,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,6,6,row_disjoint_complement_map,0.70147209766430074,4,0.5,0.56630311146329304,0.56806783693859186,0.0017647254752988228,0.9001722441560237,200,0,0.6294163084425608,0.59720883686210779,0.67918613544576001
DOCKSTRING-58,500,6,8,full_source_map_including_calibration_rows,0.78317588207150557,7,0.77777777777777779,0.53608801513880355,0.536947936722036,0.00085992158323244805,0.90010195828734063,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,6,8,row_disjoint_complement_map,0.78317588207150557,7,0.77777777777777779,0.53609783643260223,0.53696743458294127,0.00086959815033904597,0.9001722441560237,200,0,0.59140148166183071,0.56339056433638901,0.62762107484858753
DOCKSTRING-58,500,6,10,full_source_map_including_calibration_rows,0.76798511383186485,9,0.81818181818181823,0.50753775223979436,0.50949669631580352,0.0019589440760091614,0.80568874168266769,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,6,10,row_disjoint_complement_map,0.76798511383186485,9,0.81818181818181823,0.50755410392615075,0.50951596716763892,0.0019618632414881709,0.80580093393782704,200,0,0.55385572545874229,0.53464993623780688,0.58766356426712707
DOCKSTRING-58,500,7,6,full_source_map_including_calibration_rows,0.84222334114144359,4,0.5,0.56629741220678864,0.57134808294937134,0.0050506707425826969,0.90010195828734063,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,7,6,row_disjoint_complement_map,0.84222334114144359,4,0.5,0.56628762321589476,0.57135344980708547,0.005065826591190703,0.90008230768505471,200,0,0.6294297037125085,0.5971964834598632,0.67919944005173338
DOCKSTRING-58,500,7,8,full_source_map_including_calibration_rows,0.59977998462906312,5,0.45454545454545453,0.53608801513880355,0.54090864394155624,0.0048206288027526911,0.90010195828734063,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,7,8,row_disjoint_complement_map,0.59977998462906312,5,0.45454545454545453,0.53607748153495371,0.54091558001199269,0.0048380984770389768,0.90008230768505471,200,0,0.59139671756002832,0.56337254141042103,0.62766532509664563
DOCKSTRING-58,500,7,10,full_source_map_including_calibration_rows,0.94962015352873597,5,0.33333333333333331,0.50753775223979436,0.5134417803441802,0.0059040281043858389,0.89896435763704741,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,7,10,row_disjoint_complement_map,0.94962015352873597,5,0.33333333333333331,0.50753085603102732,0.51345548427769916,0.005924628246671837,0.89915448554971467,200,0,0.55386490228475171,0.5346296377330938,0.58764248998091506
DOCKSTRING-58,500,8,6,full_source_map_including_calibration_rows,0.60566241647260777,5,0.7142857142857143,0.56629741220678864,0.5693743337731666,0.0030769215663779548,0.91991643054856909,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,8,6,row_disjoint_complement_map,0.60566241647260777,5,0.7142857142857143,0.56629916984968376,0.56937265179901086,0.0030734819493271059,0.9199483238568158,200,0,0.62942177422546619,0.59719771837809776,0.67914731000412365
DOCKSTRING-58,500,8,8,full_source_map_including_calibration_rows,0.826852682805303,7,0.77777777777777779,0.53608801513880355,0.53811118827650528,0.0020231731377017281,0.84255227707466229,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,8,8,row_disjoint_complement_map,0.826852682805303,7,0.77777777777777779,0.53608747362236486,0.5381124639316951,0.0020249903093302324,0.84260972770919118,200,0,0.5913787012099383,0.5633880239659963,0.62760505401091016
DOCKSTRING-58,500,8,10,full_source_map_including_calibration_rows,0.62881064834693001,7,0.53846153846153844,0.50753775223979436,0.51173907458015566,0.004201322340361302,0.84255227707466229,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,8,10,row_disjoint_complement_map,0.62881064834693001,7,0.53846153846153844,0.50752975658868593,0.51174536688386452,0.0042156102951785845,0.84260972770919118,200,0,0.55384265109119735,0.53463899172682816,0.58759426061753628
DOCKSTRING-58,500,9,6,full_source_map_including_calibration_rows,0.87516250667558548,4,0.5,0.56629741220678864,0.56826776414040847,0.0019703519336198294,0.91991643054856909,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,9,6,row_disjoint_complement_map,0.87516250667558548,4,0.5,0.56630250104842106,0.56827116509070807,0.0019686640422870161,0.91985853199662537,200,0,0.62940631720730278,0.59719911353885846,0.67913587977244272
DOCKSTRING-58,500,9,8,full_source_map_including_calibration_rows,0.82964861689629388,6,0.59999999999999998,0.53608801513880355,0.53800643229679002,0.0019184171579864628,0.90114388780564503,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,9,8,row_disjoint_complement_map,0.82964861689629388,6,0.59999999999999998,0.53609352103255659,0.53801434852857832,0.0019208274960217375,0.90126428758750354,200,0,0.59138974457207538,0.56339012566135582,0.6275945113910768
DOCKSTRING-58,500,9,10,full_source_map_including_calibration_rows,0.63607682997562598,8,0.66666666666666663,0.50753775223979436,0.50897222166781042,0.0014344694280160608,0.80219180584248329,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,9,10,row_disjoint_complement_map,0.63607682997562598,8,0.66666666666666663,0.50754066173199186,0.50897924463431388,0.0014385829023220165,0.80218196781038809,200,0,0.55385346508292099,0.53465472903982669,0.58766787661301001
DOCKSTRING-58,500,10,6,full_source_map_including_calibration_rows,0.82701278495256003,5,0.7142857142857143,0.56629741220678864,0.56827942140311827,0.001982009196329626,0.90010195828734063,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,10,6,row_disjoint_complement_map,0.82701278495256003,5,0.7142857142857143,0.56630774997142919,0.56829124313017654,0.0019834931587473514,0.89999653995745821,200,0,0.62943085809434285,0.59719453316864091,0.67915748667197307
DOCKSTRING-58,500,10,8,full_source_map_including_calibration_rows,0.84121703853955376,5,0.45454545454545453,0.53608801513880355,0.539149902855102,0.0030618877162984504,0.90010195828734063,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,10,8,row_disjoint_complement_map,0.84121703853955376,5,0.45454545454545453,0.53609897225031633,0.53916467720111849,0.0030657049508021617,0.89999653995745821,200,0,0.59139530837625509,0.56339784151684413,0.62761261890127473
DOCKSTRING-58,500,10,10,full_source_map_including_calibration_rows,0.61927153280015879,8,0.66666666666666663,0.50753775223979436,0.50920324580968312,0.0016654935698887652,0.80219180584248329,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,10,10,row_disjoint_complement_map,0.61927153280015879,8,0.66666666666666663,0.507539826848038,0.50922076741625988,0.0016809405682218781,0.80232611637130002,200,0,0.55386235596974198,0.53465044487526203,0.5876009701397058
DOCKSTRING-58,500,11,6,full_source_map_including_calibration_rows,0.52640449122596766,4,0.5,0.56629741220678864,0.57127767992526868,0.0049802677184800359,0.91991643054856909,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,11,6,row_disjoint_complement_map,0.52640449122596766,4,0.5,0.56628579468268814,0.57127035531058257,0.0049845606278944299,0.91998903654706565,200,0,0.62939934080499282,0.59718452160910107,0.67914704723341424
DOCKSTRING-58,500,11,8,full_source_map_including_calibration_rows,0.5676386376433098,5,0.45454545454545453,0.53608801513880355,0.54075797411477844,0.0046699589759748861,0.86970296891965271,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,11,8,row_disjoint_complement_map,0.5676386376433098,5,0.45454545454545453,0.53607091053863831,0.5407480253259318,0.0046771147872934904,0.86977692205077739,200,0,0.59139734126777865,0.56336778743916838,0.62761324695413223
DOCKSTRING-58,500,11,10,full_source_map_including_calibration_rows,0.74253216780825826,7,0.53846153846153844,0.50753775223979436,0.51318154144731021,0.005643789207515848,0.80568874168266769,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,11,10,row_disjoint_complement_map,0.74253216780825826,7,0.53846153846153844,0.50751819601931181,0.51317606157019013,0.0056578655508783271,0.80575133955826217,200,0,0.55384160064806287,0.53463673644265619,0.58762546100483803
DOCKSTRING-58,500,12,6,full_source_map_including_calibration_rows,0.90122497759187337,4,0.5,0.56629741220678864,0.57104916581071208,0.0047517536039234365,0.88694435278989781,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,12,6,row_disjoint_complement_map,0.90122497759187337,4,0.5,0.56632738741667432,0.57108636196717122,0.0047589745504968972,0.88698010800742355,200,0,0.62941234901374532,0.59722221058980773,0.67915641786367187
DOCKSTRING-58,500,12,8,full_source_map_including_calibration_rows,0.68030075547766167,5,0.45454545454545453,0.53608801513880355,0.54298214976920545,0.0068941346304018936,0.86970296891965271,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,12,8,row_disjoint_complement_map,0.68030075547766167,5,0.45454545454545453,0.53611413667161334,0.54302441432087245,0.0069102776492591111,0.86977321588661516,200,0,0.59140342075888386,0.5634023183346758,0.62759341707648053
DOCKSTRING-58,500,12,10,full_source_map_including_calibration_rows,0.79891206220299715,7,0.53846153846153844,0.50753775223979436,0.51352897046550927,0.0059912182257149116,0.80568874168266769,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,12,10,row_disjoint_complement_map,0.79891206220299715,7,0.53846153846153844,0.50756584565655516,0.51357293037479856,0.0060070847182434051,0.80586688626410108,200,0,0.55387323334560379,0.53465314055741597,0.58765965734645276
DOCKSTRING-58,500,13,6,full_source_map_including_calibration_rows,0.71787410822275588,5,0.7142857142857143,0.56629741220678864,0.56734929293777847,0.0010518807309898293,0.86970296891965271,10000,0,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,13,6,row_disjoint_complement_map,0.71787410822275588,5,0.7142857142857143,0.56630363671201456,0.56736251104110758,0.001058874329093018,0.86969203973262088,200,0,0.62942957351013351,0.59719091315329187,0.67917413331560905
DOCKSTRING-58,500,13,8,full_source_map_including_calibration_rows,0.73673269235605254,7,0.77777777777777779,0.53608801513880355,0.53742369149952973,0.001335676360726179,0.84255227707466229,10000,0,0.58865614151348522,0.56186880118375171,0.63708014428473936
DOCKSTRING-58,500,13,8,row_disjoint_complement_map,0.73673269235605254,7,0.77777777777777779,0.53609676070450818,0.53743755526688153,0.0013407945623733486,0.84261241616493621,200,0,0.59139948079389515,0.56340617665415993,0.62759521700355836
DOCKSTRING-58,500,13,10,full_source_map_including_calibration_rows,0.66543428101091606,8,0.66666666666666663,0.50753775223979436,0.51246686665038665,0.0049291144105922946,0.80219180584248329,10000,0,0.55504003660467904,0.53305403975039001,0.59361836613889174
DOCKSTRING-58,500,13,10,row_disjoint_complement_map,0.66543428101091606,8,0.66666666666666663,0.50754365915988753,0.51248774218404547,0.0049440830241579414,0.80220099506362641,200,0,0.55387092563531959,0.53465923390276027,0.58763439081425539
DOCKSTRING-58,500,14,6,full_source_map_including_calibration_rows,0.55781335197483395,3,0.33333333333333331,0.56629741220678864,0.58130819809510903,0.015010785888320388,0.88694435278989781,10000,0.0016000000000000001,0.62715641132076039,0.59359080196324443,0.6872939310382834
DOCKSTRING-58,500,14,6,row_disjoint_complement_map,0.55781335197483395,3,0.33333333333333331,0.56629237641979813,0.58131299910055034,0.015020622680752216,0.88708178206345667,200,0,0.62942589086027079,0.59720177949833986,0.67919104837466504
