dataset,repetition,first_ligands,second_ligands,first_chemical_groups,second_chemical_groups,chemical_group_overlap,first_median_molecular_weight,second_median_molecular_weight,absolute_median_mw_difference,mw_ks_statistic,transformation,geometry_spearman,geometry_dissimilarity,sign_flip_fraction,top_positive_10pct_pair_jaccard,first_pr,second_pr,first_mean_signed_correlation,second_mean_signed_correlation,first_mean_absolute_correlation,second_mean_absolute_correlation
DOCKSTRING-58,108,7501,7499,6095,5810,0,384.48000000000025,385.44900000000024,0.9689999999999941,0.015291822494076844,raw,0.9981683321510376,0.0018316678489623817,0.0024198427102238356,0.8863636363636364,2.2967520608368828,2.2038511889958774,0.6100259708420027,0.6249703563677221,0.6168229210684347,0.6313973669921438
DOCKSTRING-58,108,7501,7499,6095,5810,0,384.48000000000025,385.44900000000024,0.9689999999999941,0.015291822494076844,row_centered_residual,0.9953074716527069,0.004692528347293057,0.02117362371445856,0.9190751445086706,17.90539742856808,17.89646310988519,-0.0024208010422689286,-0.002137656914475918,0.15647574925397212,0.15689834753950554
DOCKSTRING-58,108,7501,7499,6095,5810,0,384.48000000000025,385.44900000000024,0.9689999999999941,0.015291822494076844,group_heldout_descriptor_adjusted_residual,0.988687252510501,0.011312747489498953,0.047186932849364795,0.8342541436464088,28.62147183322726,28.185630731323933,-0.012324420724620847,-0.012088458871489367,0.10684308405369956,0.10846643756131323
DOCKSTRING-58,109,7449,7551,6065,5840,0,385.3720000000001,385.39500000000015,0.023000000000024556,0.008684508238327606,raw,0.9976443665352546,0.0023556334647454324,0.004234724742891712,0.8863636363636364,2.2744777049802503,2.223639148443085,0.6128720928411718,0.6223255398294313,0.6197261418032546,0.62871391482621
DOCKSTRING-58,109,7449,7551,6065,5840,0,385.3720000000001,385.39500000000015,0.023000000000024556,0.008684508238327606,row_centered_residual,0.9944036226629052,0.005596377337094838,0.03145795523290986,0.9302325581395349,18.0198886312843,17.779362828573646,-0.002009182276988547,-0.0025391637709826814,0.15599691816429326,0.1574816570980275
DOCKSTRING-58,109,7449,7551,6065,5840,0,385.3720000000001,385.39500000000015,0.023000000000024556,0.008684508238327606,group_heldout_descriptor_adjusted_residual,0.9872296309924427,0.012770369007557347,0.0514216575922565,0.8444444444444444,28.498049525577247,28.279973160962022,-0.012242668687885252,-0.01216836235662911,0.10711625435305497,0.10804954771769258
DOCKSTRING-58,110,7498,7502,6096,5809,0,385.3755000000001,385.4180000000001,0.04250000000001819,0.019470472495678043,raw,0.9979562883421932,0.0020437116578068126,0.0054446460980036296,0.8547486033519553,2.284991465813532,2.2131015836729793,0.6109221877069588,0.6243561142312968,0.6178230559582099,0.6307355781367859
DOCKSTRING-58,110,7498,7502,6096,5809,0,385.3755000000001,385.4180000000001,0.04250000000001819,0.019470472495678043,row_centered_residual,0.9941593356336508,0.005840664366349224,0.03327283726557774,0.9080459770114943,17.979158693971186,17.812077320197883,-0.0020864281687293694,-0.002473738582663521,0.15615539768762424,0.1573014636730246
DOCKSTRING-58,110,7498,7502,6096,5809,0,385.3755000000001,385.4180000000001,0.04250000000001819,0.019470472495678043,group_heldout_descriptor_adjusted_residual,0.9874638805392721,0.012536119460727857,0.05565638233514821,0.8757062146892656,28.67972294626203,28.10380887130222,-0.01234620172581134,-0.012073285363906386,0.10675422748664815,0.1086107162843167
DOCKSTRING-58,111,7498,7502,6060,5845,0,384.4335000000001,385.89700000000016,1.4635000000000673,0.017524872357324257,raw,0.9976166027207123,0.0023833972792877134,0.007259528130671506,0.8651685393258427,2.2821060995595013,2.215127150979376,0.6109886409130634,0.6243971325583256,0.618408426141428,0.6302617871171866
DOCKSTRING-58,111,7498,7502,6060,5845,0,384.4335000000001,385.89700000000016,1.4635000000000673,0.017524872357324257,row_centered_residual,0.993942140242376,0.006057859757623962,0.030852994555353903,0.9080459770114943,17.883751208506045,17.908858468641828,-0.0019349439385968634,-0.002623844591541744,0.1567058471062644,0.15682862108438497
DOCKSTRING-58,111,7498,7502,6060,5845,0,384.4335000000001,385.89700000000016,1.4635000000000673,0.017524872357324257,group_heldout_descriptor_adjusted_residual,0.9866570322067847,0.01334296779321531,0.047186932849364795,0.8444444444444444,28.41948828093345,28.35324633632908,-0.012216686170202553,-0.012199455243102307,0.10765161104426396,0.10758128458770624
DOCKSTRING-58,112,7490,7510,6049,5856,0,384.567,385.44500000000005,0.8780000000000427,0.015122337995267547,raw,0.9977285825537577,0.002271417446242263,0.003629764065335753,0.8241758241758241,2.2799557602604716,2.2186733308017748,0.6120498142632061,0.6230546151002572,0.6187667662829867,0.6296113628346496
DOCKSTRING-58,112,7490,7510,6049,5856,0,384.567,385.44500000000005,0.8780000000000427,0.015122337995267547,row_centered_residual,0.9938234970938405,0.006176502906159453,0.029038112522686024,0.8971428571428571,17.663858651430274,18.1236633009075,-0.0019090425833633033,-0.002640562333060373,0.1583661850939705,0.15517841264324508
DOCKSTRING-58,112,7490,7510,6049,5856,0,384.567,385.44500000000005,0.8780000000000427,0.015122337995267547,group_heldout_descriptor_adjusted_residual,0.9869269815025139,0.0130730184974861,0.05323653962492438,0.8757062146892656,28.226170903553157,28.542629655461646,-0.01207920485318107,-0.012328998731279373,0.10842362823328237,0.1070154241854522
DOCKSTRING-58,113,7503,7497,5855,6050,0,386.40200000000004,383.473,2.9290000000000305,0.017445122791219646,raw,0.997770865913417,0.0022291340865829845,0.004839685420447671,0.8757062146892656,2.211170533315302,2.287858515864748,0.6243538198762595,0.6108047307735243,0.6305742629009364,0.6179010016815544
DOCKSTRING-58,113,7503,7497,5855,6050,0,386.40200000000004,383.473,2.9290000000000305,0.017445122791219646,row_centered_residual,0.9942109497604557,0.005789050239544347,0.030852994555353903,0.8971428571428571,18.04589012310163,17.74211198515369,-0.00260389889783521,-0.001938471574321378,0.1558106251945356,0.15773282347874476
DOCKSTRING-58,113,7503,7497,5855,6050,0,386.40200000000004,383.473,2.9290000000000305,0.017445122791219646,group_heldout_descriptor_adjusted_residual,0.9878123257106616,0.012187674289338424,0.04839685420447671,0.8547486033519553,28.277699709462475,28.504632144684084,-0.012209094194318844,-0.012196122852113564,0.10797394103987548,0.10737600130368964
DOCKSTRING-58,114,7498,7502,5775,6130,0,386.4680000000001,383.4955000000001,2.972499999999968,0.019761423627479013,raw,0.9979236917641436,0.002076308235856361,0.0030248033877797943,0.8971428571428571,2.2376820101930295,2.2584139373125964,0.620361447081347,0.6151544968213426,0.6265855021108973,0.6221335391055758
DOCKSTRING-58,114,7498,7502,5775,6130,0,386.4680000000001,383.4955000000001,2.972499999999968,0.019761423627479013,row_centered_residual,0.995612238631649,0.004387761368350951,0.024803387779794312,0.8971428571428571,17.94058599340711,17.867044721527837,-0.0022364520819452014,-0.0023156945114918117,0.15653429487660422,0.1568864105187818
DOCKSTRING-58,114,7498,7502,5775,6130,0,386.4680000000001,383.4955000000001,2.972499999999968,0.019761423627479013,group_heldout_descriptor_adjusted_residual,0.989501122829767,0.010498877170233012,0.044162129461584994,0.8547486033519553,28.38800103527381,28.41396906510895,-0.01222528053435761,-0.012184130699001932,0.10751710669317208,0.1076929744536646
DOCKSTRING-58,115,7500,7500,5836,6069,0,385.4615000000001,384.46850000000006,0.9930000000000518,0.0176,raw,0.997060085692894,0.0029399143071060507,0.006049606775559589,0.8651685393258427,2.1946630648523873,2.307659337464542,0.6270313429250787,0.6077483525295104,0.6334064393760062,0.6147269504601424
DOCKSTRING-58,115,7500,7500,5836,6069,0,385.4615000000001,384.46850000000006,0.9930000000000518,0.0176,row_centered_residual,0.9942190211928555,0.0057809788071444546,0.030248033877797943,0.9080459770114943,18.093748573095155,17.699064101125096,-0.0024283954071853218,-0.002122706280593963,0.1554121050722471,0.15809787067314704
DOCKSTRING-58,115,7500,7500,5836,6069,0,385.4615000000001,384.46850000000006,0.9930000000000518,0.0176,group_heldout_descriptor_adjusted_residual,0.9884584919627954,0.011541508037204551,0.04476709013914096,0.8757062146892656,28.514888712684435,28.276925269701497,-0.012152611585383272,-0.01225344865758627,0.10704617153577603,0.10824394743533138
DOCKSTRING-58,116,7563,7437,5928,5977,0,384.4650000000001,386.25500000000005,1.7899999999999636,0.011894065911957415,raw,0.9978749230962263,0.002125076903773726,0.004839685420447671,0.8651685393258427,2.1794989197594825,2.327356511925286,0.6289099026794049,0.6054889791345428,0.6355578724412547,0.6121309446375801
DOCKSTRING-58,116,7563,7437,5928,5977,0,384.4650000000001,386.25500000000005,1.7899999999999636,0.011894065911957415,row_centered_residual,0.9940109041704123,0.005989095829587732,0.029038112522686024,0.8971428571428571,17.896110769031537,17.89930268236943,-0.002101262719544289,-0.0024637631021725112,0.1564815529346235,0.15693257559190008
DOCKSTRING-58,116,7563,7437,5928,5977,0,384.4650000000001,386.25500000000005,1.7899999999999636,0.011894065911957415,group_heldout_descriptor_adjusted_residual,0.9877460113746833,0.01225398862531668,0.04658197217180883,0.8547486033519553,28.649029817494917,28.135957562486798,-0.012197617470797943,-0.012215512222243836,0.10652310544408125,0.10870577990335105
DOCKSTRING-58,117,7498,7502,6041,5864,0,384.6770000000001,385.42750000000007,0.7504999999999882,0.013161743158168402,raw,0.9978650131413705,0.0021349868586294507,0.003629764065335753,0.8547486033519553,2.278082710356286,2.2188097183656,0.6125730480685897,0.6228944468557585,0.6195205737614303,0.629158394483635
DOCKSTRING-58,117,7498,7502,6041,5864,0,384.6770000000001,385.42750000000007,0.7504999999999882,0.013161743158168402,row_centered_residual,0.9939901437448782,0.006009856255121848,0.03206291591046582,0.8757062146892656,17.80814466683674,17.979066005223974,-0.0023778962814659057,-0.002174586999278036,0.15736282750130481,0.15619578334563547
DOCKSTRING-58,117,7498,7502,6041,5864,0,384.6770000000001,385.42750000000007,0.7504999999999882,0.013161743158168402,group_heldout_descriptor_adjusted_residual,0.9845983679414905,0.015401632058509529,0.050816696914700546,0.8342541436464088,28.211832739086585,28.54005697809262,-0.012321373819801302,-0.012093772714727566,0.10842798456220057,0.10699491174364517
DOCKSTRING-58,118,7502,7498,6103,5802,0,384.48000000000025,385.4955,1.0154999999997472,0.01842442797684821,raw,0.997815545728647,0.0021844542713530535,0.003629764065335753,0.8342541436464088,2.280289040252507,2.217668312782029,0.6133863169657735,0.6219549477493503,0.6199042689307424,0.6286337598003108
DOCKSTRING-58,118,7502,7498,6103,5802,0,384.48000000000025,385.4955,1.0154999999997472,0.01842442797684821,row_centered_residual,0.9945362460212129,0.005463753978787067,0.027828191167574106,0.8863636363636364,17.91472488477358,17.877985150122306,-0.0023980915049317845,-0.0021568794063642105,0.15639555725873305,0.15707346800627955
DOCKSTRING-58,118,7502,7498,6103,5802,0,384.48000000000025,385.4955,1.0154999999997472,0.01842442797684821,group_heldout_descriptor_adjusted_residual,0.9861580912196306,0.013841908780369394,0.0514216575922565,0.8547486033519553,28.173233993145892,28.595832510156526,-0.012157645684478118,-0.0122596494136339,0.10843094332228609,0.10683741434981003
DOCKSTRING-58,119,7504,7496,6004,5901,0,385.3870000000001,385.40900000000005,0.021999999999934516,0.019885090100647852,raw,0.9978734405882345,0.0021265594117655384,0.004839685420447671,0.8547486033519553,2.2813161110655567,2.2160913438309056,0.6114699486702494,0.6239284490012955,0.6189458004665509,0.6297196910315895
DOCKSTRING-58,119,7504,7496,6004,5901,0,385.3870000000001,385.40900000000005,0.021999999999934516,0.019885090100647852,row_centered_residual,0.9942450315033213,0.00575496849667867,0.030852994555353903,0.9080459770114943,17.93029015025632,17.863646778984126,-0.0022263733773949393,-0.0023296149824548924,0.15637354037450388,0.15716810416263483
DOCKSTRING-58,119,7504,7496,6004,5901,0,385.3870000000001,385.40900000000005,0.021999999999934516,0.019885090100647852,group_heldout_descriptor_adjusted_residual,0.9881754179547372,0.011824582045262821,0.05021173623714459,0.8342541436464088,28.449848214579188,28.332647215429073,-0.012250662395275867,-0.012158685446774375,0.10743717020107621,0.10785411128103116
DOCKSTRING-58,120,7492,7508,6057,5848,0,384.51250000000016,385.4275000000001,0.9149999999999636,0.013971215896138976,raw,0.9977275623332043,0.0022724376667957458,0.007259528130671506,0.8444444444444444,2.307044440585675,2.194705581191173,0.6075117296743371,0.6273529433144011,0.6147874073435207,0.6333965542990583
DOCKSTRING-58,120,7492,7508,6057,5848,0,384.51250000000016,385.4275000000001,0.9149999999999636,0.013971215896138976,row_centered_residual,0.9942922857813544,0.0057077142186455765,0.025408348457350273,0.8971428571428571,17.75528738310966,18.035828600184594,-0.002286063496432334,-0.002262009515215061,0.1576456626465932,0.15577870367511765
DOCKSTRING-58,120,7492,7508,6057,5848,0,384.51250000000016,385.4275000000001,0.9149999999999636,0.013971215896138976,group_heldout_descriptor_adjusted_residual,0.9887340551283933,0.011265944871606703,0.044162129461584994,0.8444444444444444,28.53452541976336,28.25457286855119,-0.012254572778575041,-0.012152693322408746,0.10717476893624661,0.10796160312427087
DOCKSTRING-58,121,7502,7498,5844,6061,0,385.4230000000001,384.97750000000013,0.44549999999998136,0.02463907730766772,raw,0.9975241691444697,0.00247583085553027,0.006049606775559589,0.8342541436464088,2.2299887355577335,2.2662903149402553,0.6208815934895042,0.6146569798695006,0.6273186832905042,0.6214671971500109
DOCKSTRING-58,121,7502,7498,5844,6061,0,385.4230000000001,384.97750000000013,0.44549999999998136,0.02463907730766772,row_centered_residual,0.9941399912954995,0.005860008704500541,0.02722323049001815,0.8863636363636364,17.891595873907715,17.899623477163424,-0.002095586985573447,-0.002464695886673161,0.15656401337468248,0.15680945739211263
DOCKSTRING-58,121,7502,7498,5844,6061,0,385.4230000000001,384.97750000000013,0.44549999999998136,0.02463907730766772,group_heldout_descriptor_adjusted_residual,0.9872558485352085,0.012744151464791464,0.05384150030248034,0.8241758241758241,28.396532574098316,28.374999317912387,-0.012069053049438956,-0.012339560051192588,0.10761445723319334,0.10774339895552079
DOCKSTRING-58,122,7498,7502,5886,6019,0,385.49850000000026,384.4765000000001,1.022000000000162,0.015667343336344414,raw,0.997638189418622,0.0023618105813779655,0.0018148820326678765,0.8863636363636364,2.2278221461964827,2.268305224187905,0.6216093690719571,0.6139456679806332,0.6278111739000991,0.6209111410396785
DOCKSTRING-58,122,7498,7502,5886,6019,0,385.49850000000026,384.4765000000001,1.022000000000162,0.015667343336344414,row_centered_residual,0.9942438890688474,0.0057561109311525804,0.03327283726557774,0.9080459770114943,18.10239328666227,17.69374429237108,-0.002386716422511151,-0.0021726063450715313,0.1552289289419298,0.15825989667016124
DOCKSTRING-58,122,7498,7502,5886,6019,0,385.49850000000026,384.4765000000001,1.022000000000162,0.015667343336344414,group_heldout_descriptor_adjusted_residual,0.9865793200943103,0.013420679905689736,0.047186932849364795,0.8757062146892656,28.369720910118026,28.40067500124766,-0.012247343159072,-0.012162310091495557,0.10756839356988789,0.10774787560981278
DOCKSTRING-58,123,7503,7497,5812,6093,0,385.9140000000001,384.3209999999999,1.5930000000001883,0.012493175332241386,raw,0.9975866390556017,0.0024133609443982573,0.007864488808227465,0.8757062146892656,2.1819528988661205,2.3213459952408666,0.6294538830617971,0.6053165862746571,0.6359407038500181,0.6122105919134995
DOCKSTRING-58,123,7503,7497,5812,6093,0,385.9140000000001,384.3209999999999,1.5930000000001883,0.012493175332241386,row_centered_residual,0.9941727871353758,0.005827212864624176,0.025408348457350273,0.9080459770114943,18.013586471316675,17.785321861496538,-0.0022771063633304934,-0.002281276976435609,0.15579398542063788,0.15761181460206003
DOCKSTRING-58,123,7503,7497,5812,6093,0,385.9140000000001,384.3209999999999,1.5930000000001883,0.012493175332241386,group_heldout_descriptor_adjusted_residual,0.9870708060323153,0.01292919396768466,0.056866303690260134,0.8444444444444444,28.379415503582422,28.414001635235444,-0.012257428559342452,-0.012154931273481266,0.10749639083948563,0.10779448684805305
DOCKSTRING-58,124,7476,7524,6020,5885,0,384.5015000000001,385.44500000000016,0.9435000000000855,0.009888101254156843,raw,0.9978710680440827,0.002128931955917346,0.003629764065335753,0.8342541436464088,2.282216004357282,2.2150572919831313,0.6112673939136478,0.6241407172675317,0.6187555480091417,0.6298532037941295
DOCKSTRING-58,124,7476,7524,6020,5885,0,384.5015000000001,385.44500000000016,0.9435000000000855,0.009888101254156843,row_centered_residual,0.994758630190459,0.005241369809541041,0.02661826981246219,0.8971428571428571,17.935820973910513,17.861998770550947,-0.0021507694483113827,-0.0024067512287207177,0.15686562770159101,0.1565405925308626
DOCKSTRING-58,124,7476,7524,6020,5885,0,384.5015000000001,385.44500000000016,0.9435000000000855,0.009888101254156843,group_heldout_descriptor_adjusted_residual,0.9883002488472025,0.011699751152797533,0.04295220810647308,0.8444444444444444,28.241281192114272,28.54654632491313,-0.012221624254232904,-0.012186196252802876,0.10819078791827651,0.10696878105447384
DOCKSTRING-58,125,7504,7496,5907,5998,0,386.37800000000004,384.31650000000013,2.06149999999991,0.017631862793063193,raw,0.9975921811912127,0.0024078188087872654,0.0012099213551119178,0.8651685393258427,2.257730813861968,2.238351947964317,0.6159563284995255,0.619559823882389,0.6225907392540004,0.6261034033848429
DOCKSTRING-58,125,7504,7496,5907,5998,0,386.37800000000004,384.31650000000013,2.06149999999991,0.017631862793063193,row_centered_residual,0.9943321275194287,0.005667872480571323,0.030248033877797943,0.9190751445086706,17.959551319090128,17.83118184684783,-0.0020703222666559637,-0.002482755968485205,0.1560880629475411,0.15747622195953132
DOCKSTRING-58,125,7504,7496,5907,5998,0,386.37800000000004,384.31650000000013,2.06149999999991,0.017631862793063193,group_heldout_descriptor_adjusted_residual,0.9873198806590631,0.012680119340936935,0.05263157894736842,0.8651685393258427,28.484243569447386,28.292620008723052,-0.01208508147825923,-0.012322470179181734,0.10729334650733748,0.10817820556409491
DOCKSTRING-58,126,7503,7497,6047,5858,0,384.457,385.83600000000007,1.379000000000076,0.02415104386416702,raw,0.9976185926821566,0.0023814073178434203,0.0012099213551119178,0.8444444444444444,2.25097867131942,2.244521661808121,0.6176660043845189,0.6179619414567807,0.6243937688578747,0.6243853139453878
DOCKSTRING-58,126,7503,7497,6047,5858,0,384.457,385.83600000000007,1.379000000000076,0.02415104386416702,row_centered_residual,0.9936102444299132,0.006389755570086808,0.028433151845130067,0.9302325581395349,18.107576708390177,17.680161795793754,-0.0028291275308817755,-0.001708903411544819,0.15518650526880673,0.15827105000954464
DOCKSTRING-58,126,7503,7497,6047,5858,0,384.457,385.83600000000007,1.379000000000076,0.02415104386416702,group_heldout_descriptor_adjusted_residual,0.9855586000578199,0.014441399942180078,0.05021173623714459,0.8547486033519553,28.467210882932367,28.295822138324333,-0.01245482051715308,-0.011955360464888019,0.10767543932912065,0.10776840732489801
DOCKSTRING-58,127,7501,7499,5891,6014,0,385.4490000000001,384.5200000000002,0.9289999999999168,0.019531555902783215,raw,0.997280198277314,0.002719801722686044,0.006049606775559589,0.8547486033519553,2.209115595249046,2.2899799775187475,0.6252266347870817,0.6098814591542371,0.6311819940515548,0.6172647461435541
DOCKSTRING-58,127,7501,7499,5891,6014,0,385.4490000000001,384.5200000000002,0.9289999999999168,0.019531555902783215,row_centered_residual,0.9948372748482831,0.005162725151716896,0.02238354506957048,0.8863636363636364,17.877684922276202,17.919228124642295,-0.0021911458681953683,-0.0023611099217504513,0.15583811781018048,0.15746033369455362
DOCKSTRING-58,127,7501,7499,5891,6014,0,385.4490000000001,384.5200000000002,0.9289999999999168,0.019531555902783215,group_heldout_descriptor_adjusted_residual,0.9879005668180671,0.01209943318193285,0.04597701149425287,0.8547486033519553,28.242079288627107,28.539695201612403,-0.012096194324956873,-0.01231367506622653,0.10796133268277838,0.10733996822172127
DOCKSTRING-58,128,7496,7504,5869,6036,0,386.39200000000005,384.308,2.08400000000006,0.014875310897866211,raw,0.9981316706317201,0.001868329368279853,0.004234724742891712,0.8757062146892656,2.219969176492736,2.276866169859613,0.6230824988059833,0.6123806270989722,0.6293249013743754,0.6193811288330308
DOCKSTRING-58,128,7496,7504,5869,6036,0,386.39200000000005,384.308,2.08400000000006,0.014875310897866211,row_centered_residual,0.9951166718114298,0.00488332818857018,0.027828191167574106,0.9080459770114943,17.945934915704772,17.856419076609328,-0.0021803049112727774,-0.002377427751388842,0.1564843431007551,0.156953135508134
DOCKSTRING-58,128,7496,7504,5869,6036,0,386.39200000000005,384.308,2.08400000000006,0.014875310897866211,group_heldout_descriptor_adjusted_residual,0.9876718700341461,0.012328129965853862,0.04779189352692075,0.8444444444444444,28.47454576490151,28.31323624211372,-0.011991892558161342,-0.012415055883933762,0.10752578644019131,0.1078186368170376
DOCKSTRING-58,129,7501,7499,6033,5872,0,384.4580000000001,385.82600000000014,1.3680000000000518,0.010080995734773257,raw,0.9981687147337452,0.0018312852662547563,0.006049606775559589,0.8547486033519553,2.309137745327961,2.1918758911659153,0.6066066390159143,0.6283293752761813,0.6141788526351897,0.6341249229443772
DOCKSTRING-58,129,7501,7499,6033,5872,0,384.4580000000001,385.82600000000014,1.3680000000000518,0.010080995734773257,row_centered_residual,0.9952298604995581,0.004770139500441917,0.02661826981246219,0.9415204678362573,17.7216875554673,18.082435869732087,-0.0022449029388736884,-0.0023119910429841226,0.15783664144713874,0.15555985293494426
DOCKSTRING-58,129,7501,7499,6033,5872,0,384.4580000000001,385.82600000000014,1.3680000000000518,0.010080995734773257,group_heldout_descriptor_adjusted_residual,0.9864553606402343,0.013544639359765687,0.05928614640048397,0.8444444444444444,28.327405537041194,28.446798299913972,-0.012323253306634621,-0.01208618281998819,0.10782211012326258,0.10769142020024662
DOCKSTRING-58,130,7500,7500,5922,5983,0,385.50250000000005,384.4815000000002,1.0209999999998445,0.0168,raw,0.9975600761256694,0.002439923874330563,0.0024198427102238356,0.8651685393258427,2.246541468476594,2.248972087835849,0.6179973831824694,0.6176393431755813,0.624608409544885,0.6241946804139112
DOCKSTRING-58,130,7500,7500,5922,5983,0,385.50250000000005,384.4815000000002,1.0209999999998445,0.0168,row_centered_residual,0.9944592007716522,0.005540799228347826,0.029643073200241985,0.8971428571428571,17.921296265906065,17.869787923773647,-0.0024379623462608795,-0.0021112381203314693,0.15650559076905457,0.15700047371160633
DOCKSTRING-58,130,7500,7500,5922,5983,0,385.50250000000005,384.4815000000002,1.0209999999998445,0.0168,group_heldout_descriptor_adjusted_residual,0.986984310458513,0.013015689541487019,0.0514216575922565,0.8241758241758241,28.39247774914413,28.37651453429361,-0.01234856290373971,-0.01206261958612786,0.10754096947081793,0.10776781520233632
DOCKSTRING-58,131,7500,7500,5898,6007,0,385.4470000000001,384.55250000000024,0.89449999999988,0.014,raw,0.9982996005289227,0.0017003994710772519,0.0024198427102238356,0.8547486033519553,2.2224842952880737,2.2738998108496893,0.6223024292980657,0.6132583336722293,0.6284565787390298,0.6202588018560102
DOCKSTRING-58,131,7500,7500,5898,6007,0,385.4470000000001,384.55250000000024,0.89449999999988,0.014,row_centered_residual,0.9948923561308755,0.005107643869124545,0.022988505747126436,0.8971428571428571,17.944592142586888,17.854176111768492,-0.002228406830219412,-0.0023304567808916906,0.156593468959097,0.15685436924421653
DOCKSTRING-58,131,7500,7500,5898,6007,0,385.4470000000001,384.55250000000024,0.89449999999988,0.014,group_heldout_descriptor_adjusted_residual,0.987654797280821,0.01234520271917905,0.0514216575922565,0.8342541436464088,28.371884549371334,28.414347683006074,-0.012087222143679313,-0.012319308206182985,0.10784072099725775,0.10757190496356361
DOCKSTRING-58,132,7500,7500,5926,5979,0,386.37300000000016,384.45700000000016,1.9159999999999968,0.020266666666666665,raw,0.9975771541926433,0.002422845807356744,0.006049606775559589,0.8241758241758241,2.204768696579036,2.2935393297204842,0.6253868431227025,0.60993343818454,0.6317895298031235,0.6168015340174626
DOCKSTRING-58,132,7500,7500,5926,5979,0,386.37300000000016,384.45700000000016,1.9159999999999968,0.020266666666666665,row_centered_residual,0.9942872510991959,0.005712748900804088,0.030248033877797943,0.9190751445086706,18.101991181807314,17.69500884395667,-0.0026208775818320337,-0.00192701991306577,0.1553322584743364,0.15812889532082117
DOCKSTRING-58,132,7500,7500,5926,5979,0,386.37300000000016,384.45700000000016,1.9159999999999968,0.020266666666666665,group_heldout_descriptor_adjusted_residual,0.9860620921850994,0.013937907814900563,0.0544464609800363,0.8757062146892656,28.35482718442764,28.41406156111536,-0.012310919220290163,-0.012095484731179227,0.10797601068949629,0.1074463131484063
DOCKSTRING-58,133,7410,7590,6027,5878,0,386.38050000000015,384.403,1.9775000000001342,0.011417644140756269,raw,0.9978891557043126,0.0021108442956874196,0.0054446460980036296,0.8863636363636364,2.30259803117672,2.2007765465380977,0.6091036972181351,0.625478509731814,0.6158183030313302,0.6320602641710397
DOCKSTRING-58,133,7410,7590,6027,5878,0,386.38050000000015,384.403,1.9775000000001342,0.011417644140756269,row_centered_residual,0.9946685266491784,0.005331473350821625,0.029038112522686024,0.9190751445086706,18.09128019988952,17.71251519277368,-0.002604878128749535,-0.0019504686011715812,0.15517386144621342,0.15821870115338899
DOCKSTRING-58,133,7410,7590,6027,5878,0,386.38050000000015,384.403,1.9775000000001342,0.011417644140756269,group_heldout_descriptor_adjusted_residual,0.9882826048766402,0.011717395123359786,0.047186932849364795,0.8342541436464088,28.505551999549613,28.286418214417807,-0.012322937207158354,-0.012088456253467593,0.10709264727454303,0.10820116482868215
DOCKSTRING-58,134,7501,7499,5839,6066,0,385.44500000000016,384.5050000000001,0.9400000000000546,0.013504444684523461,raw,0.9982468413108194,0.0017531586891805784,0.004234724742891712,0.8547486033519553,2.22283450207874,2.2743976614894095,0.6222525758898904,0.6131772255132723,0.6284721130380811,0.6201656369026993
DOCKSTRING-58,134,7501,7499,5839,6066,0,385.44500000000016,384.5050000000001,0.9400000000000546,0.013504444684523461,row_centered_residual,0.9943869218649901,0.005613078135009886,0.02601330913490623,0.9080459770114943,17.958513949572822,17.838082833027084,-0.0023757263748028137,-0.002189806033908611,0.15618269738971666,0.1572216962764989
DOCKSTRING-58,134,7501,7499,5839,6066,0,385.44500000000016,384.5050000000001,0.9400000000000546,0.013504444684523461,group_heldout_descriptor_adjusted_residual,0.9883262325894246,0.011673767410575353,0.04779189352692075,0.8757062146892656,28.337764344163666,28.447673490108574,-0.012207959264517917,-0.012201126250782924,0.10783985848163137,0.10742804791249444
DOCKSTRING-58,135,7606,7394,5928,5977,0,384.4355000000001,386.41650000000016,1.9810000000000514,0.017010260040565613,raw,0.9980279880611453,0.0019720119388546564,0.006049606775559589,0.8651685393258427,2.1873158546914695,2.3198465352656297,0.6285478781307904,0.6055513226490532,0.6346390783892977,0.6127885918454749
DOCKSTRING-58,135,7606,7394,5928,5977,0,384.4355000000001,386.41650000000016,1.9810000000000514,0.017010260040565613,row_centered_residual,0.9951223228768395,0.004877677123160451,0.02722323049001815,0.9415204678362573,17.917262347253764,17.889221480098993,-0.0024259683937814937,-0.0021292335379083835,0.15662141003737934,0.15674513216322739
DOCKSTRING-58,135,7606,7394,5928,5977,0,384.4355000000001,386.41650000000016,1.9810000000000514,0.017010260040565613,group_heldout_descriptor_adjusted_residual,0.9887974443007533,0.011202555699246664,0.03932244404113733,0.8547486033519553,28.25662517500771,28.546415058724598,-0.012144003025748642,-0.012274453676212913,0.10819789443659254,0.10696846136631674
DOCKSTRING-58,136,7494,7506,6055,5850,0,384.4445000000002,386.03700000000003,1.592499999999859,0.01575446341618992,raw,0.9972868137699655,0.00271318623003447,0.0024198427102238356,0.8863636363636364,2.2685262815885245,2.228338931763606,0.6142791512075754,0.621152723777526,0.6210271810787352,0.6276180461800146
DOCKSTRING-58,136,7494,7506,6055,5850,0,384.4445000000002,386.03700000000003,1.592499999999859,0.01575446341618992,row_centered_residual,0.9941533843470887,0.0058466156529113356,0.02601330913490623,0.9190751445086706,17.830382670642805,17.954338022762215,-0.0022242925921082484,-0.0023242343490360545,0.15705406875326472,0.15634975547682645
