dataset,transformation,repetition,first_ligands,second_ligands,geometry_spearman,geometry_dissimilarity,sign_flip_fraction,top_positive_10pct_pair_jaccard,first_pr,second_pr,first_mean_signed_correlation,second_mean_signed_correlation,first_mean_absolute_correlation,second_mean_absolute_correlation
Docking-44,row_centered_residual,238,3163,3163,0.9910800887594187,0.008919911240581335,0.052854122621564484,0.8811881188118812,9.39662949248732,9.504853823206455,0.0025208918925819536,0.003970229459823454,0.24412412991521626,0.24098398045968086
Docking-44,group_heldout_descriptor_adjusted_residual,238,3163,3163,0.9799815114664947,0.020018488533505296,0.0613107822410148,0.6814159292035398,14.807494800521939,15.10509107264718,-0.0044042602195037295,-0.005044099425357593,0.1794426889510394,0.17558977608561555
Docking-44,raw,239,3163,3163,0.9957021441759045,0.004297855824095476,0.0,0.7924528301886793,1.8456172652068983,1.8689733314376955,0.6828778757230775,0.6765312751943167,0.6922951407181236,0.6866772177636347
Docking-44,row_centered_residual,239,3163,3163,0.9905970495101408,0.009402950489859174,0.039112050739957716,0.8446601941747572,9.059686456066162,9.24668301873321,0.0021803615241072845,0.0021826960902871354,0.25075048093121377,0.24774297960929778
Docking-44,group_heldout_descriptor_adjusted_residual,239,3163,3163,0.982883800874518,0.017116199125482012,0.042283298097251586,0.7117117117117117,13.829154369414951,14.443409186245601,-0.004197957363009457,-0.0050798920564642,0.18946646389811325,0.182400757888762
Docking-44,raw,240,3163,3163,0.9946829112321118,0.005317088767888167,0.0010570824524312897,0.7272727272727273,1.793359454148533,1.8515741686974534,0.6936621797310821,0.6805397530599276,0.7057751844357634,0.6898775749435796
Docking-44,row_centered_residual,240,3163,3163,0.9928167791432446,0.007183220856755379,0.042283298097251586,0.8446601941747572,9.24211754152099,9.297472013568187,0.003172100708756023,0.002856032224565774,0.24626848792870343,0.24606044624493914
Docking-44,group_heldout_descriptor_adjusted_residual,240,3163,3163,0.9801666448556258,0.019833355144374232,0.056025369978858354,0.7272727272727273,14.701338930888513,14.573477672716882,-0.0038543368177270665,-0.004050981028106855,0.1811050312703313,0.181485020618433
Docking-44,raw,241,3163,3163,0.9940337324488008,0.0059662675511992225,0.0010570824524312897,0.7431192660550459,1.8232588506106089,1.7978183663447775,0.688258973539388,0.6950381496905353,0.6980257319632303,0.7033639906805921
Docking-44,row_centered_residual,241,3163,3163,0.9906444774498113,0.009355522550188677,0.03805496828752643,0.8269230769230769,9.464057933610281,9.2261363820896,0.000636297480580576,0.003304597677573511,0.2441477379480807,0.2470147071464234
Docking-44,group_heldout_descriptor_adjusted_residual,241,3163,3163,0.9806658147072183,0.019334185292781747,0.05813953488372093,0.7272727272727273,14.543283840823047,14.36095901122794,-0.006358161276381678,-0.00394368345075774,0.18069966701188558,0.18450106072315597
Docking-44,raw,242,3163,3163,0.9951461628532426,0.004853837146757356,0.004228329809725159,0.7757009345794392,1.8592352969448223,1.8589105046114553,0.6806138469091647,0.6785866299710368,0.6889074965921996,0.6890868874456032
Docking-44,row_centered_residual,242,3163,3163,0.9913121114565084,0.008687888543491562,0.04334038054968287,0.8811881188118812,8.863907228933215,9.28429524407865,0.0033102366457118393,0.0021495723276926362,0.25487554066174745,0.2454043970022534
Docking-44,group_heldout_descriptor_adjusted_residual,242,3163,3163,0.9821335294236253,0.017866470576374693,0.05391120507399577,0.6666666666666666,14.056710680879942,14.227782737914005,-0.003189260884868893,-0.005170447198496553,0.18769237466544422,0.18430049773007653
Docking-44,raw,243,3163,3163,0.9952915225428178,0.00470847745718217,0.0021141649048625794,0.7757009345794392,1.8110050522083294,1.8704562677104632,0.6903920834933612,0.6769448177066372,0.7007610546911783,0.6864411225923909
Docking-44,row_centered_residual,243,3163,3163,0.9923008266614757,0.007699173338524323,0.03488372093023256,0.8269230769230769,9.538139891463457,9.219234830730429,0.0014504860273447512,0.0026692354497845428,0.24161588678457913,0.2478919279851188
Docking-44,group_heldout_descriptor_adjusted_residual,243,3163,3163,0.9827423958756686,0.017257604124331416,0.049682875264270614,0.6964285714285714,14.573574517871664,14.447507322254095,-0.005603725657421703,-0.0045455350544423056,0.18124038624308947,0.18224765201745743
Docking-44,raw,244,3163,3163,0.9956353963672054,0.004364603632794561,0.0,0.7431192660550459,1.8150472168872978,1.867035178681634,0.6891615702424844,0.6781936087441887,0.6975561069044492,0.6868990736720065
Docking-44,row_centered_residual,244,3163,3163,0.9907755350499878,0.009224464950012168,0.040169133192389,0.8269230769230769,9.197350039321767,9.176234736615026,0.003231344367118956,0.002587753389039991,0.24765436908963417,0.2480028508955508
Docking-44,group_heldout_descriptor_adjusted_residual,244,3163,3163,0.9785324220676985,0.021467577932301474,0.05391120507399577,0.6379310344827587,14.37882131952374,14.72033224694284,-0.004475933131617916,-0.004856986896395755,0.18263023127328568,0.17998214090641224
Docking-44,raw,245,3163,3163,0.9953280219285472,0.004671978071452809,0.0010570824524312897,0.7924528301886793,1.7899849718769112,1.839630156525983,0.6958827284204294,0.6826166134328622,0.7046589613940137,0.6928709473282414
Docking-44,row_centered_residual,245,3163,3163,0.99337271794235,0.0066272820576499525,0.03382663847780127,0.8811881188118812,9.356100682896509,9.184659733465606,0.0027687873677742793,0.003993022460824876,0.2459757815015822,0.24699772441775486
Docking-44,group_heldout_descriptor_adjusted_residual,245,3163,3163,0.9826812044783114,0.01731879552168858,0.05179704016913319,0.7272727272727273,14.332062358622723,14.484057221993204,-0.005299587467709838,-0.0033587501986088912,0.1840653474211917,0.18129902686959107
Docking-44,raw,246,3163,3163,0.9956057432740225,0.004394256725977486,0.003171247357293869,0.7924528301886793,1.8289761098196586,1.8486063292945978,0.6885789169246473,0.6817665122434747,0.6964494841845099,0.6918594706210901
Docking-44,row_centered_residual,246,3163,3163,0.9925523251473005,0.007447674852699482,0.03382663847780127,0.8269230769230769,9.521300071321692,9.464754734098806,0.002058337776144269,0.0014691498811249914,0.24161555004281465,0.24254208446661224
Docking-44,group_heldout_descriptor_adjusted_residual,246,3163,3163,0.9832917718726022,0.016708228127397806,0.042283298097251586,0.7117117117117117,14.500316265083251,14.646326040636877,-0.00508870809213692,-0.005496573366874278,0.18179167973279287,0.18020007251196862
Docking-44,raw,247,3163,3163,0.9936458183947194,0.006354181605280562,0.0010570824524312897,0.7592592592592593,1.870041316891453,1.8527175219356544,0.6774537561925275,0.6788124117968551,0.6864983054976026,0.6898979468615128
Docking-44,row_centered_residual,247,3163,3163,0.9897567840398319,0.010243215960168084,0.03805496828752643,0.8269230769230769,9.648863413718864,9.001460479290705,0.00086019580500477,0.004065979877745115,0.23895725835784648,0.251378843695366
Docking-44,group_heldout_descriptor_adjusted_residual,247,3163,3163,0.9779010039563562,0.022098996043643848,0.0613107822410148,0.6666666666666666,14.255877225372116,14.86611887789318,-0.004191313029980466,-0.003844455855547842,0.18363452533561694,0.1795075809884201
Docking-44,raw,248,3163,3163,0.9949649558057995,0.005035044194200533,0.0,0.7757009345794392,1.7957681377081538,1.8015886120569415,0.6933503261848697,0.6927281656689742,0.7027791083053838,0.7025660840260824
Docking-44,row_centered_residual,248,3163,3163,0.9916341139984957,0.008365886001504341,0.039112050739957716,0.8269230769230769,9.027671370100832,9.464959399821375,0.005213023845201994,0.002470331358459197,0.2504313211713411,0.24292191908602115
Docking-44,group_heldout_descriptor_adjusted_residual,248,3163,3163,0.9779065036696233,0.022093496330376716,0.06342494714587738,0.6666666666666666,14.484090113625319,14.632726169917952,-0.0034786529683376536,-0.0046226723326415545,0.18350272364883388,0.18058708205683352
Docking-44,raw,249,3163,3163,0.996111362531637,0.0038886374683629876,0.004228329809725159,0.7592592592592593,1.8944042593732564,1.8055692855369991,0.6688054383257175,0.6915870904994449,0.6797544200589095,0.7001988299875237
Docking-44,row_centered_residual,249,3163,3163,0.9918747122794173,0.008125287720582741,0.03382663847780127,0.8446601941747572,9.30577877875415,9.361939282326807,0.0037012583368867423,0.0033664990883778712,0.24457400856586045,0.24342782314305694
Docking-44,group_heldout_descriptor_adjusted_residual,249,3163,3163,0.9826079505655154,0.01739204943448458,0.05179704016913319,0.6521739130434783,14.743612886583229,14.781464119872286,-0.003812750504961407,-0.004239153927358054,0.1786236712088895,0.17915738684299398
Docking-44,raw,250,3163,3163,0.9961493644163519,0.0038506355836480655,0.0021141649048625794,0.7592592592592593,1.8220218805130977,1.829987263226899,0.6869128069145296,0.687041676634677,0.6956933738467276,0.6961809487230302
Docking-44,row_centered_residual,250,3163,3163,0.9905249862569181,0.009475013743081906,0.042283298097251586,0.7924528301886793,8.908564327881088,9.833531634866205,0.004274455812878922,0.0006054295847988962,0.2530323378845565,0.23557547387815642
Docking-44,group_heldout_descriptor_adjusted_residual,250,3163,3163,0.9725981747543102,0.027401825245689793,0.07188160676532769,0.6814159292035398,14.583555545181241,14.707609653190396,-0.004068491947122119,-0.005638768918040102,0.18136230525456218,0.17947251986016988
Docking-44,raw,251,3163,3163,0.9959753013263487,0.004024698673651295,0.0021141649048625794,0.7431192660550459,1.8246776861938285,1.853189684794546,0.6878019967697279,0.6812657199112346,0.6971262570982698,0.6897610583455457
Docking-44,row_centered_residual,251,3163,3163,0.9932836877902077,0.006716312209792297,0.02854122621564482,0.8627450980392157,9.38822290545889,9.212790261067791,0.00235421283789298,0.0016529762133404337,0.2442379373373277,0.2472085008795368
Docking-44,group_heldout_descriptor_adjusted_residual,251,3163,3163,0.9855251515672425,0.014474848432757481,0.046511627906976744,0.7431192660550459,14.917548877254097,14.389785203647486,-0.004856558122201913,-0.0051005588091574796,0.17847614644317453,0.1831116875733855
Docking-44,raw,252,3163,3163,0.9942419419544243,0.00575805804557572,0.0021141649048625794,0.7272727272727273,1.817687492245964,1.8573880955296282,0.6890085237739936,0.6798997956652214,0.6976830021433319,0.6905904944600032
Docking-44,row_centered_residual,252,3163,3163,0.9916976725404808,0.008302327459519199,0.02959830866807611,0.7924528301886793,9.100729410216518,9.559155352978651,0.0036865440860825932,0.0011903161602710463,0.24940859458640827,0.2403242763339479
Docking-44,group_heldout_descriptor_adjusted_residual,252,3163,3163,0.9729793842610326,0.027020615738967413,0.048625792811839326,0.6521739130434783,15.026946383725459,14.36199795146121,-0.00402570441806314,-0.005759064611511598,0.17804071084132672,0.18249828374484392
Docking-44,raw,253,3163,3163,0.9954798451986635,0.004520154801336496,0.003171247357293869,0.8446601941747572,1.8321223396088977,1.8229815829500098,0.685942462769615,0.6865562336724587,0.6944421765995074,0.6968916102059123
Docking-44,row_centered_residual,253,3163,3163,0.9927306689419603,0.00726933105803973,0.03171247357293869,0.8811881188118812,9.392185719204543,9.171383284283516,0.002824715938233615,0.0029235870359053517,0.24292599969152207,0.24831379592588654
Docking-44,group_heldout_descriptor_adjusted_residual,253,3163,3163,0.9787643171941199,0.021235682805880063,0.05391120507399577,0.7272727272727273,14.71223257109008,14.409088925251663,-0.004727124934451594,-0.003944337563655258,0.17943499260513976,0.18361257682402066
