support_kind,surface,support_a,support_b,edge_rank_spearman
scaffold,residual,16,49,0.979104830138173
scaffold,residual,17,18,0.977904621938791
scaffold,residual,17,19,0.975857619616231
scaffold,residual,17,20,0.973427460448678
scaffold,residual,17,21,0.977390246996199
scaffold,residual,17,22,0.973490445135527
scaffold,residual,17,23,0.981099345221693
scaffold,residual,17,24,0.969602890297297
scaffold,residual,17,25,0.975112300821863
scaffold,residual,17,26,0.972883342737297
scaffold,residual,17,27,0.978013095566141
scaffold,residual,17,28,0.970421691226321
scaffold,residual,17,29,0.978784657980029
scaffold,residual,17,30,0.978921124801533
scaffold,residual,17,31,0.97294807699878
scaffold,residual,17,32,0.978837145219069
scaffold,residual,17,33,0.971037541497723
scaffold,residual,17,34,0.981631215910632
scaffold,residual,17,35,0.974723895252967
scaffold,residual,17,36,0.971525672820796
scaffold,residual,17,37,0.975528699584914
scaffold,residual,17,38,0.980710939652797
scaffold,residual,17,39,0.973747632606823
scaffold,residual,17,40,0.979818656589117
scaffold,residual,17,41,0.975616178316647
scaffold,residual,17,42,0.977033333770727
scaffold,residual,17,43,0.968304705918374
scaffold,residual,17,44,0.974652162692945
scaffold,residual,17,45,0.973770377077073
scaffold,residual,17,46,0.979806409566674
scaffold,residual,17,47,0.97189483306871
scaffold,residual,17,48,0.974328491385532
scaffold,residual,17,49,0.975938100049425
scaffold,residual,18,19,0.979668193170536
scaffold,residual,18,20,0.983512008642899
scaffold,residual,18,21,0.981305795028584
scaffold,residual,18,22,0.985205596889256
scaffold,residual,18,23,0.981388025036413
scaffold,residual,18,24,0.981433513976914
scaffold,residual,18,25,0.984491770438312
scaffold,residual,18,26,0.983762197815656
scaffold,residual,18,27,0.986251842520787
scaffold,residual,18,28,0.98101186648996
scaffold,residual,18,29,0.977084071435132
scaffold,residual,18,30,0.985020141977982
scaffold,residual,18,31,0.982862916453437
scaffold,residual,18,32,0.980236804926802
scaffold,residual,18,33,0.981209568423677
scaffold,residual,18,34,0.982392280876712
scaffold,residual,18,35,0.980397765793192
scaffold,residual,18,36,0.982180582345917
scaffold,residual,18,37,0.984183845302611
scaffold,residual,18,38,0.986956921098558
scaffold,residual,18,39,0.984757705782782
scaffold,residual,18,40,0.982124595957608
scaffold,residual,18,41,0.982184081495187
scaffold,residual,18,42,0.985168855821928
scaffold,residual,18,43,0.981949638494141
scaffold,residual,18,44,0.979550971670013
scaffold,residual,18,45,0.981762434008232
scaffold,residual,18,46,0.9840823699738
scaffold,residual,18,47,0.984210088922131
scaffold,residual,18,48,0.985384053501992
scaffold,residual,18,49,0.980362774300498
scaffold,residual,19,20,0.977190795487847
scaffold,residual,19,21,0.979320027818237
scaffold,residual,19,22,0.978553714128253
scaffold,residual,19,23,0.977537211265511
scaffold,residual,19,24,0.970299221001894
scaffold,residual,19,25,0.973612915359953
scaffold,residual,19,26,0.978228293246205
scaffold,residual,19,27,0.980443254733693
scaffold,residual,19,28,0.978641192859986
scaffold,residual,19,29,0.977103316756114
scaffold,residual,19,30,0.981237561617832
scaffold,residual,19,31,0.978298276231591
scaffold,residual,19,32,0.980574472831293
scaffold,residual,19,33,0.976590691388156
scaffold,residual,19,34,0.980787920936722
scaffold,residual,19,35,0.979227300362599
scaffold,residual,19,36,0.975105302523324
scaffold,residual,19,37,0.979393509952893
scaffold,residual,19,38,0.977421739339623
scaffold,residual,19,39,0.983548749710227
scaffold,residual,19,40,0.979843150634002
scaffold,residual,19,41,0.982469262160637
scaffold,residual,19,42,0.98232404746596
scaffold,residual,19,43,0.973562177695548
scaffold,residual,19,44,0.979190559295271
scaffold,residual,19,45,0.979703184663229
scaffold,residual,19,46,0.976009832609447
scaffold,residual,19,47,0.981206069274408
scaffold,residual,19,48,0.980345278554152
scaffold,residual,19,49,0.980180818538493
scaffold,residual,20,21,0.981081849475346
scaffold,residual,20,22,0.983777943987368
scaffold,residual,20,23,0.980032104694546
scaffold,residual,20,24,0.978314022403303
scaffold,residual,20,25,0.97652070840277
scaffold,residual,20,26,0.981830667418984
scaffold,residual,20,27,0.981545486753533
scaffold,residual,20,28,0.980971626273363
scaffold,residual,20,29,0.976690417142332
scaffold,residual,20,30,0.983270567343315
scaffold,residual,20,31,0.982740446229011
scaffold,residual,20,32,0.974949590380839
scaffold,residual,20,33,0.980793169660626
scaffold,residual,20,34,0.980214060456552
scaffold,residual,20,35,0.975164788060903
scaffold,residual,20,36,0.978139064939836
scaffold,residual,20,37,0.980621711346429
scaffold,residual,20,38,0.98082816115332
scaffold,residual,20,39,0.982882161774419
scaffold,residual,20,40,0.978240540268647
scaffold,residual,20,41,0.982673962392893
scaffold,residual,20,42,0.982276808950824
scaffold,residual,20,43,0.979661194871997
scaffold,residual,20,44,0.981316292476392
scaffold,residual,20,45,0.983543500986323
scaffold,residual,20,46,0.981986379561469
scaffold,residual,20,47,0.980264798120957
scaffold,residual,20,48,0.981814921247272
scaffold,residual,20,49,0.979629702528573
scaffold,residual,21,22,0.982010873606355
scaffold,residual,21,23,0.979657695722728
scaffold,residual,21,24,0.972328727578108
scaffold,residual,21,25,0.977322013585447
scaffold,residual,21,26,0.980422259838077
scaffold,residual,21,27,0.978431243903826
scaffold,residual,21,28,0.978343765172093
scaffold,residual,21,29,0.9740240653991
scaffold,residual,21,30,0.979376014206546
scaffold,residual,21,31,0.97953872464757
scaffold,residual,21,32,0.981389774611048
scaffold,residual,21,33,0.977997349394429
scaffold,residual,21,34,0.974813123559335
scaffold,residual,21,35,0.97691436269557
scaffold,residual,21,36,0.975934600900156
scaffold,residual,21,37,0.976926609718012
scaffold,residual,21,38,0.981185074378792
scaffold,residual,21,39,0.982852419005629
scaffold,residual,21,40,0.98082816115332
scaffold,residual,21,41,0.977031584196092
scaffold,residual,21,42,0.980236804926802
scaffold,residual,21,43,0.979666443595901
scaffold,residual,21,44,0.97917131397429
scaffold,residual,21,45,0.981340786521277
scaffold,residual,21,46,0.981620718462824
scaffold,residual,21,47,0.97778040213973
scaffold,residual,21,48,0.981652210806248
scaffold,residual,21,49,0.978861639263954
scaffold,residual,22,23,0.980730184973778
scaffold,residual,22,24,0.980717937951336
scaffold,residual,22,25,0.978335017298919
scaffold,residual,22,26,0.986197605707112
scaffold,residual,22,27,0.981883154658024
scaffold,residual,22,28,0.979956872985255
scaffold,residual,22,29,0.980189566411666
scaffold,residual,22,30,0.983324804156989
scaffold,residual,22,31,0.981876156359485
scaffold,residual,22,32,0.977110315054652
scaffold,residual,22,33,0.983679967807827
scaffold,residual,22,34,0.977999098969063
scaffold,residual,22,35,0.977259028898599
scaffold,residual,22,36,0.979536975072936
scaffold,residual,22,37,0.979323526967506
scaffold,residual,22,38,0.982439519391848
scaffold,residual,22,39,0.981388025036413
scaffold,residual,22,40,0.983202333932563
scaffold,residual,22,41,0.979759171051538
scaffold,residual,22,42,0.983958150174739
scaffold,residual,22,43,0.98324607329843
scaffold,residual,22,44,0.980714438802066
scaffold,residual,22,45,0.980875399668456
scaffold,residual,22,46,0.982338044063037
scaffold,residual,22,47,0.983155095417427
scaffold,residual,22,48,0.980149326195069
scaffold,residual,22,49,0.97919755759381
scaffold,residual,23,24,0.979528227199762
scaffold,residual,23,25,0.982973139655421
scaffold,residual,23,26,0.977000091852668
scaffold,residual,23,27,0.979605208483687
scaffold,residual,23,28,0.978506475613117
scaffold,residual,23,29,0.981358282267624
scaffold,residual,23,30,0.986461791476947
scaffold,residual,23,31,0.974928595485223
scaffold,residual,23,32,0.979921881492562
scaffold,residual,23,33,0.980026855970642
scaffold,residual,23,34,0.982236568734227
scaffold,residual,23,35,0.979631452103208
scaffold,residual,23,36,0.979176562698194
scaffold,residual,23,37,0.979419753572413
scaffold,residual,23,38,0.985286077322451
scaffold,residual,23,39,0.979762670200808
scaffold,residual,23,40,0.985156608799486
scaffold,residual,23,41,0.980894644989437
scaffold,residual,23,42,0.983713209725885
scaffold,residual,23,43,0.977762906393383
scaffold,residual,23,44,0.985340314136126
scaffold,residual,23,45,0.977993850245159
scaffold,residual,23,46,0.983756949091752
scaffold,residual,23,47,0.977913369811965
scaffold,residual,23,48,0.978730421166354
scaffold,residual,23,49,0.978363010493074
scaffold,residual,24,25,0.980117833851645
scaffold,residual,24,26,0.974410721393361
scaffold,residual,24,27,0.977138308248807
scaffold,residual,24,28,0.971597405380817
scaffold,residual,24,29,0.972892090610471
scaffold,residual,24,30,0.97974867360373
scaffold,residual,24,31,0.976366745834919
scaffold,residual,24,32,0.97144869153687
scaffold,residual,24,33,0.975920604303079
scaffold,residual,24,34,0.977857383423655
scaffold,residual,24,35,0.976879371202876
scaffold,residual,24,36,0.977668429363111
scaffold,residual,24,37,0.979090833541095
scaffold,residual,24,38,0.974970585276455
scaffold,residual,24,39,0.974057307317159
scaffold,residual,24,40,0.976767398426258
scaffold,residual,24,41,0.975647670660071
scaffold,residual,24,42,0.980406513666365
scaffold,residual,24,43,0.976692166716967
scaffold,residual,24,44,0.97594334877333
scaffold,residual,24,45,0.973962830286887
scaffold,residual,24,46,0.976737655657469
scaffold,residual,24,47,0.978630695412178
scaffold,residual,24,48,0.977983352797351
scaffold,residual,24,49,0.977134809099538
scaffold,residual,25,26,0.9773045178391
scaffold,residual,25,27,0.982203326816168
scaffold,residual,25,28,0.976221531140242
scaffold,residual,25,29,0.973465951090641
scaffold,residual,25,30,0.985023641127251
scaffold,residual,25,31,0.976193537946087
scaffold,residual,25,32,0.974858612499836
scaffold,residual,25,33,0.979272789303101
scaffold,residual,25,34,0.98290490624467
scaffold,residual,25,35,0.982289055973267
scaffold,residual,25,36,0.981974132539027
scaffold,residual,25,37,0.980700442204989
scaffold,residual,25,38,0.981954887218045
scaffold,residual,25,39,0.981895401680467
scaffold,residual,25,40,0.982339793637672
scaffold,residual,25,41,0.979690937640786
scaffold,residual,25,42,0.982645969198739
scaffold,residual,25,43,0.981417767805202
scaffold,residual,25,44,0.98019481513557
scaffold,residual,25,45,0.980228057053629
scaffold,residual,25,46,0.981279551409064
scaffold,residual,25,47,0.980347028128786
scaffold,residual,25,48,0.980427508561981
scaffold,residual,25,49,0.980243803225341
scaffold,residual,26,27,0.981174576930984
scaffold,residual,26,28,0.983046621790077
scaffold,residual,26,29,0.97228848736151
scaffold,residual,26,30,0.980443254733693
scaffold,residual,26,31,0.980324283658536
scaffold,residual,26,32,0.9736304111063
scaffold,residual,26,33,0.979666443595901
scaffold,residual,26,34,0.979706683812498
scaffold,residual,26,35,0.97841024900821
scaffold,residual,26,36,0.978933371823975
scaffold,residual,26,37,0.981590975694035
scaffold,residual,26,38,0.98045725133077
scaffold,residual,26,39,0.984841685365246
scaffold,residual,26,40,0.981258556513448
scaffold,residual,26,41,0.980609464323986
scaffold,residual,26,42,0.984692971521299
scaffold,residual,26,43,0.983812935480061
scaffold,residual,26,44,0.977327262309351
scaffold,residual,26,45,0.984857431536958
scaffold,residual,26,46,0.9829014070954
scaffold,residual,26,47,0.984692971521299
scaffold,residual,26,48,0.980319034934632
scaffold,residual,26,49,0.982843671132456
scaffold,residual,27,28,0.978735669890258
scaffold,residual,27,29,0.976403486902247
scaffold,residual,27,30,0.984993898358462
scaffold,residual,27,31,0.978130317066663
scaffold,residual,27,32,0.980203563008744
scaffold,residual,27,33,0.978098824723239
scaffold,residual,27,34,0.983683466957096
scaffold,residual,27,35,0.975107052097959
scaffold,residual,27,36,0.975511203838567
scaffold,residual,27,37,0.981834166568253
scaffold,residual,27,38,0.985251085829758
scaffold,residual,27,39,0.98350501034436
scaffold,residual,27,40,0.978112821320317
scaffold,residual,27,41,0.977582700206013
scaffold,residual,27,42,0.982499004929427
scaffold,residual,27,43,0.977099817606845
scaffold,residual,27,44,0.977152304845884
scaffold,residual,27,45,0.978497727739943
scaffold,residual,27,46,0.979605208483687
scaffold,residual,27,47,0.981531490156456
scaffold,residual,27,48,0.983496262471187
scaffold,residual,27,49,0.979605208483687
scaffold,residual,28,29,0.973934837092732
scaffold,residual,28,30,0.984841685365246
scaffold,residual,28,31,0.977498720623548
scaffold,residual,28,32,0.973751131756092
scaffold,residual,28,33,0.97746197955622
scaffold,residual,28,34,0.97885639054005
scaffold,residual,28,35,0.977374500824487
scaffold,residual,28,36,0.977573952332839
scaffold,residual,28,37,0.981928643598525
scaffold,residual,28,38,0.980859653496744
scaffold,residual,28,39,0.981466755894973
scaffold,residual,28,40,0.981314542901757
scaffold,residual,28,41,0.982913654117843
scaffold,residual,28,42,0.983160344141331
scaffold,residual,28,43,0.980808915832338
scaffold,residual,28,44,0.981104593945597
scaffold,residual,28,45,0.983389538418472
scaffold,residual,28,46,0.982453515988925
scaffold,residual,28,47,0.98424333084019
scaffold,residual,28,48,0.982899657520765
scaffold,residual,28,49,0.978170557283261
scaffold,residual,29,30,0.982059861696125
scaffold,residual,29,31,0.973632160680935
scaffold,residual,29,32,0.982563739190909
scaffold,residual,29,33,0.977054328666343
scaffold,residual,29,34,0.979956872985255
scaffold,residual,29,35,0.973990823481041
scaffold,residual,29,36,0.968574140412112
scaffold,residual,29,37,0.971574660910566
scaffold,residual,29,38,0.978415497732114
scaffold,residual,29,39,0.9771732997415
scaffold,residual,29,40,0.984136606787475
scaffold,residual,29,41,0.979318278243602
scaffold,residual,29,42,0.977395495720103
scaffold,residual,29,43,0.970237985889681
scaffold,residual,29,44,0.978413748157479
scaffold,residual,29,45,0.966712593000827
scaffold,residual,29,46,0.975303004457042
scaffold,residual,29,47,0.973964579861521
scaffold,residual,29,48,0.974001320928849
scaffold,residual,29,49,0.974748389297852
scaffold,residual,30,31,0.975885612810386
scaffold,residual,30,32,0.97977841637252
scaffold,residual,30,33,0.983856674845928
scaffold,residual,30,34,0.985352561158568
scaffold,residual,30,35,0.981657459530152
scaffold,residual,30,36,0.979290285049448
scaffold,residual,30,37,0.984024634010856
scaffold,residual,30,38,0.983613483971709
scaffold,residual,30,39,0.984386795960232
scaffold,residual,30,40,0.985515271599592
scaffold,residual,30,41,0.984567002147603
scaffold,residual,30,42,0.984731462163262
scaffold,residual,30,43,0.982777187296339
scaffold,residual,30,44,0.985905426743123
scaffold,residual,30,45,0.980899893713341
scaffold,residual,30,46,0.983349298201875
scaffold,residual,30,47,0.985908925892393
scaffold,residual,30,48,0.983564495881939
scaffold,residual,30,49,0.981876156359485
scaffold,residual,31,32,0.974235763929895
scaffold,residual,31,33,0.978352513045266
scaffold,residual,31,34,0.977082321860498
scaffold,residual,31,35,0.977712168728978
scaffold,residual,31,36,0.976443727118844
scaffold,residual,31,37,0.98066720028693
scaffold,residual,31,38,0.976669422246716
scaffold,residual,31,39,0.980499241122002
scaffold,residual,31,40,0.976141050707047
scaffold,residual,31,41,0.978585206471677
scaffold,residual,31,42,0.977656182340669
scaffold,residual,31,43,0.977943112580754
scaffold,residual,31,44,0.977909870662695
scaffold,residual,31,45,0.979522978475858
scaffold,residual,31,46,0.978263284738898
scaffold,residual,31,47,0.978469734545789
scaffold,residual,31,48,0.979519479326589
scaffold,residual,31,49,0.97946349293828
scaffold,residual,32,33,0.978984109488381
scaffold,residual,32,34,0.980791420085992
scaffold,residual,32,35,0.973362726187196
scaffold,residual,32,36,0.968488411255014
scaffold,residual,32,37,0.974244511803068
scaffold,residual,32,38,0.982236568734227
scaffold,residual,32,39,0.977416490615719
scaffold,residual,32,40,0.9826389709002
scaffold,residual,32,41,0.97528375913606
scaffold,residual,32,42,0.982128095106877
scaffold,residual,32,43,0.972328727578108
scaffold,residual,32,44,0.978406749858941
scaffold,residual,32,45,0.971887834770171
