panel,transformation,control_design,repetition,ligands,observed_exact_support_spearman,observed_target_label_qap_p_two_sided,observed_target_label_qap_permutations,control_spearman,observed_minus_control_spearman,equal_n_row_disjoint_vina_self_spearman,descriptor_mean_difference_rms_iqr_units,descriptor_max_abs_mean_difference_iqr_units,unique_murcko_source_groups,mean_difference_iqr_units_heavy_atoms,mean_difference_iqr_units_molecular_weight,mean_difference_iqr_units_labute_asa,mean_difference_iqr_units_tpsa,mean_difference_iqr_units_clogp,mean_difference_iqr_units_rotatable_bonds,mean_difference_iqr_units_ring_count
DAVIS,row_centered_residual,seven_descriptor_nearest_256_scaffold_distinct,160,56,0.306565422604,0.000399960004,10000,0.29012708419,0.0164383384139,0.563116753538,0.0268642981496,0.0561859960133,56,-0.0178571428571,-0.0561859960133,-0.0221172772469,-0.0146052031036,-0.02355263138,-5.55111512313e-17,-0.0178571428571
DAVIS,raw,uniform_random_rows,161,56,0.157592818755,0.129687031297,10000,0.0592141707133,0.0983786480419,0.763306586155,0.496251853751,0.785714285714,56,-0.490079365079,-0.465451044619,-0.487817723073,-0.0734297651231,-0.581153811838,-0.261904761905,-0.785714285714
DAVIS,row_centered_residual,uniform_random_rows,161,56,0.306565422604,0.000399960004,10000,0.297316103702,0.0092493189026,0.672932006881,0.496251853751,0.785714285714,56,-0.490079365079,-0.465451044619,-0.487817723073,-0.0734297651231,-0.581153811838,-0.261904761905,-0.785714285714
DAVIS,raw,mw_20_quantile_matched,161,56,0.157592818755,0.129687031297,10000,-0.0710032297461,0.228596048501,0.763306586155,0.267383669477,0.571428571429,56,-0.047619047619,0.0253432556983,-0.0207531022585,0.0594784608363,-0.29796412277,0.279761904762,-0.571428571429
DAVIS,row_centered_residual,mw_20_quantile_matched,161,56,0.306565422604,0.000399960004,10000,0.171394233105,0.135171189499,0.672932006881,0.267383669477,0.571428571429,56,-0.047619047619,0.0253432556983,-0.0207531022585,0.0594784608363,-0.29796412277,0.279761904762,-0.571428571429
DAVIS,raw,seven_descriptor_nearest_256,161,56,0.157592818755,0.129687031297,10000,0.0346071987379,0.122985620017,0.763306586155,0.0318357606065,0.0693291043433,56,-0.0218253968254,-0.0243490245977,-0.00999039287128,-0.0219385247341,-0.0693291043433,-0.0178571428571,-0.0178571428571
DAVIS,row_centered_residual,seven_descriptor_nearest_256,161,56,0.306565422604,0.000399960004,10000,0.148375894497,0.158189528107,0.672932006881,0.0318357606065,0.0693291043433,56,-0.0218253968254,-0.0243490245977,-0.00999039287128,-0.0219385247341,-0.0693291043433,-0.0178571428571,-0.0178571428571
DAVIS,raw,uniform_scaffold_distinct,161,56,0.157592818755,0.129687031297,10000,0.0595977233044,0.0979950954508,0.763306586155,0.589997011395,1.07142857143,56,-0.573412698413,-0.520003578772,-0.533718863157,-0.472874170558,-0.402866685116,-0.136904761905,-1.07142857143
DAVIS,row_centered_residual,uniform_scaffold_distinct,161,56,0.306565422604,0.000399960004,10000,0.174474315906,0.132091106698,0.672932006881,0.589997011395,1.07142857143,56,-0.573412698413,-0.520003578772,-0.533718863157,-0.472874170558,-0.402866685116,-0.136904761905,-1.07142857143
DAVIS,raw,seven_descriptor_nearest_256_scaffold_distinct,161,56,0.157592818755,0.129687031297,10000,0.0536746865008,0.103918132254,0.763306586155,0.0207054286988,0.0408474085433,56,0,0.00577681065277,0.0136177705116,-0.0218156444195,-0.0408474085433,0.0178571428571,-0.0178571428571
DAVIS,row_centered_residual,seven_descriptor_nearest_256_scaffold_distinct,161,56,0.306565422604,0.000399960004,10000,0.197990236254,0.10857518635,0.672932006881,0.0207054286988,0.0408474085433,56,0,0.00577681065277,0.0136177705116,-0.0218156444195,-0.0408474085433,0.0178571428571,-0.0178571428571
DAVIS,raw,uniform_random_rows,162,56,0.157592818755,0.129687031297,10000,0.0741727217656,0.0834200969896,0.831378100572,0.762467338571,1.30357142857,53,-0.765873015873,-0.697404498723,-0.768381911099,-0.309201980128,-0.641830990868,-0.446428571429,-1.30357142857
DAVIS,row_centered_residual,uniform_random_rows,162,56,0.306565422604,0.000399960004,10000,0.286529982863,0.0200354397411,0.607649023463,0.762467338571,1.30357142857,53,-0.765873015873,-0.697404498723,-0.768381911099,-0.309201980128,-0.641830990868,-0.446428571429,-1.30357142857
DAVIS,raw,mw_20_quantile_matched,162,56,0.157592818755,0.129687031297,10000,-0.0260174347977,0.183610253553,0.831378100572,0.34176142594,0.535714285714,55,0.0853174603175,0.11950019174,0.103311693696,0.368456623249,-0.383486807184,0.464285714286,-0.535714285714
DAVIS,row_centered_residual,mw_20_quantile_matched,162,56,0.306565422604,0.000399960004,10000,0.242386448672,0.064178973932,0.607649023463,0.34176142594,0.535714285714,55,0.0853174603175,0.11950019174,0.103311693696,0.368456623249,-0.383486807184,0.464285714286,-0.535714285714
DAVIS,raw,seven_descriptor_nearest_256,162,56,0.157592818755,0.129687031297,10000,0.193611776101,-0.036018957346,0.831378100572,0.0283029165717,0.0607132838527,56,0.0198412698413,0.00926266083975,0.0111990910954,0.0260506266896,-0.0607132838527,-0.0178571428571,-0.0178571428571
DAVIS,row_centered_residual,seven_descriptor_nearest_256,162,56,0.306565422604,0.000399960004,10000,0.170209884902,0.136355537703,0.607649023463,0.0283029165717,0.0607132838527,56,0.0198412698413,0.00926266083975,0.0111990910954,0.0260506266896,-0.0607132838527,-0.0178571428571,-0.0178571428571
DAVIS,raw,uniform_scaffold_distinct,162,56,0.157592818755,0.129687031297,10000,0.120788615226,0.0368042035291,0.831378100572,0.553896867568,0.928571428571,56,-0.517857142857,-0.550572445242,-0.550606480581,-0.206368711161,-0.53219945287,-0.291666666667,-0.928571428571
DAVIS,row_centered_residual,uniform_scaffold_distinct,162,56,0.306565422604,0.000399960004,10000,0.309693449479,-0.0031280268746,0.607649023463,0.553896867568,0.928571428571,56,-0.517857142857,-0.550572445242,-0.550606480581,-0.206368711161,-0.53219945287,-0.291666666667,-0.928571428571
DAVIS,raw,seven_descriptor_nearest_256_scaffold_distinct,162,56,0.157592818755,0.129687031297,10000,0.0226872653413,0.134905553414,0.831378100572,0.0217114505923,0.0330284731243,56,-0.00992063492063,-0.032206355887,-0.016557953527,-0.0330284731243,-0.0183955016793,0.0119047619048,-0.0178571428571
DAVIS,row_centered_residual,seven_descriptor_nearest_256_scaffold_distinct,162,56,0.306565422604,0.000399960004,10000,0.172884386753,0.133681035851,0.607649023463,0.0217114505923,0.0330284731243,56,-0.00992063492063,-0.032206355887,-0.016557953527,-0.0330284731243,-0.0183955016793,0.0119047619048,-0.0178571428571
DAVIS,raw,uniform_random_rows,163,56,0.157592818755,0.129687031297,10000,0.11757506649,0.0400177522652,0.834903933682,0.528221112236,0.767857142857,56,-0.571428571429,-0.538237621808,-0.572875966684,-0.280338271952,-0.389487485426,-0.434523809524,-0.767857142857
DAVIS,row_centered_residual,uniform_random_rows,163,56,0.306565422604,0.000399960004,10000,0.187552681791,0.119012740814,0.774218398214,0.528221112236,0.767857142857,56,-0.571428571429,-0.538237621808,-0.572875966684,-0.280338271952,-0.389487485426,-0.434523809524,-0.767857142857
DAVIS,raw,mw_20_quantile_matched,163,56,0.157592818755,0.129687031297,10000,0.125665952905,0.0319268658505,0.834903933682,0.21763644304,0.428571428571,56,0.0376984126984,0.0763174497052,0.0692708915277,-0.00158427834147,-0.091040484281,0.357142857143,-0.428571428571
DAVIS,row_centered_residual,mw_20_quantile_matched,163,56,0.306565422604,0.000399960004,10000,0.135232739324,0.171332683281,0.774218398214,0.21763644304,0.428571428571,56,0.0376984126984,0.0763174497052,0.0692708915277,-0.00158427834147,-0.091040484281,0.357142857143,-0.428571428571
DAVIS,raw,seven_descriptor_nearest_256,163,56,0.157592818755,0.129687031297,10000,0.115830938829,0.041761879926,0.834903933682,0.020496810183,0.0277777777778,56,0.0277777777778,0.000960140711319,0.0258768039156,0.0247121089773,0.020673886119,-0.0119047619048,-0.0178571428571
DAVIS,row_centered_residual,seven_descriptor_nearest_256,163,56,0.306565422604,0.000399960004,10000,0.0997709698633,0.206794452741,0.774218398214,0.020496810183,0.0277777777778,56,0.0277777777778,0.000960140711319,0.0258768039156,0.0247121089773,0.020673886119,-0.0119047619048,-0.0178571428571
DAVIS,raw,uniform_scaffold_distinct,163,56,0.157592818755,0.129687031297,10000,0.202548810631,-0.0449559918754,0.834903933682,0.602326953784,1.125,56,-0.621031746032,-0.545003916799,-0.592871014819,-0.400142190078,-0.261075107105,-0.107142857143,-1.125
DAVIS,row_centered_residual,uniform_scaffold_distinct,163,56,0.306565422604,0.000399960004,10000,0.302312653672,0.00425276893224,0.774218398214,0.602326953784,1.125,56,-0.621031746032,-0.545003916799,-0.592871014819,-0.400142190078,-0.261075107105,-0.107142857143,-1.125
DAVIS,raw,seven_descriptor_nearest_256_scaffold_distinct,163,56,0.157592818755,0.129687031297,10000,0.0786043091356,0.0789885096196,0.834903933682,0.0142834520882,0.0305280453189,56,0.00595238095238,-7.65235742951e-05,-5.19254739947e-05,-0.000342309447741,0.0305280453189,0.0119047619048,-0.0178571428571
DAVIS,row_centered_residual,seven_descriptor_nearest_256_scaffold_distinct,163,56,0.306565422604,0.000399960004,10000,0.203580256112,0.102985166492,0.774218398214,0.0142834520882,0.0305280453189,56,0.00595238095238,-7.65235742951e-05,-5.19254739947e-05,-0.000342309447741,0.0305280453189,0.0119047619048,-0.0178571428571
DAVIS,raw,uniform_random_rows,164,56,0.157592818755,0.129687031297,10000,0.132369052748,0.025223766007,0.781224711931,0.712430959492,0.964285714286,54,-0.763888888889,-0.767295981966,-0.784306450432,-0.386901836183,-0.621347363932,-0.547619047619,-0.964285714286
DAVIS,row_centered_residual,uniform_random_rows,164,56,0.306565422604,0.000399960004,10000,0.271964054902,0.0346013677019,0.644219985552,0.712430959492,0.964285714286,54,-0.763888888889,-0.767295981966,-0.784306450432,-0.386901836183,-0.621347363932,-0.547619047619,-0.964285714286
DAVIS,raw,mw_20_quantile_matched,164,56,0.157592818755,0.129687031297,10000,0.0450227248431,0.112570093912,0.781224711931,0.137021148649,0.253716622887,56,0.0496031746032,0.0702139754486,0.0772369069244,0.121914826388,-0.253716622887,0.0833333333333,-0.178571428571
DAVIS,row_centered_residual,mw_20_quantile_matched,164,56,0.306565422604,0.000399960004,10000,0.202205427399,0.104359995206,0.644219985552,0.137021148649,0.253716622887,56,0.0496031746032,0.0702139754486,0.0772369069244,0.121914826388,-0.253716622887,0.0833333333333,-0.178571428571
DAVIS,raw,seven_descriptor_nearest_256,164,56,0.157592818755,0.129687031297,10000,0.0155759929768,0.142016825778,0.781224711931,0.0274432601781,0.042235719552,56,-0.0238095238095,-0.032460523473,-0.0107652816338,-0.042235719552,0.0125384866068,0.0357142857143,-0.0178571428571
DAVIS,row_centered_residual,seven_descriptor_nearest_256,164,56,0.306565422604,0.000399960004,10000,0.15250556378,0.154059858824,0.644219985552,0.0274432601781,0.042235719552,56,-0.0238095238095,-0.032460523473,-0.0107652816338,-0.042235719552,0.0125384866068,0.0357142857143,-0.0178571428571
DAVIS,raw,uniform_scaffold_distinct,164,56,0.157592818755,0.129687031297,10000,0.0407064624076,0.116886356348,0.781224711931,0.451412397162,0.821428571429,56,-0.410714285714,-0.379262197671,-0.394261369022,-0.260888073588,-0.405554415072,-0.22619047619,-0.821428571429
DAVIS,row_centered_residual,uniform_scaffold_distinct,164,56,0.306565422604,0.000399960004,10000,0.110821431001,0.195743991603,0.644219985552,0.451412397162,0.821428571429,56,-0.410714285714,-0.379262197671,-0.394261369022,-0.260888073588,-0.405554415072,-0.22619047619,-0.821428571429
DAVIS,raw,seven_descriptor_nearest_256_scaffold_distinct,164,56,0.157592818755,0.129687031297,10000,-0.00981233782431,0.16740515658,0.781224711931,0.0313114746836,0.0480988659902,56,0.00595238095238,-0.0167481623554,0.00474487132828,-0.0480988659902,0.0403046075047,0.047619047619,-0.0178571428571
DAVIS,row_centered_residual,seven_descriptor_nearest_256_scaffold_distinct,164,56,0.306565422604,0.000399960004,10000,0.132010120087,0.174555302517,0.644219985552,0.0313114746836,0.0480988659902,56,0.00595238095238,-0.0167481623554,0.00474487132828,-0.0480988659902,0.0403046075047,0.047619047619,-0.0178571428571
DAVIS,raw,uniform_random_rows,165,56,0.157592818755,0.129687031297,10000,0.131332424124,0.0262603946316,0.710496836663,0.657866773238,1.16071428571,55,-0.642857142857,-0.643620220981,-0.638619506628,-0.371927992136,-0.523962354957,-0.184523809524,-1.16071428571
DAVIS,row_centered_residual,uniform_random_rows,165,56,0.306565422604,0.000399960004,10000,0.294391515195,0.0121739074096,0.588324970116,0.657866773238,1.16071428571,55,-0.642857142857,-0.643620220981,-0.638619506628,-0.371927992136,-0.523962354957,-0.184523809524,-1.16071428571
DAVIS,raw,mw_20_quantile_matched,165,56,0.157592818755,0.129687031297,10000,0.125941955276,0.0316508634792,0.710496836663,0.285854566645,0.589285714286,56,-0.00793650793651,0.0134359286236,-0.0147569453471,0.223940596145,-0.304119806009,0.285714285714,-0.589285714286
DAVIS,row_centered_residual,mw_20_quantile_matched,165,56,0.306565422604,0.000399960004,10000,0.138032932396,0.168532490209,0.588324970116,0.285854566645,0.589285714286,56,-0.00793650793651,0.0134359286236,-0.0147569453471,0.223940596145,-0.304119806009,0.285714285714,-0.589285714286
DAVIS,raw,seven_descriptor_nearest_256,165,56,0.157592818755,0.129687031297,10000,0.0580946117988,0.0994982069564,0.710496836663,0.0298464493876,0.0758257985782,56,-0.0198412698413,0.00367255620096,-0.00353039067295,0.00557349998245,-0.0758257985782,-0.00595238095238,0
DAVIS,row_centered_residual,seven_descriptor_nearest_256,165,56,0.306565422604,0.000399960004,10000,0.1350616956,0.171503727004,0.588324970116,0.0298464493876,0.0758257985782,56,-0.0198412698413,0.00367255620096,-0.00353039067295,0.00557349998245,-0.0758257985782,-0.00595238095238,0
DAVIS,raw,uniform_scaffold_distinct,165,56,0.157592818755,0.129687031297,10000,0.157458057034,0.000134761721192,0.710496836663,0.525124412915,0.982142857143,56,-0.474206349206,-0.484946000536,-0.487644808352,-0.162417055788,-0.457794879996,-0.178571428571,-0.982142857143
DAVIS,row_centered_residual,uniform_scaffold_distinct,165,56,0.306565422604,0.000399960004,10000,0.208581989226,0.0979834333788,0.588324970116,0.525124412915,0.982142857143,56,-0.474206349206,-0.484946000536,-0.487644808352,-0.162417055788,-0.457794879996,-0.178571428571,-0.982142857143
DAVIS,raw,seven_descriptor_nearest_256_scaffold_distinct,165,56,0.157592818755,0.129687031297,10000,0.063074316554,0.0945185022012,0.710496836663,0.0159351585298,0.0297619047619,56,0.0297619047619,0.00627795375962,0.0133830524998,0.0170715865604,0.00524096472086,-0.00595238095238,-0.0178571428571
DAVIS,row_centered_residual,seven_descriptor_nearest_256_scaffold_distinct,165,56,0.306565422604,0.000399960004,10000,0.174974489217,0.131590933387,0.588324970116,0.0159351585298,0.0297619047619,56,0.0297619047619,0.00627795375962,0.0133830524998,0.0170715865604,0.00524096472086,-0.00595238095238,-0.0178571428571
DAVIS,raw,uniform_random_rows,166,56,0.157592818755,0.129687031297,10000,0.121404113472,0.0361887052832,0.673539730412,0.513121948896,0.821428571429,56,-0.515873015873,-0.516532112715,-0.515071753097,-0.312761120668,-0.473033194509,-0.220238095238,-0.821428571429
DAVIS,row_centered_residual,uniform_random_rows,166,56,0.306565422604,0.000399960004,10000,0.33784569135,-0.031280268746,0.554786146754,0.513121948896,0.821428571429,56,-0.515873015873,-0.516532112715,-0.515071753097,-0.312761120668,-0.473033194509,-0.220238095238,-0.821428571429
DAVIS,raw,mw_20_quantile_matched,166,56,0.157592818755,0.129687031297,10000,0.178383701606,-0.0207908828512,0.673539730412,0.134727124725,0.25,56,0.0119047619048,0.0192535902071,0.0281153673011,-0.0677641049047,-0.123540023047,0.208333333333,-0.25
DAVIS,row_centered_residual,mw_20_quantile_matched,166,56,0.306565422604,0.000399960004,10000,0.251205566696,0.0553598559086,0.554786146754,0.134727124725,0.25,56,0.0119047619048,0.0192535902071,0.0281153673011,-0.0677641049047,-0.123540023047,0.208333333333,-0.25
DAVIS,raw,seven_descriptor_nearest_256,166,56,0.157592818755,0.129687031297,10000,0.15639680848,0.00119601027558,0.673539730412,0.018493512223,0.0296053786469,56,0.00793650793651,-0.0153113315591,0.00145872523673,-0.0296053786469,-0.0182282096998,0.0238095238095,-0.0178571428571
DAVIS,row_centered_residual,seven_descriptor_nearest_256,166,56,0.306565422604,0.000399960004,10000,0.195065647747,0.111499774857,0.554786146754,0.018493512223,0.0296053786469,56,0.00793650793651,-0.0153113315591,0.00145872523673,-0.0296053786469,-0.0182282096998,0.0238095238095,-0.0178571428571
DAVIS,raw,uniform_scaffold_distinct,166,56,0.157592818755,0.129687031297,10000,0.00640442122108,0.151188397534,0.673539730412,0.616048722028,1.05357142857,56,-0.583333333333,-0.557400304311,-0.609571563087,0.00798283186462,-0.698358194623,-0.190476190476,-1.05357142857
DAVIS,row_centered_residual,uniform_scaffold_distinct,166,56,0.306565422604,0.000399960004,10000,0.128998713933,0.177566708672,0.554786146754,0.616048722028,1.05357142857,56,-0.583333333333,-0.557400304311,-0.609571563087,0.00798283186462,-0.698358194623,-0.190476190476,-1.05357142857
DAVIS,raw,seven_descriptor_nearest_256_scaffold_distinct,166,56,0.157592818755,0.129687031297,10000,0.0339735594911,0.123619259264,0.673539730412,0.0251014790002,0.0394861643364,56,-0.0178571428571,-0.0394861643364,-0.0246818740777,-0.0374214443703,-0.022869097145,-5.55111512313e-17,0
DAVIS,row_centered_residual,seven_descriptor_nearest_256_scaffold_distinct,166,56,0.306565422604,0.000399960004,10000,0.23581811055,0.0707473120544,0.554786146754,0.0251014790002,0.0394861643364,56,-0.0178571428571,-0.0394861643364,-0.0246818740777,-0.0374214443703,-0.022869097145,-5.55111512313e-17,0
DAVIS,raw,uniform_random_rows,167,56,0.157592818755,0.129687031297,10000,0.121111265886,0.0364815528697,0.767160253067,0.548729201716,0.892857142857,55,-0.551587301587,-0.574692762164,-0.575533902643,-0.242859776007,-0.515154006917,-0.142857142857,-0.892857142857
DAVIS,row_centered_residual,uniform_random_rows,167,56,0.306565422604,0.000399960004,10000,0.111760875692,0.194804546912,0.572485284733,0.548729201716,0.892857142857,55,-0.551587301587,-0.574692762164,-0.575533902643,-0.242859776007,-0.515154006917,-0.142857142857,-0.892857142857
DAVIS,raw,mw_20_quantile_matched,167,56,0.157592818755,0.129687031297,10000,0.0601976721208,0.0973951466344,0.767160253067,0.220411485054,0.428571428571,56,-0.015873015873,0.00632196919897,-0.00522739010425,0.0550064951023,-0.314896528493,0.232142857143,-0.428571428571
DAVIS,row_centered_residual,mw_20_quantile_matched,167,56,0.306565422604,0.000399960004,10000,0.172627821169,0.133937601436,0.572485284733,0.220411485054,0.428571428571,56,-0.015873015873,0.00632196919897,-0.00522739010425,0.0550064951023,-0.314896528493,0.232142857143,-0.428571428571
DAVIS,raw,seven_descriptor_nearest_256,167,56,0.157592818755,0.129687031297,10000,0.0695299213134,0.0880628974418,0.767160253067,0.0138283321474,0.0295921553861,55,0.00198412698413,-0.0167360796858,0.00535691042164,-0.0122529227961,-0.0295921553861,1.11022302463e-16,0
DAVIS,row_centered_residual,seven_descriptor_nearest_256,167,56,0.306565422604,0.000399960004,10000,0.112835082104,0.1937303405,0.572485284733,0.0138283321474,0.0295921553861,55,0.00198412698413,-0.0167360796858,0.00535691042164,-0.0122529227961,-0.0295921553861,1.11022302463e-16,0
DAVIS,raw,uniform_scaffold_distinct,167,56,0.157592818755,0.129687031297,10000,0.0804624659451,0.0771303528101,0.767160253067,0.599250297935,0.946428571429,56,-0.613095238095,-0.593939016465,-0.614209727325,-0.392229575536,-0.417802550853,-0.428571428571,-0.946428571429
DAVIS,row_centered_residual,uniform_scaffold_distinct,167,56,0.306565422604,0.000399960004,10000,0.302974800206,0.00359062239831,0.572485284733,0.599250297935,0.946428571429,56,-0.613095238095,-0.593939016465,-0.614209727325,-0.392229575536,-0.417802550853,-0.428571428571,-0.946428571429
DAVIS,raw,seven_descriptor_nearest_256_scaffold_distinct,167,56,0.157592818755,0.129687031297,10000,0.174042819241,-0.0164500004859,0.767160253067,0.0201771658224,0.0304925075877,56,-0.00198412698413,-0.0291832431784,-0.00560529131877,-0.0121344310641,0.0304925075877,0.0238095238095,-0.0178571428571
DAVIS,row_centered_residual,seven_descriptor_nearest_256_scaffold_distinct,167,56,0.306565422604,0.000399960004,10000,0.208461481148,0.0981039414564,0.572485284733,0.0201771658224,0.0304925075877,56,-0.00198412698413,-0.0291832431784,-0.00560529131877,-0.0121344310641,0.0304925075877,0.0238095238095,-0.0178571428571
DAVIS,raw,uniform_random_rows,168,56,0.157592818755,0.129687031297,10000,0.170450901057,-0.0128580823018,0.732868578167,0.636628783235,1.08928571429,53,-0.621031746032,-0.611244420036,-0.63681480265,-0.241644138609,-0.565797353271,-0.327380952381,-1.08928571429
DAVIS,row_centered_residual,uniform_random_rows,168,56,0.306565422604,0.000399960004,10000,0.255204361615,0.0513610609894,0.639638087031,0.636628783235,1.08928571429,53,-0.621031746032,-0.611244420036,-0.63681480265,-0.241644138609,-0.565797353271,-0.327380952381,-1.08928571429
DAVIS,raw,mw_20_quantile_matched,168,56,0.157592818755,0.129687031297,10000,0.043286371897,0.114306446858,0.732868578167,0.213300896398,0.316229949536,56,0.0515873015873,0.0607318127773,0.0538728027974,0.217261173331,-0.316229949536,0.315476190476,-0.25
DAVIS,row_centered_residual,mw_20_quantile_matched,168,56,0.306565422604,0.000399960004,10000,0.193583268814,0.11298215379,0.639638087031,0.213300896398,0.316229949536,56,0.0515873015873,0.0607318127773,0.0538728027974,0.217261173331,-0.316229949536,0.315476190476,-0.25
DAVIS,raw,seven_descriptor_nearest_256,168,56,0.157592818755,0.129687031297,10000,0.116797595022,0.0407952237336,0.732868578167,0.0149808715937,0.0268408166722,56,-0.015873015873,-0.0177727439714,-0.00906059747902,0.00767563107819,0.0268408166722,0.0119047619048,0
DAVIS,row_centered_residual,seven_descriptor_nearest_256,168,56,0.306565422604,0.000399960004,10000,0.177319861481,0.129245561124,0.639638087031,0.0149808715937,0.0268408166722,56,-0.015873015873,-0.0177727439714,-0.00906059747902,0.00767563107819,0.0268408166722,0.0119047619048,0
DAVIS,raw,uniform_scaffold_distinct,168,56,0.157592818755,0.129687031297,10000,0.115392963235,0.0421998555199,0.732868578167,0.532380770671,0.892857142857,56,-0.509920634921,-0.463904606748,-0.496701877534,-0.342032967033,-0.455258468944,-0.375,-0.892857142857
DAVIS,row_centered_residual,uniform_scaffold_distinct,168,56,0.306565422604,0.000399960004,10000,0.246868571688,0.0596968509166,0.639638087031,0.532380770671,0.892857142857,56,-0.509920634921,-0.463904606748,-0.496701877534,-0.342032967033,-0.455258468944,-0.375,-0.892857142857
DAVIS,raw,seven_descriptor_nearest_256_scaffold_distinct,168,56,0.157592818755,0.129687031297,10000,0.12688658311,0.0307062356451,0.732868578167,0.0172404280419,0.0359512691781,56,0.00396825396825,-0.00681908474928,0.00934499285077,-0.0359512691781,-0.000895437408982,0.0178571428571,-0.0178571428571
DAVIS,row_centered_residual,seven_descriptor_nearest_256_scaffold_distinct,168,56,0.306565422604,0.000399960004,10000,0.283952664945,0.0226127576589,0.639638087031,0.0172404280419,0.0359512691781,56,0.00396825396825,-0.00681908474928,0.00934499285077,-0.0359512691781,-0.000895437408982,0.0178571428571,-0.0178571428571
DAVIS,raw,uniform_random_rows,169,56,0.157592818755,0.129687031297,10000,0.0828026550651,0.0747901636901,0.741174565021,0.537276826058,0.785714285714,55,-0.581349206349,-0.591324556904,-0.588828183007,-0.384602218867,-0.368753582128,-0.291666666667,-0.785714285714
DAVIS,row_centered_residual,uniform_random_rows,169,56,0.306565422604,0.000399960004,10000,0.196020641867,0.110544780737,0.547216166223,0.537276826058,0.785714285714,55,-0.581349206349,-0.591324556904,-0.588828183007,-0.384602218867,-0.368753582128,-0.291666666667,-0.785714285714
DAVIS,raw,mw_20_quantile_matched,169,56,0.157592818755,0.129687031297,10000,0.171364430032,-0.0137716112772,0.741174565021,0.28446041007,0.625,56,-0.0674603174603,0.00844204619435,-0.0327868923338,0.0130648105888,-0.308155134295,0.27380952381,-0.625
DAVIS,row_centered_residual,mw_20_quantile_matched,169,56,0.306565422604,0.000399960004,10000,0.16201663141,0.144548791194,0.547216166223,0.28446041007,0.625,56,-0.0674603174603,0.00844204619435,-0.0327868923338,0.0130648105888,-0.308155134295,0.27380952381,-0.625
DAVIS,raw,seven_descriptor_nearest_256,169,56,0.157592818755,0.129687031297,10000,0.0628708781864,0.0947219405688,0.741174565021,0.0303651166883,0.048024260085,56,-0.015873015873,-0.0459722564644,-0.0191034900879,-0.048024260085,0.0279258516579,-0.0178571428571,-0.0178571428571
DAVIS,row_centered_residual,seven_descriptor_nearest_256,169,56,0.306565422604,0.000399960004,10000,0.121098308028,0.185467114577,0.547216166223,0.0303651166883,0.048024260085,56,-0.015873015873,-0.0459722564644,-0.0191034900879,-0.048024260085,0.0279258516579,-0.0178571428571,-0.0178571428571
DAVIS,raw,uniform_scaffold_distinct,169,56,0.157592818755,0.129687031297,10000,0.0682496849621,0.0893431337931,0.741174565021,0.682386657525,1.125,56,-0.69246031746,-0.686622154495,-0.685416206819,-0.407185865253,-0.512117326686,-0.380952380952,-1.125
DAVIS,row_centered_residual,uniform_scaffold_distinct,169,56,0.306565422604,0.000399960004,10000,0.15030661531,0.156258807294,0.547216166223,0.682386657525,1.125,56,-0.69246031746,-0.686622154495,-0.685416206819,-0.407185865253,-0.512117326686,-0.380952380952,-1.125
DAVIS,raw,seven_descriptor_nearest_256_scaffold_distinct,169,56,0.157592818755,0.129687031297,10000,0.105438736868,0.0521540818872,0.741174565021,0.0213173896447,0.0458518016117,56,0.0119047619048,-0.00692667804547,0.0158282884133,-0.000798722044728,-0.0458518016117,0.0178571428571,-0.0178571428571
DAVIS,row_centered_residual,seven_descriptor_nearest_256_scaffold_distinct,169,56,0.306565422604,0.000399960004,10000,0.256614176544,0.04995124606,0.547216166223,0.0213173896447,0.0458518016117,56,0.0119047619048,-0.00692667804547,0.0158282884133,-0.000798722044728,-0.0458518016117,0.0178571428571,-0.0178571428571
DAVIS,raw,uniform_random_rows,170,56,0.157592818755,0.129687031297,10000,0.132593223688,0.0249995950669,0.802125736573,0.550300704047,0.982142857143,56,-0.549603174603,-0.523186930694,-0.536972522636,-0.429914334866,-0.276514171994,-0.172619047619,-0.982142857143
DAVIS,row_centered_residual,uniform_random_rows,170,56,0.306565422604,0.000399960004,10000,0.300394890717,0.00617053188767,0.668171289922,0.550300704047,0.982142857143,56,-0.549603174603,-0.523186930694,-0.536972522636,-0.429914334866,-0.276514171994,-0.172619047619,-0.982142857143
DAVIS,raw,mw_20_quantile_matched,170,56,0.157592818755,0.129687031297,10000,0.137613097803,0.0199797209525,0.802125736573,0.231408795661,0.5,56,-0.031746031746,0.0209844326309,-0.0150131969079,0.109780395324,-0.298296249333,0.14880952381,-0.5
DAVIS,row_centered_residual,mw_20_quantile_matched,170,56,0.306565422604,0.000399960004,10000,0.282842176531,0.023723246073,0.668171289922,0.231408795661,0.5,56,-0.031746031746,0.0209844326309,-0.0150131969079,0.109780395324,-0.298296249333,0.14880952381,-0.5
DAVIS,raw,seven_descriptor_nearest_256,170,56,0.157592818755,0.129687031297,10000,0.0936522694068,0.0639405493484,0.802125736573,0.0351996572971,0.0681678545097,56,-0.0119047619048,-0.0253278646787,-0.00107246638769,-0.0681678545097,-0.00728731423974,0.0535714285714,-0.0178571428571
