calibration_ligands,repetition,covariance_estimator,selected_k,selected_cumulative_trace_fraction,geometry_spearman_to_full,locked_k,mean_squared_canonical_correlation,minimum_canonical_correlation,maximum_principal_angle_degrees,sample_full_roc_auc,sample_full_average_precision,selected_kernel_roc_auc,selected_kernel_average_precision,selected_unit_diagonal_roc_auc,selected_unit_diagonal_average_precision,locked_kernel_roc_auc,locked_kernel_average_precision,locked_unit_diagonal_roc_auc,locked_unit_diagonal_average_precision
100,170,OAS,5,0.545740398708781,0.879142883386477,5,0.764720182399324,0.146959884546206,81.5492117182111,0.775619047619048,0.243480439148685,0.753142857142857,0.228321827842804,0.742476190476191,0.207481950307348,0.753142857142857,0.228321827842804,0.742476190476191,0.207481950307348
100,171,empirical,5,0.554065878912675,0.894542639320815,5,0.722466995845915,0.356705284576032,69.1020064174975,0.613333333333333,0.26363557572075,0.600761904761905,0.242430667549424,0.603809523809524,0.176034385253258,0.600761904761905,0.242430667549424,0.603809523809524,0.176034385253258
100,171,OAS,5,0.510881241875044,0.894703600187205,5,0.72384290209128,0.365307687613042,68.5734804520945,0.614095238095238,0.230663295211553,0.603428571428571,0.199357370311341,0.604571428571429,0.176456159152922,0.603428571428571,0.199357370311341,0.604571428571429,0.176456159152922
100,172,empirical,5,0.55323855649016,0.794594689166196,5,0.646375393764169,0.266975717343204,74.5156166384708,0.756190476190476,0.424970170929761,0.76,0.346577972426869,0.751238095238095,0.204420298833436,0.76,0.346577972426869,0.751238095238095,0.204420298833436
100,172,OAS,6,0.552383368791849,0.800186329698592,5,0.648442631668049,0.266621113655056,74.5366980861327,0.756571428571429,0.427414701139539,0.757333333333333,0.38879257990295,0.753523809523809,0.274465378424239,0.762285714285714,0.367368112549816,0.750476190476191,0.204792295089012
100,173,empirical,5,0.538370986349684,0.880720999706946,5,0.797219245793958,0.583993550929,54.2680792212838,0.667047619047619,0.191850357153679,0.686095238095238,0.235674354419817,0.692190476190476,0.184000926363936,0.686095238095238,0.235674354419817,0.692190476190476,0.184000926363936
100,173,OAS,6,0.543041954046567,0.883100421210093,5,0.793361876939879,0.571167754565529,55.1683029633724,0.665142857142857,0.19058260429231,0.689142857142857,0.19217046354999,0.684571428571429,0.177348217147544,0.689142857142857,0.212323239676148,0.693333333333333,0.184171463232277
100,174,empirical,5,0.556611688403938,0.844063911961405,5,0.634218894717574,0.250840207828736,75.4727630840573,0.726095238095238,0.294379296481821,0.742857142857143,0.289589341753403,0.747809523809524,0.304666194545707,0.742857142857143,0.289589341753403,0.747809523809524,0.304666194545707
100,174,OAS,5,0.504990019972104,0.84663403709973,5,0.633675673294537,0.256899137543189,75.1138528366002,0.72952380952381,0.274497187328189,0.747047619047619,0.273034798338591,0.752,0.303750425312925,0.747047619047619,0.273034798338591,0.752,0.303750425312925
100,175,empirical,4,0.51822402910059,0.875292069615575,5,0.776548344869114,0.562375914805665,55.77973214629,0.70552380952381,0.261732314389018,0.704761904761905,0.244809379613085,0.697142857142857,0.179350497081897,0.723809523809524,0.337815614937,0.727619047619048,0.245098847557508
100,175,OAS,5,0.526804555267774,0.876866686786775,5,0.777956142741916,0.566256407540765,55.5104159475368,0.704380952380952,0.260454170026686,0.730666666666667,0.340175112282793,0.734857142857143,0.250918302059467,0.730666666666667,0.340175112282793,0.734857142857143,0.250918302059467
100,176,empirical,5,0.564992522482938,0.846877227973949,5,0.697569016291442,0.525780749664075,58.2791821800697,0.671238095238095,0.204771952194226,0.66552380952381,0.205542962898497,0.662857142857143,0.211169600918542,0.66552380952381,0.205542962898497,0.662857142857143,0.211169600918542
100,176,OAS,5,0.512236922365539,0.846838737331986,5,0.697964101885865,0.527867594940618,58.1385102879053,0.668571428571429,0.202335790979029,0.657904761904762,0.200317630254415,0.659809523809524,0.211476273550937,0.657904761904762,0.200317630254415,0.659809523809524,0.211476273550937
100,177,empirical,4,0.500865450726551,0.88340659677116,5,0.693981598411303,0.221676730519544,77.1924654477649,0.704380952380952,0.300151728949104,0.734476190476191,0.334213412877897,0.752,0.269099048335589,0.707809523809524,0.311267071470254,0.708952380952381,0.241893383647147
100,177,OAS,5,0.508280568939532,0.887218919900099,5,0.694443993891771,0.225020093238718,76.9959402799844,0.701714285714286,0.266275835440457,0.703238095238095,0.311624189813791,0.704380952380952,0.243173962614613,0.703238095238095,0.311624189813791,0.704380952380952,0.243173962614613
100,178,empirical,4,0.508895859129193,0.88844887086827,5,0.904824626267748,0.885893686964345,27.6382998660313,0.736380952380952,0.269036036305121,0.730285714285714,0.323717389762462,0.744380952380952,0.270960496962538,0.750857142857143,0.325894010192856,0.760761904761905,0.256207427919659
100,178,OAS,5,0.521577052957136,0.890208942950745,5,0.90613090487369,0.887692527437672,27.4152920887007,0.737142857142857,0.243429376572374,0.754666666666667,0.328565127480341,0.765714285714286,0.256758926719555,0.754666666666667,0.328565127480341,0.765714285714286,0.256758926719555
100,179,empirical,5,0.565352330377162,0.90176488341272,5,0.752147492489995,0.52249189083507,58.5004484708864,0.722285714285714,0.232837876427059,0.731047619047619,0.252256841105124,0.738666666666667,0.254977385312806,0.731047619047619,0.252256841105124,0.738666666666667,0.254977385312806
100,179,OAS,5,0.509753197785588,0.905634942504604,5,0.755520207379386,0.530406738114065,57.9670593972909,0.722666666666667,0.238631822706629,0.735238095238095,0.250621477050092,0.741714285714286,0.25217064313955,0.735238095238095,0.250621477050092,0.741714285714286,0.25217064313955
100,180,empirical,4,0.530206803864562,0.871108836664086,5,0.790642666768334,0.74280705181752,42.0289145106594,0.667428571428571,0.228447690132963,0.633142857142857,0.168105831858915,0.630476190476191,0.158211068393822,0.659047619047619,0.187571306490685,0.649904761904762,0.178083403760846
100,180,OAS,5,0.554246258504179,0.872781430014828,5,0.792046454011167,0.744482220443489,41.8853551535769,0.663619047619048,0.214910762929215,0.660571428571429,0.185561536244463,0.650285714285714,0.170834791774151,0.660571428571429,0.185561536244463,0.650285714285714,0.170834791774151
100,181,empirical,4,0.514564098385134,0.88916094774458,5,0.691697297922315,0.097316220106976,84.4153526902645,0.667047619047619,0.259078916415097,0.630857142857143,0.237158983834591,0.639238095238095,0.167167497189066,0.644190476190476,0.245878437105903,0.652190476190476,0.198729906881968
100,181,OAS,5,0.529762259011422,0.890726817042607,5,0.690360380682648,0.0802355085765991,85.3978971002166,0.667428571428571,0.26337125843233,0.644571428571429,0.226124325396431,0.64952380952381,0.195297555886628,0.644571428571429,0.226124325396431,0.64952380952381,0.195297555886628
100,182,empirical,5,0.562636311154311,0.889558101186649,5,0.733293766350626,0.49317056320662,60.4508126077531,0.630476190476191,0.212538577308655,0.595047619047619,0.210044087690479,0.582095238095238,0.178818313493886,0.595047619047619,0.210044087690479,0.582095238095238,0.178818313493886
100,182,OAS,5,0.511523207159882,0.890728566617241,5,0.738565746786906,0.507273749208618,59.5175944374176,0.632380952380952,0.216022504074174,0.602285714285714,0.212426014362544,0.586285714285714,0.18118444103217,0.602285714285714,0.212426014362544,0.586285714285714,0.18118444103217
100,183,empirical,4,0.509897280214285,0.831855380160699,5,0.701121424972182,0.426086399716672,64.7805516351167,0.684190476190476,0.213200878379573,0.711619047619048,0.250483788280415,0.707809523809524,0.170871425525241,0.694095238095238,0.226714344799451,0.686095238095238,0.172186020069071
100,183,OAS,5,0.530599590061828,0.834294287201424,5,0.700746099094733,0.420648802398015,65.1244441284988,0.683047619047619,0.205803047140805,0.695619047619048,0.229307523136208,0.687619047619048,0.174849840866745,0.695619047619048,0.229307523136208,0.687619047619048,0.174849840866745
100,184,empirical,5,0.564615675366,0.823081263367844,5,0.713657986694356,0.644732050468851,49.8544114929771,0.763047619047619,0.227091722394379,0.764571428571429,0.19888583670283,0.751238095238095,0.183641653863049,0.764571428571429,0.19888583670283,0.751238095238095,0.183641653863049
100,184,OAS,5,0.508152873828921,0.827281992065679,5,0.71615827918921,0.64869184792609,49.5569547271251,0.763047619047619,0.233621170321458,0.766857142857143,0.204976145530146,0.752761904761905,0.184516524000558,0.766857142857143,0.204976145530146,0.752761904761905,0.184516524000558
100,185,empirical,5,0.563720642300146,0.866094555761131,5,0.71947818116985,0.414757616919142,65.4959466043742,0.645714285714286,0.195487219716069,0.662095238095238,0.264144190534299,0.659047619047619,0.173138072798907,0.662095238095238,0.264144190534299,0.659047619047619,0.173138072798907
100,185,OAS,5,0.516599792676522,0.868955110288811,5,0.729124613513609,0.451328080058588,63.1710758375549,0.648,0.184198714040198,0.663238095238095,0.238486187863538,0.660571428571429,0.173170587790479,0.663238095238095,0.238486187863538,0.660571428571429,0.173170587790479
100,186,empirical,4,0.527029053507148,0.899406456805189,5,0.823311597846841,0.770788603363513,39.5752423478233,0.70247619047619,0.290145107619454,0.665904761904762,0.285791466770013,0.67047619047619,0.229308626478998,0.723047619047619,0.346552808242017,0.724952380952381,0.281237327110637
100,186,OAS,5,0.544442416506188,0.900930336311984,5,0.824802624002954,0.776522640439755,39.0567149188867,0.702095238095238,0.293060792735421,0.728,0.348483813893171,0.729142857142857,0.285876198708307,0.728,0.348483813893171,0.729142857142857,0.285876198708307
100,187,empirical,4,0.515640272090468,0.811574310995639,5,0.709566727192351,0.198651181225474,78.5419051393669,0.644571428571429,0.222032150424884,0.633523809523809,0.253322452703158,0.623238095238095,0.220241151098887,0.636952380952381,0.248830574450636,0.638857142857143,0.246365418564674
100,187,OAS,5,0.519931482735464,0.817013738534819,5,0.709340304241042,0.190217053761978,79.0345485244996,0.646857142857143,0.223850971803622,0.638476190476191,0.221643437036687,0.641904761904762,0.243083968083844,0.638476190476191,0.221643437036687,0.641904761904762,0.243083968083844
100,188,empirical,4,0.511569744159156,0.891347916037913,5,0.871688293283326,0.855140275837893,31.2247646911287,0.731428571428571,0.190774625169487,0.723047619047619,0.169991145465924,0.716952380952381,0.211335275319008,0.715428571428571,0.171593303446561,0.716571428571429,0.157775176482616
100,188,OAS,5,0.526173103112251,0.893130732590639,5,0.871858800319283,0.85534086049554,31.2025879964285,0.732571428571429,0.17872695826385,0.717333333333333,0.168804119157464,0.716952380952381,0.158575851030139,0.717333333333333,0.168804119157464,0.716952380952381,0.158575851030139
100,189,empirical,4,0.510340655203986,0.885318881846851,5,0.69243713244056,0.0697845637515904,85.9983866294514,0.650285714285714,0.243470394855918,0.659809523809524,0.207020297280215,0.64647619047619,0.140866844030466,0.643047619047619,0.21914616684692,0.633523809523809,0.17167344654148
100,189,OAS,5,0.517755652414676,0.887350137997699,5,0.691249683994828,0.0699469252318734,85.9890612143116,0.652571428571429,0.240323643905525,0.637333333333333,0.202594563107233,0.635428571428571,0.183455270687492,0.637333333333333,0.202594563107233,0.635428571428571,0.183455270687492
100,190,empirical,5,0.556891976579957,0.860093514764223,5,0.669316425256214,0.0991488118784859,84.3098426003635,0.688380952380952,0.218074614952788,0.666666666666667,0.225262246096329,0.670857142857143,0.187045624328133,0.666666666666667,0.225262246096329,0.670857142857143,0.187045624328133
100,190,OAS,5,0.506327283027177,0.862037292183338,5,0.665158378282849,0.0956787500207631,84.5096127161825,0.690285714285714,0.206788337213611,0.671619047619048,0.231405120451402,0.672380952380952,0.183507550291748,0.671619047619048,0.231405120451402,0.672380952380952,0.183507550291748
100,191,empirical,4,0.512044513038225,0.849526083970835,5,0.670754126314339,0.0159861270306647,89.0840233736312,0.684571428571429,0.272009618852165,0.634285714285714,0.212377403131717,0.617904761904762,0.369982886118805,0.643428571428571,0.224398531547304,0.643809523809524,0.345675047544678
100,191,OAS,5,0.524994210774687,0.853376897741737,5,0.671470708054507,0.00949687679983921,89.4558608612257,0.684952380952381,0.266560530945511,0.644952380952381,0.221845988307601,0.644571428571429,0.346740397844838,0.644952380952381,0.221845988307601,0.644571428571429,0.346740397844838
100,192,empirical,4,0.504292442223454,0.870181562107713,5,0.713147003706136,0.584108509978529,54.2599647320714,0.699809523809524,0.261123747515555,0.683809523809524,0.228474616334998,0.676190476190476,0.165236864729055,0.693714285714286,0.239963654497326,0.689904761904762,0.200817187966881
100,192,OAS,5,0.514732205144216,0.872972133650006,5,0.714634973628847,0.585563436132397,54.1571958306142,0.704761904761905,0.254418080770412,0.695238095238095,0.23509227168515,0.688,0.195447003381437,0.695238095238095,0.23509227168515,0.688,0.195447003381437
100,193,empirical,4,0.504408696692814,0.89165409159898,5,0.76510241685075,0.482129880952006,61.175399468978,0.691047619047619,0.220144939102619,0.679238095238095,0.260345916654394,0.70247619047619,0.227853019854944,0.693333333333333,0.253835636993521,0.701714285714286,0.309797639782474
100,193,OAS,5,0.516597673624356,0.893776325630831,5,0.768180342179773,0.491220619348561,60.5791590421576,0.690285714285714,0.230330124598408,0.694857142857143,0.264850864180794,0.701714285714286,0.310879358244668,0.694857142857143,0.264850864180794,0.701714285714286,0.310879358244668
100,194,empirical,4,0.521281271330312,0.864973078420309,5,0.735248665109544,0.483462531422959,61.088209326851,0.72647619047619,0.326940351398163,0.724571428571429,0.309420334231456,0.742857142857143,0.280965957436371,0.714666666666667,0.323917489729891,0.712761904761905,0.263322855681215
100,194,OAS,5,0.531867786374805,0.868582450891627,5,0.736388167956665,0.483488034753031,61.0865400290833,0.723047619047619,0.326421975737393,0.714666666666667,0.310845583430162,0.712380952380952,0.26417168017853,0.714666666666667,0.310845583430162,0.712380952380952,0.26417168017853
100,195,empirical,4,0.503262524900438,0.870157068062827,5,0.811342974532431,0.780344815283553,38.7078427864008,0.673904761904762,0.304909677004703,0.700190476190476,0.254471355066197,0.707809523809524,0.211152686250785,0.720761904761905,0.286278482954768,0.718857142857143,0.252512387063973
100,195,OAS,5,0.526848523843489,0.872165579743425,5,0.814422602654745,0.791951352666144,37.6317558157305,0.670095238095238,0.303867981657631,0.72647619047619,0.278399478466819,0.724952380952381,0.249686900072953,0.72647619047619,0.278399478466819,0.724952380952381,0.249686900072953
100,196,empirical,4,0.52893427714652,0.869653190568043,5,0.80943093402787,0.772478247418623,39.4230421044588,0.744380952380952,0.259356782568031,0.757714285714286,0.236620598093671,0.761904761904762,0.237652248056185,0.762666666666667,0.271882091336838,0.772952380952381,0.27902774018421
100,196,OAS,5,0.5463142363243,0.869982110599361,5,0.807798832102164,0.768023516624735,39.8232673754761,0.744761904761905,0.223859172934489,0.766857142857143,0.260663578098545,0.773333333333333,0.279668806430328,0.766857142857143,0.260663578098545,0.773333333333333,0.279668806430328
100,197,empirical,4,0.521566970224697,0.762950132748975,5,0.716383372463408,0.36167406604572,68.796958203775,0.711238095238095,0.267587173252223,0.706666666666667,0.270795409273988,0.717714285714286,0.226853342354718,0.724571428571429,0.301564630868411,0.732190476190476,0.309010694724
100,197,OAS,5,0.518666876223492,0.772168641499036,5,0.71779284974319,0.365686375774936,68.5501704583783,0.71352380952381,0.27171277463942,0.731809523809524,0.31535979825951,0.737904761904762,0.305953212402923,0.731809523809524,0.31535979825951,0.737904761904762,0.305953212402923
100,198,empirical,5,0.563782889925972,0.893261950688239,5,0.74033554212958,0.325024347955287,71.0329498915849,0.709714285714286,0.328951790533999,0.704,0.264343255133727,0.699047619047619,0.202772192041356,0.704,0.264343255133727,0.699047619047619,0.202772192041356
100,198,OAS,5,0.505897443562939,0.89746092981144,5,0.740541844581113,0.32394792104889,71.0981527097522,0.711238095238095,0.292515080683633,0.709714285714286,0.27215055827474,0.699047619047619,0.192510206569016,0.709714285714286,0.27215055827474,0.699047619047619,0.192510206569016
100,199,empirical,4,0.541548385353646,0.874324554842604,5,0.748086267549295,0.465621572470867,62.2495434297405,0.699428571428571,0.269657781567361,0.700571428571429,0.242700143794154,0.692952380952381,0.181032017502296,0.716190476190476,0.280257732895123,0.713904761904762,0.26713261197703
100,199,OAS,5,0.557936028694566,0.877624252603586,5,0.747210916980989,0.466343676710445,62.2027827900351,0.697904761904762,0.236542316960911,0.716952380952381,0.237750129890632,0.715428571428571,0.234740300859779,0.716952380952381,0.237750129890632,0.715428571428571,0.234740300859779
200,0,empirical,5,0.543420110552465,0.91066846872854,5,0.764912509346534,0.445425493345063,63.5494350809873,0.692571428571429,0.275269290424313,0.712761904761905,0.259225662854239,0.713904761904762,0.237558575876181,0.712761904761905,0.259225662854239,0.713904761904762,0.237558575876181
200,0,OAS,5,0.515293621565329,0.911182843671133,5,0.766566334990376,0.450068345783786,63.2519309709204,0.689904761904762,0.278392480872175,0.71352380952381,0.22460010731915,0.715047619047619,0.237373819196199,0.71352380952381,0.22460010731915,0.715047619047619,0.237373819196199
200,1,empirical,5,0.558100659997082,0.928393409352351,5,0.876302590580538,0.82689505174737,34.2189065864852,0.763047619047619,0.276580113720424,0.754666666666667,0.267133236017212,0.751238095238095,0.25184977711585,0.754666666666667,0.267133236017212,0.751238095238095,0.25184977711585
200,1,OAS,5,0.53174064071337,0.928634850651935,5,0.876550232626374,0.826217635229738,34.2878643016389,0.763809523809524,0.280445267909669,0.754285714285714,0.268939385315765,0.750095238095238,0.251173907538924,0.754285714285714,0.268939385315765,0.750095238095238,0.251173907538924
200,2,empirical,5,0.556072403086015,0.916996680182131,5,0.757773698173597,0.0980932972528543,84.3706154002199,0.710095238095238,0.264191533300903,0.714285714285714,0.203643641061217,0.709333333333333,0.173335419489688,0.714285714285714,0.203643641061217,0.709333333333333,0.173335419489688
200,2,OAS,5,0.528902628199438,0.917376337877853,5,0.757294614340308,0.0952140001686137,84.5363630481716,0.710095238095238,0.264708052774384,0.718095238095238,0.199100302985856,0.711619047619048,0.170115266177862,0.718095238095238,0.199100302985856,0.711619047619048,0.170115266177862
200,3,empirical,5,0.55567686019835,0.954238125855651,5,0.822891523144572,0.707189307379072,44.9933126387346,0.669714285714286,0.295890103392112,0.684190476190476,0.31628340074544,0.695619047619048,0.300863144404428,0.684190476190476,0.31628340074544,0.695619047619048,0.300863144404428
200,3,OAS,5,0.533153191895068,0.954292362669326,5,0.823837040655126,0.707699857787466,44.9519237355764,0.670857142857143,0.274816241309952,0.685714285714286,0.298045728839797,0.698285714285714,0.300386907685218,0.685714285714286,0.298045728839797,0.698285714285714,0.300386907685218
200,4,empirical,5,0.550061263950014,0.92627467446977,5,0.840872574245058,0.721114565348394,43.8534221555995,0.719238095238095,0.247091866011726,0.742095238095238,0.261918401815389,0.738666666666667,0.217382097930472,0.742095238095238,0.261918401815389,0.738666666666667,0.217382097930472
200,4,OAS,5,0.527356205963443,0.926099717006303,5,0.841450895063087,0.720644104308553,43.8923154854244,0.717714285714286,0.246945007217446,0.745523809523809,0.265731919737423,0.740190476190476,0.218895284365609,0.745523809523809,0.265731919737423,0.740190476190476,0.218895284365609
200,5,empirical,5,0.543159617257611,0.924757793261514,5,0.842063712812317,0.672382606947073,47.7487770440615,0.745142857142857,0.221664072562678,0.752380952380952,0.265931838411282,0.750857142857143,0.197778495198316,0.752380952380952,0.265931838411282,0.750857142857143,0.197778495198316
200,5,OAS,5,0.521538020094191,0.925380641831455,5,0.842083469849417,0.672343988891118,47.7517662198315,0.745904761904762,0.219841108982009,0.753904761904762,0.268082272746846,0.751619047619048,0.197548938943794,0.753904761904762,0.268082272746846,0.751619047619048,0.197548938943794
200,6,empirical,5,0.539247381980923,0.911912416293789,5,0.840238165836551,0.762903145266202,40.2791944417384,0.720761904761905,0.263147509459256,0.728,0.240302840045888,0.722666666666667,0.178165272383206,0.728,0.240302840045888,0.722666666666667,0.178165272383206
200,6,OAS,5,0.511712790824006,0.914470294409672,5,0.844591499522674,0.777986946212518,38.9233701684219,0.718857142857143,0.255030874367329,0.731047619047619,0.241389978395632,0.725714285714286,0.178881759197728,0.731047619047619,0.241389978395632,0.725714285714286,0.178881759197728
200,7,empirical,5,0.544015176865417,0.939784889798668,5,0.785547621543698,0.42290885895416,64.9816273904945,0.743619047619048,0.301016865350199,0.723428571428571,0.332399174820807,0.723428571428571,0.260472481726965,0.723428571428571,0.332399174820807,0.723428571428571,0.260472481726965
200,7,OAS,5,0.519385718914911,0.941016590341473,5,0.786262366492904,0.427986463048163,64.6601562589546,0.742095238095238,0.290872892001729,0.722666666666667,0.324273073432217,0.723047619047619,0.255424411665864,0.722666666666667,0.324273073432217,0.723047619047619,0.255424411665864
200,8,empirical,5,0.541383727892021,0.917497058527646,5,0.844798533816701,0.803015617378405,36.5809547488644,0.684571428571429,0.256696431204737,0.659809523809524,0.265932372836178,0.664,0.245674030753835,0.659809523809524,0.265932372836178,0.664,0.245674030753835
200,8,OAS,5,0.515926085266837,0.918504813517214,5,0.84570181063083,0.80242651287525,36.6375539712606,0.684571428571429,0.260358470711391,0.662857142857143,0.272347611551378,0.663238095238095,0.245626051968556,0.662857142857143,0.272347611551378,0.663238095238095,0.245626051968556
200,9,empirical,5,0.536482192731604,0.918088414754163,5,0.743230814193956,0.061144567824562,86.4944876865138,0.753523809523809,0.275787643137588,0.759238095238095,0.290411161090743,0.763428571428571,0.291361750399506,0.759238095238095,0.290411161090743,0.763428571428571,0.291361750399506
200,9,OAS,5,0.5077373752557,0.91928687337891,5,0.743806298491847,0.0555696601419513,86.8144520796757,0.751619047619048,0.279127837654253,0.760761904761905,0.293823383733752,0.765714285714286,0.293420502253335,0.760761904761905,0.293823383733752,0.765714285714286,0.293420502253335
200,10,empirical,5,0.534469044822666,0.915226110651848,5,0.880254305551044,0.827485307419647,34.1587217803668,0.725333333333333,0.360273450380569,0.746285714285714,0.361323594593325,0.766095238095238,0.374020114402794,0.746285714285714,0.361323594593325,0.766095238095238,0.374020114402794
200,10,OAS,5,0.505747330623447,0.915750983042248,5,0.880999237061903,0.82839165888074,34.0661247697424,0.725714285714286,0.364092846351667,0.747428571428571,0.363018996605372,0.768,0.381599647975583,0.747428571428571,0.363018996605372,0.768,0.381599647975583
200,11,empirical,5,0.53987655729532,0.899738875985776,5,0.80235345658998,0.620531273957843,51.6450587002781,0.736380952380952,0.296982461698318,0.735619047619048,0.283431713017137,0.744761904761905,0.283829283864197,0.735619047619048,0.283431713017137,0.744761904761905,0.283829283864197
200,11,OAS,5,0.515997549760237,0.899868344508741,5,0.803066290791403,0.622679124954071,51.4879565856242,0.735619047619048,0.287772292577418,0.734476190476191,0.282616933953568,0.746285714285714,0.285509780127591,0.734476190476191,0.282616933953568,0.746285714285714,0.285509780127591
200,12,empirical,5,0.536336145585478,0.928654095972917,5,0.851503495947086,0.769286555689437,39.7101346631646,0.724571428571429,0.252780451875776,0.707809523809524,0.258003593390427,0.698666666666667,0.209728440185592,0.707809523809524,0.258003593390427,0.698666666666667,0.209728440185592
200,12,OAS,5,0.513722189877106,0.929931285456223,5,0.853174052896585,0.774167971773667,39.2703411897855,0.724190476190476,0.25169112725704,0.71047619047619,0.25972583971405,0.702095238095238,0.211970507046332,0.71047619047619,0.25972583971405,0.702095238095238,0.211970507046332
200,13,empirical,5,0.553720569743744,0.927768811207775,5,0.817256817462834,0.617125664873193,51.8934622265706,0.689142857142857,0.245969168513295,0.679619047619048,0.247100115653472,0.675428571428571,0.177884427169314,0.679619047619048,0.247100115653472,0.675428571428571,0.177884427169314
200,13,OAS,5,0.527694519925064,0.928664593420725,5,0.81991786689386,0.630202550963293,50.9349320399129,0.689904761904762,0.247373396762145,0.683047619047619,0.213835315373429,0.676571428571429,0.177789360435578,0.683047619047619,0.213835315373429,0.676571428571429,0.177789360435578
200,14,empirical,5,0.536194611540812,0.892805311708591,5,0.733887939614794,0.232108506481035,76.5787598124577,0.731047619047619,0.227133354225483,0.716952380952381,0.206435411987734,0.712761904761905,0.240714018434661,0.716952380952381,0.206435411987734,0.712761904761905,0.240714018434661
200,14,OAS,5,0.511686163689329,0.894736842105263,5,0.732806006505725,0.224398653299161,77.0324806562473,0.731809523809524,0.22268527955234,0.716571428571429,0.206497877341077,0.711619047619048,0.234293840688841,0.716571428571429,0.206497877341077,0.711619047619048,0.234293840688841
200,15,empirical,5,0.537447511800102,0.92317092906787,5,0.834034362740844,0.62288851685181,51.4726225305511,0.71047619047619,0.305568320732514,0.724952380952381,0.293339066810185,0.727238095238095,0.187178069902295,0.724952380952381,0.293339066810185,0.727238095238095,0.187178069902295
200,15,OAS,5,0.510603704167203,0.923492850800649,5,0.836158474965276,0.629373536656908,50.9960816841935,0.708952380952381,0.298752458289113,0.729142857142857,0.284024175284863,0.731809523809524,0.193006281040562,0.729142857142857,0.284024175284863,0.731809523809524,0.193006281040562
200,16,empirical,5,0.556230428418755,0.925060469673311,5,0.744070567888806,0.39172569019104,66.9380804218035,0.688761904761905,0.296101390376783,0.688,0.229663660336263,0.68952380952381,0.23637019239814,0.688,0.229663660336263,0.68952380952381,0.23637019239814
200,16,OAS,5,0.528494699702999,0.92632716170881,5,0.745293463766856,0.397005691392994,66.6088772566072,0.687619047619048,0.263344783947493,0.688761904761905,0.225219011496082,0.691809523809524,0.231712862834983,0.688761904761905,0.225219011496082,0.691809523809524,0.231712862834983
200,17,empirical,5,0.549962215411032,0.924965992643039,5,0.75943208615007,0.49586714564363,60.2730528303967,0.739428571428571,0.312694747810997,0.744380952380952,0.278236250448023,0.746666666666667,0.222962044965048,0.744380952380952,0.278236250448023,0.746666666666667,0.222962044965048
200,17,OAS,5,0.523723579011813,0.925599338660788,5,0.756774019765022,0.489304890145865,60.7050957438299,0.737904761904762,0.290083529744788,0.740190476190476,0.241174163743013,0.743238095238095,0.201365568002599,0.740190476190476,0.241174163743013,0.743238095238095,0.201365568002599
200,18,empirical,5,0.528437828521334,0.922420361549598,5,0.786840022576806,0.624906660347314,51.3246631007753,0.685333333333333,0.326920746831028,0.707047619047619,0.320271381830946,0.706285714285714,0.227828698739931,0.707047619047619,0.320271381830946,0.706285714285714,0.227828698739931
200,18,OAS,5,0.501639516267943,0.923288150568393,5,0.788468092851288,0.631990463087959,50.8028715583986,0.686095238095238,0.313027248711954,0.711238095238095,0.322234491515882,0.712,0.229821053766489,0.711238095238095,0.322234491515882,0.712,0.229821053766489
200,19,empirical,5,0.543358921135651,0.919773255127347,5,0.772197663629822,0.402453860008021,66.268328989076,0.675809523809524,0.245288542781231,0.686095238095238,0.275450663795097,0.683809523809524,0.215574126686067,0.686095238095238,0.275450663795097,0.683809523809524,0.215574126686067
200,19,OAS,5,0.516547481785755,0.920250889002611,5,0.771542192837001,0.395218586478133,66.7203925642733,0.673904761904762,0.24584256841423,0.687619047619048,0.265985979863209,0.683809523809524,0.215205183888885,0.687619047619048,0.265985979863209,0.683809523809524,0.215205183888885
200,20,empirical,4,0.504272155107575,0.885506086332761,5,0.792757053187734,0.689772842134265,46.3878699556486,0.675428571428571,0.281566988796437,0.663238095238095,0.276803626500147,0.653714285714286,0.200325211218697,0.681142857142857,0.273344454533082,0.685714285714286,0.243249723045756
200,20,OAS,5,0.529328366219595,0.888100705515972,5,0.797926230201855,0.697236850587816,45.7942656136953,0.674285714285714,0.286209099185636,0.683428571428571,0.275526574111386,0.686857142857143,0.24367088421254,0.683428571428571,0.275526574111386,0.686857142857143,0.24367088421254
200,21,empirical,5,0.555202613936797,0.929957529075744,5,0.746412825740868,0.0189840734071194,88.9122273711552,0.688,0.292000387863197,0.694857142857143,0.318555032296545,0.68952380952381,0.220445235809998,0.694857142857143,0.318555032296545,0.68952380952381,0.220445235809998
200,21,OAS,5,0.532403769832643,0.93084106426625,5,0.746099097830624,0.0184992938275797,88.9400080747537,0.687619047619048,0.276894365536728,0.697904761904762,0.317741477360852,0.691047619047619,0.221020108540425,0.697904761904762,0.317741477360852,0.691047619047619,0.221020108540425
200,22,empirical,4,0.51139348227769,0.895849571572911,5,0.85602409152615,0.785222822662003,38.2587086685737,0.678095238095238,0.298746626534856,0.672761904761905,0.280332100938892,0.675047619047619,0.20641292348464,0.682666666666667,0.273183090140461,0.684190476190476,0.238521345794022
