record_type,representation,experimental_margin_pkd,pair_stratum,mean_per_ligand_pairwise_concordance,pair_weighted_concordance,evaluated_ligands,evaluated_pairs,excluded_by_experimental_margin,excluded_both_censored_pairs,excluded_by_stratum,predicted_score_ties_half_credit,chance_concordance,difference_from_chance_0_5,mean_within_ligand_spearman,spearman_evaluated_ligands,top1_accuracy_allowing_experimental_ties,top1_evaluated_ligands,ligand_bootstrap_interval_95_low,ligand_bootstrap_interval_95_high,murcko_cluster_bootstrap_interval_95_low,murcko_cluster_bootstrap_interval_95_high,butina_cluster_bootstrap_interval_95_low,butina_cluster_bootstrap_interval_95_high
paired_difference,target_centered_unscaled_minus_absolute_vina,0.5,both_uncensored,0.0408606082361809,,,,,,,,,,,,,,-0.014016009382452456,0.10597102802385373,-0.015752732028757002,0.10528409375935309,-0.01483442679638705,0.1063706124627466
paired_difference,target_centered_unscaled_minus_absolute_vina,0.5,floor_vs_uncensored,-0.02382894501540534,,,,,,,,,,,,,,-0.0475495577017669,-0.0010705699920845785,-0.048257223073275686,-0.00042664737435613176,-0.04836015678777961,-0.0002466940317355897
paired_difference,target_centered_unscaled_minus_absolute_vina,1.0,all_informative,-0.006294915473911641,,,,,,,,,,,,,,-0.03217526356437564,0.019691875633710578,-0.03176487850000262,0.019167163703798503,-0.032964730454186644,0.019768218250258634
paired_difference,target_centered_unscaled_minus_absolute_vina,1.0,both_uncensored,0.012374294817794547,,,,,,,,,,,,,,-0.03636815229147803,0.0618844717831873,-0.03570139952066161,0.06050079227775908,-0.036978627236310756,0.0642485676551541
paired_difference,target_centered_unscaled_minus_absolute_vina,1.0,floor_vs_uncensored,-0.012514406804303994,,,,,,,,,,,,,,-0.04095246615820011,0.015462185128721507,-0.041360774389938675,0.01556210464999438,-0.0406149637090224,0.016965458913676706
paired_difference,column_standardized_minus_absolute_vina,0.0,all_informative,-0.015771647170110138,,,,,,,,,,,,,,-0.03557853239302404,0.003219247585248953,-0.03590306011013628,0.0029778255779564287,-0.037126045762773105,0.005028662525487283
paired_difference,column_standardized_minus_absolute_vina,0.0,both_uncensored,0.022618188689617263,,,,,,,,,,,,,,-0.022437353474491144,0.06901939420891574,-0.020657705192351935,0.06958368281367286,-0.02087666527184537,0.070027566880847
paired_difference,column_standardized_minus_absolute_vina,0.0,floor_vs_uncensored,-0.020932439662102585,,,,,,,,,,,,,,-0.044936663447509954,0.002857448204511373,-0.045098555578467946,0.002297216901443052,-0.04491118803666463,0.004397742299703376
paired_difference,column_standardized_minus_absolute_vina,0.5,all_informative,-0.019958422270049892,,,,,,,,,,,,,,-0.04157839820068908,0.0007822795258394479,-0.04214975035272799,0.0022120887658701144,-0.04358508130524773,0.003342927464316261
paired_difference,column_standardized_minus_absolute_vina,0.5,both_uncensored,0.05296714919803024,,,,,,,,,,,,,,-0.007900447080269449,0.12333720007111591,-0.009632914869496793,0.12478128842942238,-0.010405387996319751,0.12327908206960715
paired_difference,column_standardized_minus_absolute_vina,0.5,floor_vs_uncensored,-0.029241028689970184,,,,,,,,,,,,,,-0.05528328559714829,-0.0037534568629657276,-0.05435213441337491,-0.004387425653224125,-0.055649531111772295,-0.003713745688132421
paired_difference,column_standardized_minus_absolute_vina,1.0,all_informative,-0.007310102878787363,,,,,,,,,,,,,,-0.034592543874750616,0.01918619555185569,-0.03426990654567139,0.020256737255725465,-0.03701577948958296,0.02281739267757968
paired_difference,column_standardized_minus_absolute_vina,1.0,both_uncensored,0.0305477838514454,,,,,,,,,,,,,,-0.025820162688483767,0.08703157753607388,-0.027692238426882603,0.08813376800017307,-0.028129180158426734,0.09156729291037843
paired_difference,column_standardized_minus_absolute_vina,1.0,floor_vs_uncensored,-0.01721410962261772,,,,,,,,,,,,,,-0.04721444684680807,0.01315528813311728,-0.0468190897460416,0.012397925755754999,-0.04742520850521283,0.014388012571618567
paired_difference,absolute_vina_minus_docking_target_prior,0.0,all_informative,0.017398814252760714,,,,,,,,,,,,,,-0.024592171323664983,0.05539217495753287,-0.021835724345191033,0.057698144053108566,-0.025043848555826947,0.05908599384089402
paired_difference,absolute_vina_minus_docking_target_prior,0.0,both_uncensored,-0.016994045370395915,,,,,,,,,,,,,,-0.07912524974514865,0.04551702811233962,-0.08256578062611558,0.04527865355954999,-0.0807925737044106,0.04760895885160589
paired_difference,absolute_vina_minus_docking_target_prior,0.0,floor_vs_uncensored,0.012274785535668829,,,,,,,,,,,,,,-0.03301435297696716,0.054833127455352286,-0.033477408303529244,0.05578534493043856,-0.03578957175552238,0.059275389591396714
paired_difference,absolute_vina_minus_docking_target_prior,0.5,all_informative,0.003436963480244009,,,,,,,,,,,,,,-0.038534469664455145,0.045410461346966115,-0.03793443818656358,0.04479885944633528,-0.04135143644883618,0.046299570394221924
paired_difference,absolute_vina_minus_docking_target_prior,0.5,both_uncensored,-0.010498741810341829,,,,,,,,,,,,,,-0.1001325743705693,0.07304637821560643,-0.0975949332268707,0.0761025527906079,-0.09519534803780942,0.07755223745872317
paired_difference,absolute_vina_minus_docking_target_prior,0.5,floor_vs_uncensored,-0.0019318263523983128,,,,,,,,,,,,,,-0.049475119874517345,0.043690863249229876,-0.048657934681684056,0.04236463994243385,-0.050331956385270084,0.04376211857806077
paired_difference,absolute_vina_minus_docking_target_prior,1.0,all_informative,0.0122274244779986,,,,,,,,,,,,,,-0.038088046922315495,0.06796897745357457,-0.03701943495430237,0.0687130911045714,-0.039600390009843674,0.07155484985575875
paired_difference,absolute_vina_minus_docking_target_prior,1.0,both_uncensored,-0.015889977536492426,,,,,,,,,,,,,,-0.11452617195362415,0.0871795783756283,-0.11393491171812063,0.08777987449547385,-0.11156895737747516,0.08983661002825964
paired_difference,absolute_vina_minus_docking_target_prior,1.0,floor_vs_uncensored,0.008629043559043367,,,,,,,,,,,,,,-0.04423778852875242,0.06624889166828096,-0.044584775496252886,0.06641605799777034,-0.04649281571058252,0.06966929345482435
hit_detection_auc,absolute_vina,0.0,floor_vs_uncensored,0.5473020602833384,,56.0,4308.0,,,,,,,,,,,0.4994591313834691,0.5959590149474663,0.5000068717694651,0.594646339544688,0.49780580553459663,0.5988206642100314
hit_detection_auc,target_centered_unscaled,0.0,floor_vs_uncensored,0.5298303695839356,,56.0,4308.0,,,,,,,,,,,0.48101970697176627,0.5795884860404803,0.4789192067478856,0.5791191570381394,0.47655359898347965,0.5841279006651343
hit_detection_auc,column_standardized,0.0,floor_vs_uncensored,0.5263696206212357,,56.0,4308.0,,,,,,,,,,,0.47536946652003753,0.5756065961955098,0.4760521136863149,0.5761301796543562,0.4713416317361533,0.5798145616038234
hit_detection_auc,target_centered_residual_scaled,0.0,floor_vs_uncensored,0.5074363273111852,,56.0,4308.0,,,,,,,,,,,0.4559308431525792,0.5588113409710508,0.4538141223161638,0.5584561199493372,0.4480438252058617,0.5634062962817732
hit_detection_auc,two_way_residual,0.0,floor_vs_uncensored,0.5342054693990863,,56.0,4308.0,,,,,,,,,,,0.4853761961862491,0.5838559831431069,0.48383809897159824,0.5840153120925934,0.4805084074849496,0.5879459609326092
hit_detection_auc,docking_target_prior,0.0,floor_vs_uncensored,0.5350272747476695,,56.0,4308.0,,,,,,,,,,,0.4954327503355599,0.5787524115047163,0.49547579605121606,0.5762802382512077,0.49614152506478026,0.5783734747323866
