evaluation_identity,representation,experimental_margin_name,experimental_margin_percentage_points,pairwise_concordance,evaluated_pairs
JMBATVPHKFZTAF-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6447368421052632,152
JOAWBRMGMMCJGS-ZBFHGGJFSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.7235772357723578,123
JONFDFIXMPXTRH-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.3888888888888889,90
JONPLOXVIREWEK-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6153846153846154,65
KCAJXIDMCNPGHZ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.9,20
KCJAPLFLYYZXFD-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.49193548387096775,124
KFAFRWFUXQYYSW-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5166666666666667,120
KFMQOHDPKOQCMU-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.3942307692307692,104
KJUCPVIVNLPLEE-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.47468354430379744,158
KKVSVOHZYJFTQM-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.509090909090909,110
KPILPRJNCZJVNG-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.567741935483871,155
KTEIFNKAUNYNJU-GFCCVEGCSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.506578947368421,152
LIHQCVPFINJLRH-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.4520547945205479,73
LOAIUSJMQXSEBK-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.4628099173553719,121
LVHOFIUXRMSCFN-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.48854961832061067,131
MAOSUPNJVJGJEU-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.49411764705882355,85
MDEAKINSCUXXNF-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6267605633802817,142
MKVMEJKNLUWFSQ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.4503311258278146,151
MNHRKQKSNCFFOW-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5766423357664233,137
MUJSVAMMIKEZPF-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.547945205479452,73
MVCOAUNKQVWQHZ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.2734375,128
MZTUKIVBKFNLSN-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5032258064516129,155
NDRPTJVBXDZQSJ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.4174757281553398,103
NFLNGTZCZDPIPL-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5972222222222222,72
NHJSWORVNIOXIT-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.11494252873563218,87
NPHKXSDZIKFIRU-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.36666666666666664,90
NPRGDRYIMFLLIG-HNNXBMFYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6736842105263158,95
NPRGGISRWJDWPO-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.42,50
NWZJBVCVSXFQRM-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.33070866141732286,127
OCINIHGZWSHFSH-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5074626865671642,134
OGNYUTNQZVRGMN-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5251798561151079,139
OHVZOXZMVPDEDV-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.44680851063829785,94
OMZCMEYTWSXEPZ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.4897959183673469,147
OSVNSMJGPXYEBY-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5476190476190477,84
OVNJVYZXVSMONK-CQSZACIVSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5748502994011976,167
PDMUGYOXRHVNMO-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.7435897435897436,39
PTFWTMLTKFRZKM-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.3380281690140845,71
PXRULJZQXIUNTM-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.3924050632911392,79
QBUKWINFURUTNN-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6181818181818182,110
QEIJYXMTALGXJH-GDLZYMKVSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5754716981132075,106
QEIJYXMTALGXJH-LJAQVGFWSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6578947368421053,114
QLCDVXBLLOIZEO-UTKZUKDTSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6590909090909091,88
QUKIIQWKXMTFAE-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5339805825242718,103
QVWIVWPIJUYRRF-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.2638888888888889,72
RGYLSTMWQZFYAE-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6956521739130435,69
RITAVMQDGBJQJZ-FMIVXFBMSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5984251968503937,127
RLXHHNOPSKGTDC-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6220472440944882,127
RNXPIGAWEIQILT-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.8382352941176471,68
ROZXJVHSZADRDQ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5930232558139535,86
RPSIDICSSBFGPU-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6708860759493671,79
RTDGHNXXZKSIDE-OAHLLOKOSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5240963855421686,166
SAYGKHKXGCPTLX-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6585365853658537,164
SIXVRXARNAVBTC-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.48672566371681414,113
SJMSBWUNRHAZIS-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.4921875,128
SLIYJTVHXLYNJL-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.43089430894308944,123
SPESUKLLJMFRNX-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.8059701492537313,67
SUDAHWBOROXANE-SECBINFHSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.4528301886792453,53
TWOLOZGQZKJZKJ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5161290322580645,155
TXXYVBLFLGPQOR-GDBMZVCRSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6057692307692307,104
TXXYVBLFLGPQOR-GOEBONIOSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6956521739130435,69
UHBZCEYZFPBQEU-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5833333333333334,108
UJLAWZDWDVHWOW-YPMHNXCESA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6164383561643836,73
UJPJYIXFJSSTRL-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5568181818181818,88
VBJULRMRDQBSIN-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.21875,64
VBVQRWCLJVUBMP-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.574468085106383,94
VFCFJSWYTMMESK-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6016260162601627,123
VNDDOAWIHYNTOI-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.45806451612903226,155
VQYHPUHKYSSEOB-ZDUSSCGKSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.8252427184466019,103
VRFCECOEWLDCBE-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.39375,160
VYPFXAQENHJVIR-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6538461538461539,104
WHARNYOKNQYQGR-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.4726027397260274,146
WLALQQYUBWGRLL-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5619834710743802,121
WNZMTWAJENZPDM-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5845070422535211,142
WOZKSDHVBUBBLG-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.45098039215686275,102
WQQPBXGJFFKXKX-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5655172413793104,145
WXOGYBWIHWKUMA-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5677966101694916,118
WYSOLHCQRQBXQP-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6018518518518519,108
XCAXPNXUNVKBEX-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.34108527131782945,129
XDLYKKIQACFMJG-WKILWMFISA-N,two_way_residual,absolute_difference_gt_10,10.0,0.35714285714285715,28
XGMKXFYSDRBOQV-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.7349397590361446,83
XNOBOZRCPWKBSS-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.46987951807228917,83
XWODEDHTMYVLNJ-SNVBAGLBSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.39285714285714285,56
XYASHXPUZJDWIO-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.4424778761061947,113
XYKNCRFMAKMJKI-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.7037037037037037,54
YDRWIFAFQIMEOP-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.47413793103448276,116
YJFKREHADGLMHG-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.45394736842105265,152
YOELZIQOLWZLQC-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6339285714285714,112
YVFNRXBPVWUZRV-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.2222222222222222,18
YVNIOYKTDJGJGM-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,1.0,16
YXAQBFXRVSBMEL-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5277777777777778,72
YYZTVTZCYVZGRB-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.4017857142857143,112
ZNCKHZJGGNFHHC-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.47560975609756095,164
ZOLVPLVVVCAWCK-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5277777777777778,72
ZOTNSCLLJKXGSD-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.5,178
ZRDJTQFOUXSKBC-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.4266666666666667,75
ZTWJDVNPCLUQPU-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.6701030927835051,97
ZZAALKZEEDABCI-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_10,10.0,0.7294117647058823,85
AHJRHEGDXFFMBM-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.15,20
AJLPDJZYNSSQJO-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6482758620689655,145
ANERBUIPYRATIP-VLIAUNLRSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5625,32
AQJWACKPYCXBCF-SFHVURJKSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.603448275862069,116
ASKIKAANLSSJGL-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.7884615384615384,52
ASUBFYXRDNJNOB-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.0625,32
AXWDQRXGOKDXJT-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6388888888888888,72
BAVKHKJJAGWXBX-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.664,125
BBQOARXEMKNYLC-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5901639344262295,61
BSBQPLUISHJULY-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.375,144
BURBAFXROHRDAV-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.9230769230769231,39
BVFBTDPKGZCIBA-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6578947368421053,76
CCZQCOZJIRYKNS-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.3269230769230769,52
CNJVEOVFYHCDGZ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.39215686274509803,51
COKWOGHRTHBMJL-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5208333333333334,96
CXEXTPDLKDYOMC-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5263157894736842,38
CYGVOJDKMSFPSA-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.49295774647887325,71
DANPUZSWWCDWEM-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.48863636363636365,88
DIJIJDANNOSBAG-LLVKDONJSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.23529411764705882,68
DJNZZLZKAXGMMC-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5862068965517241,87
DKXHSOUZPMHNIZ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5675675675675675,111
DKXUHTCPDJKABE-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.3148148148148148,54
DTRYLKVJZPTTIX-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.2898550724637681,69
DUACVOORSOOZRH-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.423728813559322,118
DWBXNQKRJAOIHK-NRFANRHFSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.7341772151898734,79
FAICIPSJBXCWEZ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.7391304347826086,69
FBHNLBFMQWTPTN-WBVHZDCISA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5970149253731343,67
FISKNRRMNMXILF-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5042735042735043,117
FLUPOKVTJQLXSE-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.2605042016806723,119
FMTCKHIVPRUMEG-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.265625,64
FOHZGCHKLPIBBX-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6666666666666666,39
FTHCHPDGJBUELK-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.44565217391304346,92
FUWKNYZEQAGYBA-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5,62
GALNGZPXDPAWDR-QGZVFWFLSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5968992248062015,129
GBRORGYPYNNDGL-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6296296296296297,108
GFMMXOIFOQCCGU-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.1,20
GIWGYHXKKYZEQA-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5510204081632653,98
GVVAOKGDOGVPSI-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.7590361445783133,83
GWTAEVKZCDFFEX-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5087719298245614,114
HABRRQSUPGOZTD-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.20454545454545456,44
HCRQPXYLXXLKPT-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.4782608695652174,92
HEKAIDKUDLCBRU-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.2702702702702703,74
HESLKTSGTIBHJU-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6302521008403361,119
HNQXYQNMPSACKT-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6831683168316832,101
HVNQYDHDQBJAAH-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.4444444444444444,36
HZJDBCYRQSJNLZ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.375,80
IAUZTOZLTFSMIE-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6491228070175439,114
IBAYIPZJRQHHLX-OAHLLOKOSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.65625,96
IBCXZJCWDGCXQT-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.36666666666666664,30
IFPPYSWJNWHOLQ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6642335766423357,137
IHKGTVZWLMITRF-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6162790697674418,86
IJMSMJUUYYSKBT-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6507936507936508,63
INZKYFAYQUYDOC-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.3181818181818182,110
ISXAVIPPPMJTPN-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5454545454545454,44
IYWBGQMZDRCNAW-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.1,20
JIJYWPGTRDMEFZ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.868421052631579,38
JIQRMBNAYWCUEG-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5285714285714286,70
JMBATVPHKFZTAF-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6822429906542056,107
JOAWBRMGMMCJGS-ZBFHGGJFSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.75,92
JONFDFIXMPXTRH-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.35,40
JONPLOXVIREWEK-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6764705882352942,34
KCAJXIDMCNPGHZ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.9,20
KCJAPLFLYYZXFD-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.4528301886792453,106
KFAFRWFUXQYYSW-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5306122448979592,98
KFMQOHDPKOQCMU-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.41379310344827586,58
KJUCPVIVNLPLEE-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.4496124031007752,129
KKVSVOHZYJFTQM-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5384615384615384,78
KPILPRJNCZJVNG-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5769230769230769,130
KTEIFNKAUNYNJU-GFCCVEGCSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5284552845528455,123
LIHQCVPFINJLRH-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.4444444444444444,72
LOAIUSJMQXSEBK-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5764705882352941,85
LVHOFIUXRMSCFN-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.49019607843137253,102
MAOSUPNJVJGJEU-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5,82
MDEAKINSCUXXNF-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6333333333333333,120
MKVMEJKNLUWFSQ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.42857142857142855,140
MNHRKQKSNCFFOW-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6274509803921569,102
MUJSVAMMIKEZPF-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.4807692307692308,52
MVCOAUNKQVWQHZ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.256198347107438,121
MZTUKIVBKFNLSN-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6033057851239669,121
NDRPTJVBXDZQSJ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.39215686274509803,51
NFLNGTZCZDPIPL-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.717948717948718,39
NHJSWORVNIOXIT-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.1232876712328767,73
NPHKXSDZIKFIRU-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.3953488372093023,43
NPRGDRYIMFLLIG-HNNXBMFYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6986301369863014,73
NPRGGISRWJDWPO-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.0,16
NWZJBVCVSXFQRM-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.3684210526315789,76
OCINIHGZWSHFSH-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5360824742268041,97
OGNYUTNQZVRGMN-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5268817204301075,93
OHVZOXZMVPDEDV-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.3484848484848485,66
OMZCMEYTWSXEPZ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.4322033898305085,118
OSVNSMJGPXYEBY-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5769230769230769,52
OVNJVYZXVSMONK-CQSZACIVSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5804195804195804,143
PDMUGYOXRHVNMO-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.7435897435897436,39
PTFWTMLTKFRZKM-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.38,50
PXRULJZQXIUNTM-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.43859649122807015,57
QBUKWINFURUTNN-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6125,80
QEIJYXMTALGXJH-GDLZYMKVSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.7321428571428571,56
QEIJYXMTALGXJH-LJAQVGFWSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6455696202531646,79
QLCDVXBLLOIZEO-UTKZUKDTSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.8,35
QUKIIQWKXMTFAE-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.4823529411764706,85
QVWIVWPIJUYRRF-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.16981132075471697,53
RGYLSTMWQZFYAE-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.7096774193548387,31
RITAVMQDGBJQJZ-FMIVXFBMSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5981308411214953,107
RLXHHNOPSKGTDC-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.589041095890411,73
RNXPIGAWEIQILT-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.7575757575757576,33
ROZXJVHSZADRDQ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.7592592592592593,54
RPSIDICSSBFGPU-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.9318181818181818,44
RTDGHNXXZKSIDE-OAHLLOKOSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5259259259259259,135
SAYGKHKXGCPTLX-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6694915254237288,118
SIXVRXARNAVBTC-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.4423076923076923,52
SJMSBWUNRHAZIS-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.49230769230769234,65
SLIYJTVHXLYNJL-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5056179775280899,89
SPESUKLLJMFRNX-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.8541666666666666,48
SUDAHWBOROXANE-SECBINFHSA-N,two_way_residual,absolute_difference_gt_20,20.0,1.0,20
TWOLOZGQZKJZKJ-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5294117647058824,119
TXXYVBLFLGPQOR-GDBMZVCRSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.4888888888888889,45
TXXYVBLFLGPQOR-GOEBONIOSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.64,50
UHBZCEYZFPBQEU-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.7307692307692307,52
UJLAWZDWDVHWOW-YPMHNXCESA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6,70
UJPJYIXFJSSTRL-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5647058823529412,85
VBJULRMRDQBSIN-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.15384615384615385,26
VBVQRWCLJVUBMP-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.7592592592592593,54
VFCFJSWYTMMESK-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.6172839506172839,81
VNDDOAWIHYNTOI-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.47058823529411764,119
VQYHPUHKYSSEOB-ZDUSSCGKSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.8541666666666666,48
VRFCECOEWLDCBE-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.41304347826086957,138
VYPFXAQENHJVIR-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.717948717948718,39
WHARNYOKNQYQGR-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.41975308641975306,81
WLALQQYUBWGRLL-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.5662650602409639,83
WNZMTWAJENZPDM-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.625,120
WOZKSDHVBUBBLG-UHFFFAOYSA-N,two_way_residual,absolute_difference_gt_20,20.0,0.3958333333333333,48
