calibration_ligands,repetition,calibration_vs_full_map_spearman,panel_overlap_with_full_source,panel_jaccard_with_full_source,calibration_panel_index_lexicographic,top5pct_on_both_experimental_maps,DAVIS_mean_nearest_distance,DAVIS_oracle_mean_nearest_distance,DAVIS_absolute_loss_vs_oracle,DAVIS_fraction_all_panels_no_worse,DAVIS_exact_rank_best_is_1,DAVIS_median_headroom_captured,PKIS2_mean_nearest_distance,PKIS2_oracle_mean_nearest_distance,PKIS2_absolute_loss_vs_oracle,PKIS2_fraction_all_panels_no_worse,PKIS2_exact_rank_best_is_1,PKIS2_median_headroom_captured
200,61,0.903794384712,6,0.6,109834,False,0.3024955946,0.250758185607,0.0517374089926,0.101341589267,20621,0.468131303876,0.415913357519,0.385165064644,0.0307482928756,0.0604648877095,12301,0.476031928824
200,62,0.935868970142,5,0.454545454545,99208,False,0.325778644927,0.250758185607,0.0750204593198,0.290117450489,59035,0.228777887066,0.455850466568,0.385165064644,0.0706854019241,0.705066588039,143474,-0.204518698199
200,63,0.927748280654,4,0.333333333333,181961,False,0.319519163002,0.250758185607,0.0687609773946,0.23290087965,47392,0.293126345073,0.435344644717,0.385165064644,0.0501795800733,0.336915818959,68556,0.144911950405
200,64,0.944178844353,6,0.6,96449,False,0.295332008867,0.250758185607,0.0445738232604,0.0616639638311,12545,0.54177409112,0.420785814383,0.385165064644,0.0356207497396,0.107798909037,21933,0.393002544552
200,65,0.888044108548,3,0.230769230769,77532,False,0.342512454538,0.250758185607,0.0917542689308,0.44765836159,91094,0.0567516941768,0.434308538062,0.385165064644,0.0491434734181,0.317101577473,64527,0.162567786058
200,66,0.910667232493,6,0.6,97008,False,0.355281031833,0.250758185607,0.104522846226,0.567610201976,115502,-0.0745112872842,0.431040244283,0.385165064644,0.0458751796392,0.257830851639,52463,0.218261336081
200,67,0.905924656536,5,0.454545454545,101748,False,0.320248614865,0.250758185607,0.0694904292584,0.239417170377,48719,0.285627465264,0.418433156246,0.385165064644,0.033268091602,0.0829082510197,16870,0.433093152231
200,68,0.922881309262,5,0.454545454545,84191,False,0.349408169051,0.250758185607,0.0986499834436,0.513204580078,104431,-0.0141373348292,0.43488104954,0.385165064644,0.049715984896,0.327962062018,66734,0.152811870958
200,69,0.904348981026,8,1,110244,True,0.265664673778,0.250758185607,0.0149064881707,0.00128261831048,258,0.846758958721,0.412189974543,0.385165064644,0.027024909899,0.0358346847511,7289,0.539480452761
200,70,0.938509781563,8,1,110244,True,0.265664673778,0.250758185607,0.0149064881707,0.00128261831048,258,0.846758958721,0.412189974543,0.385165064644,0.027024909899,0.0358346847511,7289,0.539480452761
