target_a,target_b,replicated_endpoint_positive,docking_raw_column_z,docking_standard_centered,docking_within_ligand_ordinal,docking_heavy_atom_efficiency,experimental_DAVIS_centered,experimental_PKIS2_centered,experimental_PKIS1_centered,experimental_KiRHub_centered
KIT,PLK1,False,0.7334054672134996,-0.16603394403296215,-0.06839589633013307,-0.11585695597400789,-0.44363985237494585,-0.3512665160295247,-0.36083547277561445,-0.48678838328982527
KIT,ROCK1,False,0.6954872283546398,-0.30014850410229255,-0.2907035226517495,-0.2577683537696604,-0.4486976274734535,-0.2870979480164075,-0.3586177696835055,-0.3814516696562215
KIT,SRC,False,0.6848086959085556,-0.3117292198642683,-0.2605362222873544,-0.30592755415645145,0.0194710660229133,0.10920820427514673,0.37394015606705683,-0.09780296090373743
LCK,MAP2K1,False,0.8083935742014253,0.06339882026859193,0.027036522460815636,0.0049098944747814465,0.011350523883930935,-0.1174790754844052,-0.5340745877092313,-0.23082625175590799
LCK,MAPK1,False,0.7472932727052669,-0.11766331669904914,-0.1338189592246949,-0.08704124526574375,-0.5639159419358706,-0.41668180241102176,-0.5291707292688473,-0.7362166936819207
LCK,MAPK14,False,0.7881678206005234,0.10099579473230788,0.07342592400640523,0.10821600959437858,-0.0528517383085829,-0.05290134649003001,-0.016991579644684257,-0.0603235624650962
LCK,MAPKAPK2,False,0.8210288496719063,-0.0035676823261822656,-0.01218114502391808,-0.019895706591281127,-0.6345105647143405,-0.3336780580676374,-0.4238696671333173,-0.7315830042543181
LCK,MET,False,0.6395033220192506,-0.39231393443426427,-0.3331616962377314,-0.3620727388142192,-0.06307828264128394,-0.07121747942092328,0.06439705956502535,-0.1066745628105684
LCK,PLK1,False,0.8337745080964523,0.1283698373890682,0.027876703326518478,0.11791897836554244,-0.4244966807684838,-0.31503994574243177,-0.27061282211345444,-0.6921815801460008
LCK,ROCK1,False,0.8416932748851391,0.1939876987750149,0.1267032614431551,0.11299372095934981,-0.4878813094332867,-0.30289156914138504,-0.323966255810721,-0.6225461809655787
LCK,SRC,True,0.8925432273406764,0.468820312535384,0.4136713049248669,0.4708917486934936,0.7353634619447899,0.5253865424937145,0.7276579217418608,0.632196920883472
MAP2K1,MAPK1,False,0.7271628307914044,-0.17346445942238753,-0.24237269576514947,-0.22488601237448191,-0.18080763083012338,0.16159298125093952,0.9399390197881862,0.25519731058556916
MAP2K1,MAPK14,False,0.7596395491526254,0.005455195272785949,-0.008523480404818496,0.021674713947307276,-0.2614836750470504,-0.0907258602059777,0.06116448538916366,0.06709230795411822
MAP2K1,MAPKAPK2,False,0.8239345179196731,0.04726804127635558,0.09310676817207822,-0.03803871560586997,-0.010349394141749837,0.05576505558225675,0.48359014427770486,0.31701902136889526
MAP2K1,MET,False,0.7040232845948072,-0.10911003663097799,-0.06362672364822873,-0.024292579304889976,0.049878782125875855,-0.08984811861291356,0.08643351096849435,0.1629866566967682
MAP2K1,PLK1,False,0.8042565245624385,0.006664836452947167,-0.12507955946807967,-0.07178849709997685,-0.07415827650687547,0.12444114346095257,0.12341557027493891,0.20424977681691237
MAP2K1,ROCK1,False,0.8535166420202329,0.27782911744080396,0.2317039109002985,0.06587340638738542,0.07169162307799011,-0.015391106593012648,0.40018396984811594,0.20810551694725102
MAP2K1,SRC,False,0.8193647573176802,0.13419722073360224,0.07661273490969804,0.02948940491395044,-0.0017807442564268115,-0.07716143240970869,-0.4698935682755797,-0.14226963082323016
MAPK1,MAPK14,False,0.6749434015849287,-0.23428520485493218,-0.1999040455630217,-0.20209098850042398,0.3110098638048481,0.003273287631418703,0.1216017818979009,0.13653423644601573
MAPK1,MAPKAPK2,True,0.8055424214553562,0.059605361456205395,-0.022397820635189976,0.05839889881736977,0.7918455101999012,0.4264733995153016,0.5536491637471652,0.8839123939720626
MAPK1,MET,False,0.6914987603593276,-0.0673360543478306,-0.06374577205364419,-0.1231954707069121,0.05904440648921526,-0.0009987455144276282,0.05844191404665736,0.15112438809192463
MAPK1,PLK1,False,0.804803879562946,0.10921591918916702,0.08345916543075807,0.1382976252879176,0.4078858929781626,0.2260325757348843,0.1446393360174602,0.8029116368802144
MAPK1,ROCK1,False,0.7521692327841172,-0.10489796477935014,-0.16128813056776228,-0.06962285372731106,0.1980961183046781,0.06445947040669564,0.36615005525260624,0.5459751687134162
MAPK1,SRC,False,0.7550505890940219,-0.06373332632234444,-0.08736277436743604,-0.02552244422504074,-0.4502561476955193,-0.30099986327518596,-0.4808844617386256,-0.5855301415051131
MAPK14,MAPKAPK2,False,0.7615538946839772,-0.11074102399786805,-0.11602858821772805,-0.08354328590483599,0.2612255984025998,0.07351776203156336,0.26199792834141655,0.22358965067240377
MAPK14,MET,False,0.6502475440442448,-0.1735946308424296,-0.1509255819178999,-0.161257321612676,-0.09955760480564903,-0.08686289741738898,-0.032006498511095494,0.009170112235846893
MAPK14,PLK1,False,0.752834270712119,-0.08677314592807109,-0.08834073560952448,-0.09999332359302092,-0.005659860196978135,-0.08679047685974778,-0.04821956715916313,0.003191160754515562
MAPK14,ROCK1,False,0.779917843210256,0.05829385208985536,0.038737654586766236,0.04388666366102191,-0.18169244545293198,-0.10891564725014989,-0.07946264720534775,0.04866988372449337
MAPK14,SRC,False,0.7714103957860163,0.045434814426698084,0.038355838926265144,0.05935759446756621,-0.0021711629436482584,-0.07503733578159197,-0.20722192226702912,-0.2732439194654332
MAPKAPK2,MET,False,0.7290679845696802,-0.13111526040703714,-0.17752887071851547,-0.12762773769821323,0.04960115597400505,0.006357927010392866,0.13258367117117303,0.157193265802694
MAPKAPK2,PLK1,False,0.8366800114522484,0.044036663145321904,-0.0025169918148235703,0.017498799991988803,0.3726718588483996,0.13704228690772166,0.2682626631790705,0.8059232319105119
MAPKAPK2,ROCK1,False,0.8302386389618116,0.03861907895093166,0.09514285886702809,-0.0017514215613472447,0.30442401583894324,0.112640654101905,0.24207516036408708,0.5433206894388922
MAPKAPK2,SRC,False,0.8184444399991512,0.004672744552154191,0.0224379645613317,-0.004301883632309676,-0.48131307412545077,-0.34918715337194206,-0.6229703131880012,-0.5480246453471207
MET,PLK1,False,0.6933235011417926,-0.21801202254351132,-0.16207041204599873,-0.2287885981257385,-0.015833944553009828,0.006743516610227169,-0.03534040692153253,0.05869201339465593
MET,ROCK1,False,0.6682932673827043,-0.2884081353012941,-0.25507899515228827,-0.24464086456865897,-0.0961027276625115,-0.18951605886979303,0.048538417043994184,-0.006675369677830521
MET,SRC,False,0.6512164413837269,-0.3234983708260038,-0.2933010498929199,-0.3089052841423117,-0.11572325942056844,-0.1161723273792884,-0.10530759942788032,-0.11558553125711833
PLK1,ROCK1,False,0.8260054136442803,0.078890317469035,-0.04079181514834127,0.05950703340335157,0.30775127824947907,0.08992637946181978,0.06609863323971703,0.5373922688982024
PLK1,SRC,False,0.8372756198422228,0.1647201577050028,0.04314956373200537,0.1486783379110656,-0.2378768014057578,-0.23536893982536475,-0.29718492944086705,-0.48255802520215235
ROCK1,SRC,False,0.8439983090470161,0.2219034007028182,0.15835750657580516,0.13384635550334667,-0.3645792621224029,-0.20300011231707032,-0.3868969920853187,-0.4634423124123283
