scheme,repetition,raw_pr,residual_pr,pr_increase,residual_to_raw_ratio,raw_pc1_fraction,residual_pc1_fraction,raw_mean_squared_correlation,residual_mean_squared_correlation,n_ligands,n_targets
within_exact_heavy_atom_count,80,1.651718501048471,9.520287450444558,7.868568949396087,5.763868022548219,0.7742081096823318,0.2692892270288903,0.5960355182842922,0.08373024630127432,12651,43
global,81,1.5067278195094842,6.906196518027703,5.399468698518219,4.583572712074845,0.8112891231522731,0.33273202381432787,0.6556824923018035,0.12443553714942901,12651,43
within_exact_heavy_atom_count,81,1.6463561496408843,9.492727277323066,7.846371127682182,5.7659014298903015,0.7755084743065628,0.270215806378608,0.5980544173752829,0.08404246581365604,12651,43
global,82,1.5124918773796447,6.8985179947913995,5.386026117411754,4.5610281271347475,0.8096792591026547,0.33346890931440715,0.6530929700955996,0.12460054406049298,12651,43
within_exact_heavy_atom_count,82,1.650824533839664,9.513727344287576,7.8629028104479115,5.763015480609276,0.7744267558788815,0.26976860331559743,0.5963711815427513,0.08380439939422034,12651,43
global,83,1.5055695710787993,7.00683842316494,5.50126885208614,4.653945296027913,0.8116358986881318,0.3302029419264367,0.6562052317197905,0.12230623653465089,12651,43
within_exact_heavy_atom_count,83,1.6508138731855715,9.475547098875456,7.824733225689885,5.739924562537457,0.7744209434001983,0.2707317289707343,0.5963751865563286,0.08423801298452872,12651,43
global,84,1.5116356010794207,6.938613938769016,5.4269783376895955,4.590136626720307,0.8099203388450468,0.3321656593999124,0.6534764061318243,0.12374293160077943,12651,43
within_exact_heavy_atom_count,84,1.643762092603031,9.443620969191612,7.799858876588581,5.74512638519171,0.7761383613603675,0.2716160041337828,0.5990357945103785,0.08460329021060126,12651,43
global,85,1.5027456369776777,7.030589415879005,5.527843778901327,4.678495976217857,0.8124614582141914,0.3290249435839756,0.6574831039093029,0.12181262296201002,12651,43
within_exact_heavy_atom_count,85,1.6501627730188952,9.497955405370682,7.847792632351787,5.75576880091327,0.7745671058098226,0.2700074243415083,0.5966198911242001,0.08398309893016649,12651,43
global,86,1.5080608114556542,6.9823030222720694,5.474242210816415,4.629987709535671,0.8109520114252099,0.330442166454496,0.6550818816513028,0.1228196786962666,12651,43
within_exact_heavy_atom_count,86,1.6512938630962222,9.439364190734594,7.788070327638372,5.7163442568820075,0.7742871334852868,0.2716078867463064,0.5961949143404808,0.08465218008515861,12651,43
global,87,1.5040899351416417,6.986834469363246,5.482744534221604,4.645223870010997,0.8120545056263153,0.3300012077564292,0.6568741905676428,0.12272457948129444,12651,43
within_exact_heavy_atom_count,87,1.6493101813085438,9.4498885155881,7.800578334279556,5.729600546145096,0.7747638084445162,0.27129405172836396,0.5969406148922484,0.08453138646901483,12651,43
global,88,1.5101322732515632,6.892816713525813,5.38268444027425,4.564379449148812,0.8103277848255367,0.3339029673341879,0.6541506403058304,0.12472329903494525,12651,43
within_exact_heavy_atom_count,88,1.6467353586355595,9.516781217526663,7.870045858891103,5.779180709043627,0.7754224460706328,0.26926078161002215,0.5979112150090222,0.08376986678569301,12651,43
global,89,1.5123633021694771,6.968095971508306,5.455732669338829,4.60742201395168,0.8097399492216213,0.3307638397781387,0.6531505176969544,0.12311863676630011,12651,43
within_exact_heavy_atom_count,89,1.6448928870185084,9.507568107838285,7.862675220819776,5.780053025258966,0.7758848479709928,0.2693247201751805,0.5986076146494155,0.08387411434032739,12651,43
global,90,1.5075268028050672,6.9077823724602885,5.400255569655221,4.582195394209192,0.8110594943174941,0.33411551510166804,0.6553223641970527,0.12440150378324065,12651,43
within_exact_heavy_atom_count,90,1.6451271330891064,9.454075018345778,7.808947885256671,5.746713933648135,0.7758025671126783,0.27068649372435344,0.5985189900282397,0.08448341038264254,12651,43
global,91,1.5102883958163253,6.923103484968522,5.412815089152196,4.583961251471126,0.8103036114794058,0.3327365686802372,0.6540805577441685,0.12407350668863701,12651,43
within_exact_heavy_atom_count,91,1.6549789432500732,9.442649162274583,7.787670219024509,5.7056007877242,0.7733693990537346,0.2714024280635113,0.5948143734824569,0.08461444770684516,12651,43
global,92,1.5087578565109991,6.9223631939753085,5.413605337464309,4.588120727326826,0.810716874180081,0.332513490871732,0.6547682343054079,0.12408932158774857,12651,43
within_exact_heavy_atom_count,92,1.648160935449894,9.471353107786458,7.823192172336563,5.746619097728517,0.775075710003962,0.27044173728029614,0.5973734576509957,0.08428585730005003,12651,43
global,93,1.5031727625915585,7.087507731582349,5.58433496899079,4.715032036213234,0.8123453687410859,0.3270444099873752,0.6572895150291098,0.12064316147607634,12651,43
within_exact_heavy_atom_count,93,1.649678858929855,9.463388802369735,7.81370994343988,5.736503654116429,0.774665826092267,0.2710730599601687,0.5968018868705331,0.0843768294293023,12651,43
global,94,1.5087308403337005,7.014966463637451,5.506235623303751,4.649581142045114,0.8107564720770709,0.3295799279866795,0.654780385297841,0.12213693639331667,12651,43
within_exact_heavy_atom_count,94,1.6495869629945943,9.51293628749369,7.863349324499095,5.766859523564786,0.7747345990955743,0.26944823294007547,0.5968364601711819,0.08381334812702942,12651,43
global,95,1.503893164149027,7.022584269818051,5.518691105669024,4.669603158806668,0.8121359944048503,0.3291996366872077,0.6569632519540012,0.1219786197674346,12651,43
within_exact_heavy_atom_count,95,1.6492823447567888,9.471806960978439,7.82252461622165,5.74298693676685,0.7747736200236217,0.2708542049142837,0.5969510918996682,0.08428067777792114,12651,43
global,96,1.5107864151093737,6.9056658504036,5.394879435294226,4.570908092196251,0.8101340882935352,0.33354048580128326,0.6538570964158145,0.12444692907831569,12651,43
within_exact_heavy_atom_count,96,1.6425965574883572,9.504088348225787,7.86149179073743,5.786015016832977,0.7764401156966694,0.2692188709988743,0.599477746057277,0.08391354086512734,12651,43
global,97,1.5122352783741253,6.896628405203693,5.3843931268295675,4.560552517078281,0.8097542181903119,0.3338050685730789,0.6532078282193677,0.12464120655562566,12651,43
within_exact_heavy_atom_count,97,1.652459105450624,9.435031564772023,7.7825724593214,5.709691413028403,0.7739876148802944,0.27188468989696407,0.5957577141526721,0.08470198638320994,12651,43
global,98,1.512034422278595,6.97804007708788,5.466005654809285,4.615000805717215,0.80982296839252,0.33029316197799785,0.6532977620594517,0.12290925574738397,12651,43
within_exact_heavy_atom_count,98,1.6489461574349906,9.507867775184527,7.8589216177495365,5.76602682405012,0.7748882196224399,0.269652103363684,0.5970776526414678,0.08387072038588458,12651,43
global,99,1.5068576564938945,6.907786712297922,5.400929055804028,4.5842330777086975,0.8112506152262388,0.3330648057220646,0.6556239445060499,0.12440141066921988,12651,43
within_exact_heavy_atom_count,99,1.6541540916420732,9.422648073519529,7.768493981877455,5.696354481803867,0.7735672957394101,0.27204536913520394,0.5951228531573596,0.08484459505614157,12651,43
global,100,1.5118443928829142,6.930925358467006,5.419080965584092,4.584417147091788,0.8098579470348437,0.33222257082925666,0.6533828702153908,0.1239066137706927,12651,43
within_exact_heavy_atom_count,100,1.6457263842457852,9.538978799199626,7.893252414953841,5.79621186760715,0.7756965824431188,0.26917987049961006,0.5982923842659922,0.08351952528066055,12651,43
global,101,1.507728934140056,6.9235146417289055,5.415785707588849,4.592015504217794,0.8110121390395579,0.33316775944715443,0.6552313174365593,0.12406472457277812,12651,43
within_exact_heavy_atom_count,101,1.6442768238589287,9.479340444390028,7.835063620531098,5.7650514237274875,0.7760348266778426,0.2702946085789456,0.5988408164213629,0.0841947756262481,12651,43
global,102,1.5116319667427924,6.974731495254676,5.463099528511883,4.614040751125133,0.8099389092427051,0.3309817369208285,0.6534780344944924,0.12297885428160157,12651,43
within_exact_heavy_atom_count,102,1.6444813081994833,9.495677298929529,7.851195990730045,5.7742689148143596,0.7759867066978572,0.2698412822773648,0.5987633924679354,0.08400895944126441,12651,43
global,103,1.5052682497916832,6.9512826102053,5.446014360413616,4.617969329498115,0.8117163984950454,0.33114970531737586,0.6563413555777282,0.12347401812365139,12651,43
within_exact_heavy_atom_count,103,1.6389559963869593,9.496538936277808,7.8575829398908486,5.794261076693156,0.7773438475528331,0.26962896374631284,0.6008622343502366,0.08399917688441648,12651,43
global,104,1.499833622346034,7.0361120559180605,5.5362784335720265,4.691261718024564,0.8132877258194808,0.32860723177407775,0.6588058733623876,0.12169832422828568,12651,43
within_exact_heavy_atom_count,104,1.64525306772018,9.464859918505734,7.819606850785554,5.752829217708829,0.7757683830763018,0.27067877474927726,0.5984713543706413,0.08436001410490085,12651,43
global,105,1.5113854548557073,6.936942641699006,5.425557186843299,4.589790525912716,0.8099915297245782,0.3320906778970052,0.6535885022997502,0.12377848097737612,12651,43
within_exact_heavy_atom_count,105,1.6501865089246415,9.400105530109547,7.749919021184906,5.69638975914014,0.7745411035654234,0.27280750033825346,0.5966109670092375,0.08510516023632565,12651,43
global,106,1.5084834670973806,6.963566629854013,5.455083162756632,4.616269771423672,0.8108094675611301,0.3311646946862437,0.654891665922131,0.12321420386190768,12651,43
within_exact_heavy_atom_count,106,1.6390417971956672,9.458451070071547,7.8194092728758795,5.770719871973104,0.7773037258621114,0.2710158629373222,0.6008295339382523,0.08443330751928274,12651,43
global,107,1.5102272857616765,6.882585076717771,5.3723577909560944,4.557317392955571,0.8102943868533625,0.334005064028066,0.6541079879861726,0.12494410762364805,12651,43
within_exact_heavy_atom_count,107,1.6506083611700975,9.472740552438875,7.822132191268778,5.738938912028628,0.7744660693119344,0.27040542230496495,0.5964524037889509,0.08427002488517062,12651,43
global,108,1.5058620984726316,6.936442375986643,5.430580277514012,4.6062932210208025,0.8115339565783566,0.3326064536702004,0.6560731326753928,0.12378912522616382,12651,43
within_exact_heavy_atom_count,108,1.6452794549730478,9.409685735339073,7.764406280366025,5.719202112988895,0.7757460444287057,0.2725140534680966,0.5984613741312123,0.08499427183314033,12651,43
global,109,1.5107694219232903,6.945175728799758,5.434406306876468,4.597111662452221,0.8101675154641362,0.3325277543914176,0.6538647188331154,0.12360352429580541,12651,43
within_exact_heavy_atom_count,109,1.6518511305514083,9.501911828889826,7.850060698338417,5.752280973236354,0.7741622574926239,0.27003371051901764,0.5959857500344109,0.08393821603970428,12651,43
global,110,1.502312841870291,6.933611079966928,5.4312982380966375,4.615291094320269,0.8125504120702451,0.3316163443764617,0.6576793746910979,0.123849396196472,12651,43
within_exact_heavy_atom_count,110,1.6466815030607433,9.537642636270247,7.890961133209504,5.792038483788336,0.775440727333506,0.2687292097102895,0.5979315487090746,0.08353456139619858,12651,43
global,111,1.5060360196757536,6.942089926148333,5.43605390647258,4.609511217163949,0.8115016300676594,0.3322531792375231,0.6559946179466264,0.12366905032320318,12651,43
within_exact_heavy_atom_count,111,1.649491857629339,9.445460552021135,7.795968694391796,5.726285042471332,0.7747222928502533,0.271372528147414,0.5968722449874136,0.08458217590388506,12651,43
global,112,1.510490079715655,6.945092995400173,5.4346029156845175,4.597907055905699,0.8102576754797967,0.3321348349095568,0.6539900443956861,0.12360528035330125,12651,43
within_exact_heavy_atom_count,112,1.6512411340701154,9.429374188178645,7.77813305410853,5.710476800524188,0.7742978135943952,0.2716732850850774,0.5962147129207916,0.08476709043631307,12651,43
global,113,1.5111681119861748,7.0006415414646845,5.48947342947851,4.632602743491937,0.8100745131062171,0.3294618975164944,0.6536859286745146,0.12243557640672298,12651,43
within_exact_heavy_atom_count,113,1.644025816706729,9.474437796436833,7.830411979730104,5.762949523150304,0.7760856551557003,0.27061005057393017,0.598935881649128,0.08425066359226166,12651,43
global,114,1.5059536956902575,6.975041370824099,5.469087675133841,4.631643981342382,0.8115386055593814,0.3307818044988576,0.6560317799035079,0.12297233301099876,12651,43
within_exact_heavy_atom_count,114,1.6443303808722458,9.492809378658771,7.8484789977865255,5.773054788188763,0.7760248328486533,0.2699443823011889,0.5988205362556788,0.08404153302420955,12651,43
global,115,1.5054746333165907,6.924839781184422,5.419365147867831,4.599771811451157,0.8116524550242619,0.33231771323817466,0.6562481145938884,0.12403642731144368,12651,43
within_exact_heavy_atom_count,115,1.645934612384712,9.452378536022394,7.806443923637682,5.742863941798586,0.7756038646179535,0.2709630024289813,0.5982136817941167,0.08450284644816888,12651,43
global,116,1.5064791723019686,6.959980930252508,5.453501757950539,4.620031300942144,0.811373067957539,0.3313751803607348,0.6557946437310708,0.12328994874210292,12651,43
within_exact_heavy_atom_count,116,1.64343108798222,9.507920887554594,7.8644897995723735,5.785408927141737,0.7762399608684598,0.2692320453846007,0.5991612422276102,0.08387011887131093,12651,43
global,117,1.505359861818767,6.961094716228925,5.455734854410158,4.624206405914511,0.8116748379818516,0.33155095510686594,0.6562999634811516,0.12326641259781154,12651,43
within_exact_heavy_atom_count,117,1.6491162809234248,9.487203714550178,7.838087433626754,5.752901614213527,0.7748322470830507,0.2704243416224069,0.5970136016745329,0.08410525852400452,12651,43
global,118,1.5110781410972138,6.8782693057490745,5.36719116465186,4.551895179129963,0.8100515565509016,0.33444900064041544,0.6537262673350174,0.12503744310899897,12651,43
within_exact_heavy_atom_count,118,1.6532403494981973,9.410126567483642,7.7568862179854445,5.691928926329355,0.7738174886836765,0.27234964185726707,0.5954649356604962,0.08498917474860827,12651,43
global,119,1.505802558145382,6.895781051386042,5.38997849324066,4.579472264862675,0.8115356504249276,0.3333657829015593,0.6561000156393243,0.12465944818658388,12651,43
within_exact_heavy_atom_count,119,1.6555351295714076,9.513198959580437,7.85766383000903,5.746298456405004,0.7732759215907383,0.2696336623647455,0.5946065433110649,0.08381037651627332,12651,43
global,120,1.5120153985436873,6.882894348735936,5.37087895019225,4.552132442146598,0.8098048230355045,0.3337381889917386,0.6533062812250127,0.1249374236134813,12651,43
within_exact_heavy_atom_count,120,1.6422415957898198,9.530740931219537,7.888499335429717,5.8034950251249855,0.7765368362111581,0.2690303842249021,0.5996124662522565,0.08361229482955636,12651,43
global,121,1.5075220049007383,7.006146725403923,5.498624720503185,4.647459010633306,0.8111015995795956,0.3295051677148937,0.6553245256313901,0.12232066214522413,12651,43
within_exact_heavy_atom_count,121,1.6500533431414968,9.392825571718523,7.742772228577026,5.69243752679883,0.7745903116948005,0.2725217025433326,0.5966610373787091,0.0851895751295833,12651,43
global,122,1.5080597053172966,6.902071818566499,5.394012113249203,4.576789495953212,0.8109056484928767,0.33369036198080254,0.655082379607598,0.1245241288562579,12651,43
within_exact_heavy_atom_count,122,1.6566829044850109,9.460517211037201,7.80383430655219,5.710517797597516,0.7729781183205563,0.27100333936500115,0.5941780953286006,0.0844096676967382,12651,43
global,123,1.5057802064904453,6.907384828640604,5.401604622150158,4.5872463981578,0.8115451356095232,0.3336510066053091,0.6561101081504014,0.12441003383904192,12651,43
within_exact_heavy_atom_count,123,1.6391200251700913,9.537475464183904,7.898355439013813,5.818655935945998,0.7773129895717689,0.26848282767102993,0.6007997226691064,0.08353644291450468,12651,43
global,124,1.512762858007324,6.992468815553883,5.4797059575465585,4.622316563724113,0.8096275808076492,0.3301273996043401,0.6529717168127702,0.12260650618151257,12651,43
within_exact_heavy_atom_count,124,1.6490287101515773,9.451258085564277,7.8022293754127,5.731409057575187,0.7748353818352015,0.27111866104672,0.5970465701486072,0.08451568692334954,12651,43
global,125,1.5030406119114461,6.984075214193892,5.481034602282445,4.646631074932904,0.8123618223071645,0.3302757262943984,0.657349398774428,0.12278247189648071,12651,43
within_exact_heavy_atom_count,125,1.6521864370611274,9.411797179050604,7.759610741989476,5.696570900189751,0.7740649522509825,0.2719876440733329,0.5958599643571102,0.08496986277653498,12651,43
global,126,1.5011365640465515,7.0705270350141545,5.569390470967603,4.710115791167213,0.8128998404140585,0.32786616379347405,0.6582133835865115,0.12099008147300856,12651,43
within_exact_heavy_atom_count,126,1.64636223313897,9.499913235411196,7.8535510022722255,5.7702448733281315,0.7755015688520295,0.27004796041808865,0.5980521195163916,0.08396088402885986,12651,43
global,127,1.5170962961677896,6.856280120123282,5.3391838239554925,4.519344050501184,0.8083726455292656,0.33529953140454705,0.6510385569587728,0.1255148191099885,12651,43
within_exact_heavy_atom_count,127,1.6458843962420784,9.517245795684246,7.8713613994421685,5.782450953064653,0.7756368109325075,0.26961560204050167,0.598232659801372,0.08376461536777756,12651,43
global,128,1.5076860870147857,6.952147247773369,5.444461160758584,4.611137097868033,0.8110439596677991,0.33147669896597837,0.6552506151857653,0.1234557004904117,12651,43
within_exact_heavy_atom_count,128,1.6461486887885615,9.487111348867483,7.8409626600789215,5.76321653899276,0.775562692793685,0.27017084811055186,0.598132789653647,0.08410630917284552,12651,43
global,129,1.5137558527206498,6.913343911430262,5.399588058709613,4.567013827893724,0.8093160255282363,0.33308253646715325,0.6525277613408171,0.12428227328982139,12651,43
within_exact_heavy_atom_count,129,1.6448530668857466,9.53741812485115,7.892565057965404,5.798340482112881,0.7758972949137051,0.2693152345369783,0.5986226827023535,0.0835370882826773,12651,43
global,130,1.5070136944994736,6.935414802123368,5.428401107623895,4.602091425869117,0.8112168424345091,0.3320170498156967,0.6555535951497657,0.12381099392736365,12651,43
within_exact_heavy_atom_count,130,1.648067450241983,9.455789041109146,7.807721590867162,5.737501241057075,0.7750794336633594,0.27099079215407773,0.5974086937210751,0.08446378044446286,12651,43
global,131,1.5083607160278916,6.899288436632441,5.390927720604549,4.574030842437336,0.8108199353535217,0.3341702674801205,0.6549468989284124,0.12458397114475407,12651,43
within_exact_heavy_atom_count,131,1.6455850934799852,9.45091481582606,7.805329722346075,5.7431942312018815,0.7756914001165667,0.2714899048685414,0.5983457982494731,0.08451962143841561,12651,43
global,132,1.5076578582425144,6.8629350413822285,5.355277183139714,4.552050721496183,0.8110224720136366,0.33451190381399726,0.6552633296314978,0.1253700207492024,12651,43
within_exact_heavy_atom_count,132,1.6508760653539993,9.369723371318397,7.718847305964397,5.675606769009178,0.7743587542188494,0.2734279386103384,0.596351822820689,0.08545832575618496,12651,43
global,133,1.5064051891307157,6.919986792607884,5.413581603477168,4.593708812567967,0.8113892971474379,0.3327914665483333,0.6558280207214547,0.12414011171625268,12651,43
within_exact_heavy_atom_count,133,1.6438388825553085,9.463751314135468,7.81991243158016,5.75710394404608,0.7761139753957585,0.27068377985934455,0.5990066990419737,0.08437268531935711,12651,43
global,134,1.5094924163827579,6.9436316526255775,5.434139236242819,4.5999778317964735,0.8105180033487819,0.33203732823167204,0.6544380199992151,0.12363630497697191,12651,43
within_exact_heavy_atom_count,134,1.649065788017493,9.452833582302004,7.803767794284511,5.732235579070621,0.7748274433517407,0.27104785764730005,0.5970326107182611,0.08449763244109963,12651,43
global,135,1.5011830476016392,7.00008081209569,5.498897764494051,4.663042806991025,0.8128740085711728,0.3299773502640378,0.6581922650097741,0.12244729111759058,12651,43
within_exact_heavy_atom_count,135,1.6450769939644458,9.54063533209499,7.895558338130543,5.799506872382404,0.7758401389739074,0.2689972478252882,0.5985379575337417,0.08350088982355976,12651,43
global,136,1.508880990585665,6.916472005768122,5.407591015182456,4.583841965616868,0.8106888398163444,0.33283646534452493,0.6547128581393253,0.12421529620792131,12651,43
within_exact_heavy_atom_count,136,1.6489774547729288,9.454909054156424,7.805931599383495,5.733801288058487,0.7748778300251248,0.27095845000066526,0.5970658682985549,0.08447385765351124,12651,43
global,137,1.5067639049789394,6.9943645394201255,5.487600634441186,4.641977761949301,0.8113094579759131,0.3295596243420161,0.6556662191562157,0.12256682218150221,12651,43
within_exact_heavy_atom_count,137,1.6462867745042382,9.461657125159283,7.815370350655044,5.747271539618946,0.7755194209346701,0.270696109297021,0.5980806229529283,0.0843966297496804,12651,43
global,138,1.5086531344893948,6.987770219341236,5.479117084851842,4.631793789833774,0.8107777948386322,0.33053175140597235,0.6548153372696489,0.12270495672902519,12651,43
within_exact_heavy_atom_count,138,1.6497229699039402,9.445263530167686,7.795540560263746,5.725363410996008,0.774668720974151,0.2710980444727127,0.5967852927063296,0.08458443688194114,12651,43
global,139,1.5150596813716597,6.86826929395056,5.3532096125789,4.533332500626226,0.8089414009313471,0.3342081035155943,0.6519457196292149,0.12525416021219557,12651,43
within_exact_heavy_atom_count,139,1.6487260085110553,9.448294323743136,7.799568315232081,5.730663721545691,0.7749048298086122,0.2713897559983381,0.5971605576499867,0.08454966661458653,12651,43
global,140,1.5075578783618495,7.002422686629948,5.494864808268098,4.644878174918867,0.8110812360762951,0.33021776510159556,0.6553083651315107,0.1223983773165152,12651,43
within_exact_heavy_atom_count,140,1.6431252730983883,9.480406343767884,7.837281070669496,5.769740444616853,0.776305207297714,0.2699735170962827,0.5992771881847233,0.0841826325058586,12651,43
global,141,1.5090276764022754,6.975985536544375,5.4669578601421,4.622834720418157,0.8106693668950826,0.33084091515439734,0.6546469020198703,0.12295246680043356,12651,43
within_exact_heavy_atom_count,141,1.6485847393087951,9.400548335290926,7.751963595982131,5.702192984773297,0.774939885751741,0.2727654967554019,0.5972137693205447,0.08510002989874291,12651,43
global,142,1.5060005039673148,6.9604682023775775,5.454467698410262,4.621823288930747,0.8115034501018143,0.3319580350280188,0.6560106496316291,0.12327965094739964,12651,43
within_exact_heavy_atom_count,142,1.6499841600672982,9.44263038704316,7.792646226975862,5.722861234412106,0.7745980194747093,0.27123112396951593,0.59668705342293,0.08461466329138813,12651,43
global,143,1.4990002394898165,7.016469534888629,5.517469295398813,4.6807661200085455,0.8135066595619684,0.3295177660247421,0.6591853796188947,0.1221056716771439,12651,43
within_exact_heavy_atom_count,143,1.6513224637280408,9.427051754127852,7.775729290399811,5.70878914397207,0.7742814764788423,0.27221312629674593,0.5961841759662075,0.08479383920492291,12651,43
global,144,1.508424802288674,6.93250922016635,5.424084417877676,4.595860005515638,0.8108149606086362,0.33195101710256497,0.6549180615869356,0.12387286524973756,12651,43
within_exact_heavy_atom_count,144,1.645933365860994,9.438267629965846,7.792334264104852,5.734295097073175,0.7756074690130343,0.2711499941158765,0.5982141528743531,0.08466478142833565,12651,43
global,145,1.5094763868945527,6.920372454570921,5.410896067676369,4.584617894426431,0.8105256534225377,0.33234723287614204,0.654445222470945,0.12413186670527365,12651,43
within_exact_heavy_atom_count,145,1.6467424277740885,9.488509541988478,7.841767114214389,5.7619876563295644,0.7754100229677686,0.26988058245145585,0.5979085460852399,0.08409040707835383,12651,43
global,146,1.5077952065612308,6.966013402410713,5.458218195849482,4.619999700289422,0.8110108318799493,0.3315980710771825,0.6552014714200508,0.12316256261442947,12651,43
within_exact_heavy_atom_count,146,1.6518412181183224,9.444633124649135,7.792791906530812,5.717639819769051,0.7741684257223305,0.27127515266397967,0.5959894693260178,0.08459167190632971,12651,43
global,147,1.5037642245143588,6.972935779286618,5.4691715547722595,4.6369874117324015,0.8121434668331577,0.3301080048492184,0.6570216245310101,0.12301665618352733,12651,43
within_exact_heavy_atom_count,147,1.6496836863203996,9.46632243803762,7.816638751717221,5.738265169580566,0.7746857367933107,0.27053139230144424,0.5968000708050164,0.08434330222307011,12651,43
global,148,1.5076981060323835,7.009970257694554,5.50227215166217,4.649452187840042,0.8110518508738375,0.3298480410395478,0.6552452018767426,0.12224095660239118,12651,43
within_exact_heavy_atom_count,148,1.642860541379573,9.467013224677148,7.824152683297575,5.762517868210124,0.7763577049323165,0.27069298672626774,0.5993775928216855,0.08433541055486643,12651,43
global,149,1.5119242452538884,6.840063256175482,5.3281390109215945,4.524078026823938,0.8098080251356353,0.3353511336047215,0.6533471042579104,0.1258688469109791,12651,43
within_exact_heavy_atom_count,149,1.6516997539854938,9.537798287399868,7.8860985334143745,5.774535150462724,0.7742284668801042,0.2692578413763992,0.5960425536271338,0.08353280960531162,12651,43
global,150,1.5058172163883692,6.950333234437587,5.444516018049218,4.6156553124738675,0.8115590730565199,0.33177338685558505,0.6560933971207354,0.12349413621309813,12651,43
within_exact_heavy_atom_count,150,1.6489996298012506,9.567762521374394,7.918762891573143,5.802161715783751,0.7748804385479953,0.268207669165568,0.5970575190368849,0.08319663583567355,12651,43
global,151,1.5019125213718174,7.057291417784214,5.555378896412396,4.698869819221044,0.8126940720933928,0.32770967462052436,0.657861019075621,0.12126164630392051,12651,43
within_exact_heavy_atom_count,151,1.6507127516325941,9.500219343787288,7.849506592154694,5.755222605744909,0.7744500931741862,0.2698454886943978,0.5964131786545799,0.08395741153803205,12651,43
global,152,1.5093882861383678,6.922392201839405,5.4130039157010374,4.586223614832545,0.8105478845791921,0.3333894090294978,0.6544848111947887,0.12408870182661953,12651,43
within_exact_heavy_atom_count,152,1.6419836225700808,9.464166155285762,7.822182532715681,5.7638614814392435,0.7765709572400716,0.27072812841576516,0.5997104125263985,0.08436794338738542,12651,43
global,153,1.5060626489459343,7.041754784740631,5.535692135794696,4.675605486710015,0.8115107910803978,0.32901458216669954,0.6559825980693832,0.1215817252621,12651,43
within_exact_heavy_atom_count,153,1.6500087397873644,9.478539166648176,7.828530426860811,5.744538764000528,0.7746112296641057,0.2706835557724629,0.5966778100584542,0.08420390587719087,12651,43
global,154,1.5053088983198486,6.996001935086757,5.490693036766908,4.647552368085613,0.8117197083209874,0.33041849405987356,0.656322989159907,0.12253256318660109,12651,43
within_exact_heavy_atom_count,154,1.6474420374798349,9.453780995243617,7.806338957763782,5.73846046183542,0.7752391294035654,0.27075114708310927,0.5976445246592709,0.08448677841332462,12651,43
global,155,1.5051400092902498,6.934000577798444,5.428860568508194,4.606880778531812,0.8117550015031372,0.3319763625141827,0.6563993055951918,0.12384110187510579,12651,43
within_exact_heavy_atom_count,155,1.6551557752850397,9.432408390906653,7.777252615621614,5.698804023012437,0.7733301983179801,0.2712527488299314,0.5947482815023116,0.08473216367683761,12651,43
global,156,1.5077054290669218,6.929410201226774,5.421704772159852,4.5959973796175815,0.8110164871872693,0.33257074856529883,0.6552419036587264,0.12393891279309943,12651,43
within_exact_heavy_atom_count,156,1.6467308154317561,9.429893218495955,7.7831624030642,5.726432717555925,0.7753965357360894,0.27144582628820263,0.5979129302887748,0.08476111427590077,12651,43
global,157,1.5090149353476028,7.021915613014571,5.512900677666968,4.653310877534202,0.810677997637319,0.32856602716914657,0.6546526304260065,0.12199250233729766,12651,43
within_exact_heavy_atom_count,157,1.6556520924057623,9.387622109821118,7.731970017415356,5.670045145885895,0.7731903919233186,0.27317576846561104,0.5945628555723467,0.0852499922034224,12651,43
global,158,1.5087285886282353,6.9247793283793335,5.416050739751098,4.589811169864206,0.8107365947034209,0.33237265728104237,0.6547813980609172,0.12403771799552815,12651,43
within_exact_heavy_atom_count,158,1.6497707195845661,9.51246939166672,7.8626986720821535,5.765934186334744,0.7746849689454345,0.2695466919673643,0.5967673306926174,0.083818630527185,12651,43
global,159,1.5135352672725013,6.87806945037177,5.364534183099269,4.544373427628511,0.809366050876097,0.33423482931240056,0.6526263319961368,0.12504176814045567,12651,43
within_exact_heavy_atom_count,159,1.6503556120530543,9.515410411710597,7.865054799657543,5.765672769078756,0.7745424203322275,0.269682518962589,0.596547395833933,0.08378536485124516,12651,43
global,160,1.5074045464397885,6.988986791949145,5.481582245509356,4.636437384016018,0.8111311731608398,0.3298167330673041,0.6553774444317305,0.12267945296016833,12651,43
within_exact_heavy_atom_count,160,1.6532952682960653,9.423406771697193,7.770111503401128,5.699772419604898,0.7738011359761985,0.27175362961788885,0.595444364737978,0.0848358470859037,12651,43
global,161,1.5102362143548396,6.923383441850272,5.413147227495433,4.584305008741884,0.8103070663338704,0.33263355372643905,0.6541039801034295,0.12406752682742757,12651,43
within_exact_heavy_atom_count,161,1.6423644444899865,9.444786195104728,7.802421750614741,5.750724954373738,0.7764786673753267,0.27124412359024586,0.5995658343482414,0.08458991506185778,12651,43
global,162,1.5089511198554475,6.938311247664378,5.4293601278089305,4.5981020566981945,0.810681248372007,0.33214305955965867,0.6546813234669611,0.12374936873139025,12651,43
within_exact_heavy_atom_count,162,1.6512126272960825,9.428192496619229,7.776979869323146,5.709859736270439,0.7743009180560718,0.2718771605386029,0.5962254171090468,0.08478069899051369,12651,43
