analysis,dataset,support,transform,deleted_target,estimate
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,KDR,0.17729138166894667
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,KIT,0.15805073559411525
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,LCK,0.3075983392132863
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MAP2K1,0.20967432260541916
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MAPK1,0.18116735066119474
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MAPK14,0.21957664338685293
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MAPKAPK2,0.1870089039287686
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,MET,0.21956944344445245
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,PLK1,0.19352725178198577
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,ROCK1,0.16198910408716732
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,z_before_center,SRC,0.3340749274005808
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,ABL1,0.11579427364581084
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,AKT1,0.12991336069311446
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,AKT2,0.15762833897328823
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,CDK2,0.22068303453572372
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,CSF1R,0.173953008375933
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,EGFR,0.19476084191326473
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,FGFR1,0.17637938896488828
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,IGF1R,0.17062663498692013
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,JAK2,0.19126646986824108
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,KDR,0.15101399188806489
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,KIT,0.13919408644730843
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,LCK,0.27462020303837575
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MAP2K1,0.15771473828209376
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MAPK1,0.1697170422636619
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MAPK14,0.2059711522307822
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MAPKAPK2,0.15465236278109776
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,MET,0.1995104039167687
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,PLK1,0.1557683538531692
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,ROCK1,0.1765761873905009
geometry_concordance,PKIS1,exact_identity_and_same_Murcko_scaffold_excluded_reference,rank_normal_before_center,SRC,0.2773033815729474
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,ABL1,0.11324734174003946
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,AKT1,0.04734436440140491
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,AKT2,0.060537906721428364
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,CDK2,0.13240868313891188
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,CSF1R,0.1396956614922997
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,EGFR,0.14354647526320166
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,FGFR1,0.1780445879095645
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,IGF1R,0.09506926128584989
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,JAK2,0.09185879183123605
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,KDR,0.05221518018431769
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,KIT,0.10906060963928146
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,LCK,0.1256098361085961
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,MAP2K1,0.10303682417212315
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,MAPK1,0.08729415160938998
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,MAPK14,0.08894050134061157
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,MAPKAPK2,0.06291382907530607
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,MET,0.1127749565886794
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,PLK1,0.09007247612924109
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,PTK2,0.0780616462622525
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,ROCK1,0.036545989756240516
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,raw,SRC,0.12127264058925674
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,ABL1,0.27718948330687104
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,AKT1,0.26005589890957764
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,AKT2,0.29734283352359964
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,CDK2,0.2745581230563319
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,CSF1R,0.322555953583785
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,EGFR,0.30350308581226193
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,FGFR1,0.31983711460151254
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,IGF1R,0.2932208356843243
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,JAK2,0.31371360338017823
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,KDR,0.253813416613086
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,KIT,0.25150222852069093
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,LCK,0.36775096554650155
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,MAP2K1,0.2927571984061375
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,MAPK1,0.2902080681634278
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,MAPK14,0.3270243672007243
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,MAPKAPK2,0.2833007475057627
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,MET,0.3338826997686188
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,PLK1,0.2764144217437136
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,PTK2,0.30172376840880566
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,ROCK1,0.2723554085912863
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,center_then_correlation,SRC,0.37646209765250827
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,ABL1,0.2630791638782821
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,AKT1,0.26023960424621767
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,AKT2,0.28776916112270207
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,CDK2,0.2825291850918746
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,CSF1R,0.31632396873510127
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,EGFR,0.297645509935397
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,FGFR1,0.3114601512507272
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,IGF1R,0.2867351625136139
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,JAK2,0.2916007295726227
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,KDR,0.25537403718720886
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,KIT,0.2502022945671334
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,LCK,0.3778495103377992
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,MAP2K1,0.30900724761292414
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,MAPK1,0.28948899298857966
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,MAPK14,0.3096773346980016
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,MAPKAPK2,0.2809703140923863
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,MET,0.3217983877669742
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,PLK1,0.2741574704649932
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,PTK2,0.30254431891246447
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,ROCK1,0.26854658461161635
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,z_before_center,SRC,0.39101505946366794
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,ABL1,0.3033473736697766
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,AKT1,0.2949319196770286
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,AKT2,0.32554947578370014
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,CDK2,0.30981205194487094
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,CSF1R,0.34640965415283415
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,EGFR,0.32966097617516743
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,FGFR1,0.31994208907959254
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,IGF1R,0.31715851583583743
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,JAK2,0.33561652823157373
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,KDR,0.2836821547761201
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,KIT,0.2776041324952871
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,LCK,0.4089307037226575
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,MAP2K1,0.3489482869477359
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,MAPK1,0.30557633175434223
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,MAPK14,0.3397455243693877
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,MAPKAPK2,0.305756537941713
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,MET,0.3388794849252276
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,PLK1,0.30060054149334947
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,PTK2,0.3255004876939295
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,ROCK1,0.306270912884305
geometry_concordance,DAVIS,molecule_matched_experimental_sensitivity,rank_normal_before_center,SRC,0.42789259361317783
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,ABL1,-0.11188792224890325
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,AKT1,-0.1318995569202238
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,AKT2,-0.1405634505110945
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,CDK2,-0.06973542057587251
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,CSF1R,-0.07370870457120114
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,EGFR,-0.12987529906791412
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,FGFR1,-0.053849282893096616
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,IGF1R,-0.10248395858756841
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,JAK2,-0.11011385356935095
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,KDR,-0.11053200190703635
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,KIT,-0.1058291452890516
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,LCK,-0.09510425277854323
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,MAP2K1,-0.11127907027603914
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,MAPK1,-0.09767962664077298
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,MAPK14,-0.1240544642583772
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,MAPKAPK2,-0.05521395110813684
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,MET,-0.07523083450336138
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,PLK1,-0.11434257546134098
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,PTK2,-0.09025093274197712
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,ROCK1,-0.16908676578006973
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,raw,SRC,-0.10779216802914793
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,ABL1,0.27504100565550005
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,AKT1,0.2849820887296776
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,AKT2,0.3207101523442113
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,CDK2,0.31257637986764475
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,CSF1R,0.3577276524644946
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,EGFR,0.32893665227641533
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,FGFR1,0.3616134577280899
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,IGF1R,0.32279039658483033
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,JAK2,0.3460894819946901
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,KDR,0.2888888888888889
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,KIT,0.2940693793821378
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,LCK,0.4229220520760891
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,MAP2K1,0.3099502683410096
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,MAPK1,0.3312373429210023
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,MAPK14,0.34157557943724937
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,MAPKAPK2,0.31058886308266304
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,MET,0.3560428120913104
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,PLK1,0.3143312032262156
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,PTK2,0.33446180897269356
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,ROCK1,0.28420877674115486
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,center_then_correlation,SRC,0.40051874887917877
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,ABL1,0.20842595144055603
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,AKT1,0.2286895248592686
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,AKT2,0.2406793598306412
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,CDK2,0.28130798199687707
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,CSF1R,0.2684101177901123
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,EGFR,0.2625560410625167
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,FGFR1,0.28025473806680756
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,IGF1R,0.24166262077532405
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,JAK2,0.26036732319454836
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,KDR,0.2188026785987657
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,KIT,0.22106137945212073
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,LCK,0.35714679368578517
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,MAP2K1,0.24044491682959584
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,MAPK1,0.2677540273021122
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,MAPK14,0.27379180936634784
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,MAPKAPK2,0.24839323439488778
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,MET,0.28818381031111817
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,PLK1,0.24292056493764957
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,PTK2,0.25974272504997226
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,ROCK1,0.20039015514353073
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,z_before_center,SRC,0.34615421625617276
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,ABL1,0.17074711210836868
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,AKT1,0.2282573799245059
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,AKT2,0.20801305182677463
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,CDK2,0.22819964396156184
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,CSF1R,0.23228140158423985
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,EGFR,0.22567500776373747
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,FGFR1,0.2589186753970441
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,IGF1R,0.19830116302973844
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,JAK2,0.2245675270199933
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,KDR,0.17618479007291354
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,KIT,0.17675690097844962
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,LCK,0.2767153485808763
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,MAP2K1,0.19136060045401465
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,MAPK1,0.2274403285701164
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,MAPK14,0.22781298796730048
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,MAPKAPK2,0.21785440914677623
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,MET,0.23049158673297554
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,PLK1,0.18444803107244553
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,PTK2,0.22504166174598805
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,ROCK1,0.15792273003625992
geometry_concordance,PKIS2,molecule_matched_experimental_sensitivity,rank_normal_before_center,SRC,0.28844624650631817
mw_slope_correction,DAVIS,,absolute,ABL1,0.01370923436693261
mw_slope_correction,DAVIS,,absolute,AKT1,0.014817493215015465
mw_slope_correction,DAVIS,,absolute,AKT2,0.014649523315938717
mw_slope_correction,DAVIS,,absolute,CDK2,0.015700785999662403
mw_slope_correction,DAVIS,,absolute,CSF1R,0.01538938234664966
mw_slope_correction,DAVIS,,absolute,EGFR,0.01839335413806764
mw_slope_correction,DAVIS,,absolute,FGFR1,0.016965799646217583
mw_slope_correction,DAVIS,,absolute,IGF1R,0.018253105618181054
mw_slope_correction,DAVIS,,absolute,JAK2,0.01739304068632097
mw_slope_correction,DAVIS,,absolute,KDR,0.01640401521916568
mw_slope_correction,DAVIS,,absolute,KIT,0.017842340236710608
mw_slope_correction,DAVIS,,absolute,LCK,0.020751536017444616
mw_slope_correction,DAVIS,,absolute,MAP2K1,0.020753272776948162
mw_slope_correction,DAVIS,,absolute,MAPK1,0.017359753475470585
mw_slope_correction,DAVIS,,absolute,MAPK14,0.018086820483532162
mw_slope_correction,DAVIS,,absolute,MAPKAPK2,0.01752633231612366
mw_slope_correction,DAVIS,,absolute,MET,0.019009940917377843
mw_slope_correction,DAVIS,,absolute,PLK1,0.016111094423598593
mw_slope_correction,DAVIS,,absolute,PTK2,0.016203086084174312
mw_slope_correction,DAVIS,,absolute,ROCK1,0.016250688794593238
mw_slope_correction,DAVIS,,absolute,SRC,0.016028242808396764
mw_slope_correction,DAVIS,,target_centered,ABL1,0.012807793293212466
mw_slope_correction,DAVIS,,target_centered,AKT1,0.013679802147242404
mw_slope_correction,DAVIS,,target_centered,AKT2,0.018589431745028584
mw_slope_correction,DAVIS,,target_centered,CDK2,0.017497445731314287
mw_slope_correction,DAVIS,,target_centered,CSF1R,0.017530616614210737
mw_slope_correction,DAVIS,,target_centered,EGFR,0.021799524300817996
mw_slope_correction,DAVIS,,target_centered,FGFR1,0.018905535891125758
mw_slope_correction,DAVIS,,target_centered,IGF1R,0.018512455715190446
mw_slope_correction,DAVIS,,target_centered,JAK2,0.018581539946961212
mw_slope_correction,DAVIS,,target_centered,KDR,0.017081518373562532
mw_slope_correction,DAVIS,,target_centered,KIT,0.017642664080993575
mw_slope_correction,DAVIS,,target_centered,LCK,0.022028521321788785
mw_slope_correction,DAVIS,,target_centered,MAP2K1,0.0203653248900314
mw_slope_correction,DAVIS,,target_centered,MAPK1,0.018449391218916422
mw_slope_correction,DAVIS,,target_centered,MAPK14,0.018938597026047388
mw_slope_correction,DAVIS,,target_centered,MAPKAPK2,0.017201798249016353
mw_slope_correction,DAVIS,,target_centered,MET,0.019938272774272625
mw_slope_correction,DAVIS,,target_centered,PLK1,0.018667849259628277
mw_slope_correction,DAVIS,,target_centered,PTK2,0.01894582801023381
mw_slope_correction,DAVIS,,target_centered,ROCK1,0.014596569329014542
mw_slope_correction,DAVIS,,target_centered,SRC,0.019641841832314544
mw_slope_correction,DAVIS,,column_z_original_sd,ABL1,0.014691467926070012
mw_slope_correction,DAVIS,,column_z_original_sd,AKT1,0.015040346562613105
mw_slope_correction,DAVIS,,column_z_original_sd,AKT2,0.01982339809690803
mw_slope_correction,DAVIS,,column_z_original_sd,CDK2,0.020726481626727633
mw_slope_correction,DAVIS,,column_z_original_sd,CSF1R,0.019987148844150537
mw_slope_correction,DAVIS,,column_z_original_sd,EGFR,0.024754174557554576
mw_slope_correction,DAVIS,,column_z_original_sd,FGFR1,0.021894088204808204
mw_slope_correction,DAVIS,,column_z_original_sd,IGF1R,0.02154544878635889
mw_slope_correction,DAVIS,,column_z_original_sd,JAK2,0.020757026043317084
mw_slope_correction,DAVIS,,column_z_original_sd,KDR,0.02082294031562959
mw_slope_correction,DAVIS,,column_z_original_sd,KIT,0.022024317222153034
mw_slope_correction,DAVIS,,column_z_original_sd,LCK,0.024683823606381883
mw_slope_correction,DAVIS,,column_z_original_sd,MAP2K1,0.023791223634657466
mw_slope_correction,DAVIS,,column_z_original_sd,MAPK1,0.02172200947775693
mw_slope_correction,DAVIS,,column_z_original_sd,MAPK14,0.02295975870343181
mw_slope_correction,DAVIS,,column_z_original_sd,MAPKAPK2,0.01978756588802677
mw_slope_correction,DAVIS,,column_z_original_sd,MET,0.023593251155661132
mw_slope_correction,DAVIS,,column_z_original_sd,PLK1,0.02148474034568948
mw_slope_correction,DAVIS,,column_z_original_sd,PTK2,0.021070401887756218
mw_slope_correction,DAVIS,,column_z_original_sd,ROCK1,0.018770884964948165
mw_slope_correction,DAVIS,,column_z_original_sd,SRC,0.022926855494210807
mw_slope_correction,DAVIS,,column_z_refit_sd,ABL1,0.0072224820064560324
mw_slope_correction,DAVIS,,column_z_refit_sd,AKT1,0.006894028139557973
mw_slope_correction,DAVIS,,column_z_refit_sd,AKT2,0.012106620652807432
mw_slope_correction,DAVIS,,column_z_refit_sd,CDK2,0.011532810269749505
mw_slope_correction,DAVIS,,column_z_refit_sd,CSF1R,0.013055799070843643
mw_slope_correction,DAVIS,,column_z_refit_sd,EGFR,0.015423772552807136
mw_slope_correction,DAVIS,,column_z_refit_sd,FGFR1,0.012048584716497945
mw_slope_correction,DAVIS,,column_z_refit_sd,IGF1R,0.01139872281892318
mw_slope_correction,DAVIS,,column_z_refit_sd,JAK2,0.01079149338884644
mw_slope_correction,DAVIS,,column_z_refit_sd,KDR,0.009443521255341536
mw_slope_correction,DAVIS,,column_z_refit_sd,KIT,0.011319574683747002
mw_slope_correction,DAVIS,,column_z_refit_sd,LCK,0.012845620144991243
mw_slope_correction,DAVIS,,column_z_refit_sd,MAP2K1,0.014973955788246562
mw_slope_correction,DAVIS,,column_z_refit_sd,MAPK1,0.011134030941700845
mw_slope_correction,DAVIS,,column_z_refit_sd,MAPK14,0.01255547887509989
mw_slope_correction,DAVIS,,column_z_refit_sd,MAPKAPK2,0.010254546679195453
mw_slope_correction,DAVIS,,column_z_refit_sd,MET,0.013336693443674386
mw_slope_correction,DAVIS,,column_z_refit_sd,PLK1,0.010707762429457923
mw_slope_correction,DAVIS,,column_z_refit_sd,PTK2,0.011027573849824779
mw_slope_correction,DAVIS,,column_z_refit_sd,ROCK1,0.010261887886693466
mw_slope_correction,DAVIS,,column_z_refit_sd,SRC,0.013322215485150002
mw_slope_correction,PKIS2,,absolute,ABL1,0.002362847304286375
mw_slope_correction,PKIS2,,absolute,AKT1,0.007448007640440069
mw_slope_correction,PKIS2,,absolute,AKT2,0.006490083444301242
