fold,k,method,random_repeat,train_ligands,test_ligands,train_scaffold_groups,test_scaffold_groups,held_out_target_r2,held_out_target_rmse,held_out_mean_row_spearman,held_out_top5_overlap,held_out_pair_order_accuracy,held_out_target_geometry_spearman,full_mean_row_spearman,full_top5_overlap
2,10,qr_sentinels,-1,12000,3000,9518,2387,0.6831289591553467,0.5788949807261112,0.7580837027717474,0.5138666666666666,0.7996546882428165,0.8228668050756363,0.8163876510519058,0.5721999999999999
2,10,qr_sentinels_plus_descriptors,-1,12000,3000,9518,2387,0.7372398822712255,0.5271548818268768,0.7741509487807232,0.5276666666666666,0.8080267478413409,0.845309724669581,0.833004072326257,0.5980666666666666
2,10,descriptors_only,-1,12000,3000,9518,2387,0.5012615814703945,0.7262646747861021,0.7366125072268329,0.4825333333333333,0.7885349371719323,0.682267605058901,0.7874822727261329,0.5263333333333333
2,10,random_sentinels,0,12000,3000,9518,2387,0.6932654873195162,0.5790253331719726,0.7736762427461444,0.5289333333333334,0.8093671669134094,0.9163605746235817,0.812558392076295,0.5438
2,10,random_sentinels,1,12000,3000,9518,2387,0.678660587191882,0.6069550246187541,0.7661044127274254,0.5108,0.8056769487027607,0.8945085549896566,0.8035850214062528,0.5249333333333334
2,10,random_sentinels,2,12000,3000,9518,2387,0.6537268611080984,0.6304028224323507,0.7422758558168374,0.5155333333333334,0.7936801449686017,0.8892664979554782,0.7882244617811026,0.5201333333333333
2,10,random_sentinels,3,12000,3000,9518,2387,0.644583050384005,0.6373129638795859,0.7539088743013326,0.4703333333333333,0.8000363565261492,0.9079423111611267,0.785583956558986,0.5039333333333333
2,10,random_sentinels,4,12000,3000,9518,2387,0.6592397789027991,0.6265551152195036,0.7654418615333949,0.5211333333333333,0.806473015705171,0.8882155548607814,0.7986517242107026,0.5387333333333334
2,10,random_sentinels,5,12000,3000,9518,2387,0.662059276386012,0.615800346727324,0.7477653102630508,0.46513333333333334,0.7959795013002906,0.883568419391184,0.790734012445515,0.5472
2,10,random_sentinels,6,12000,3000,9518,2387,0.652322858834538,0.6287367429621022,0.7595208812972735,0.5326666666666666,0.8027604507976253,0.9227196594976815,0.7962887888601486,0.5478
2,10,random_sentinels,7,12000,3000,9518,2387,0.6975139892843737,0.5723279386049314,0.778805490449459,0.5053333333333333,0.8103257584073911,0.8956795024300277,0.8119369465963391,0.5476666666666666
2,10,random_sentinels,8,12000,3000,9518,2387,0.6998032329183267,0.5796481553168404,0.772528745364565,0.5408000000000001,0.8089675090031697,0.8988048075515068,0.8158785674905271,0.5739333333333333
2,10,random_sentinels,9,12000,3000,9518,2387,0.6401080307786041,0.6492999581270588,0.7207472041344166,0.4539333333333334,0.7843354767852634,0.9363678984587825,0.7812723230822061,0.5169333333333334
2,15,qr_sentinels,-1,12000,3000,9518,2387,0.7420608543112829,0.523770916011503,0.7777643416851842,0.548,0.8105901921774548,0.7952556029998443,0.8504769281876033,0.6403333333333333
2,15,qr_sentinels_plus_descriptors,-1,12000,3000,9518,2387,0.7734568880854434,0.49086060873906734,0.7896199841521263,0.5613999999999999,0.8169032513041092,0.8077935735149656,0.8618252195848767,0.6587333333333333
2,15,descriptors_only,-1,12000,3000,9518,2387,0.5223234917083615,0.71277045989507,0.7475701519207645,0.5121333333333333,0.7948591523625529,0.5896568144057089,0.8044596939844509,0.5777333333333333
